trade_id,strategy,contain,direction,entry_time,entry_price,exit_time,exit_price,bars_held,price_change_%,contract_return_%,pnl_usdt,cum_pnl_usdt,trailing_activated,weak,highest,lowest,trail_price_at_exit,k1_open,k1_high,k1_low,k1_close,k2_open,k2_high,k2_low,k2_close
254,rule1,否,做空,2025-03-04 11:44,2062.62,2025-03-05 00:29,2018.86,50,2.121,297.00,4.7520,374.0344,是,是,2158.32,2016.49,,2063.61,2072.48,2054.64,2070.21,2070.22,2075.71,2060.00,2062.62
255,rule1,否,做多,2025-03-04 14:29,2106.83,2025-03-04 22:44,2156.49,32,2.357,330.00,5.2800,379.3144,是,是,2158.32,2041.00,,2106.94,2111.87,2097.79,2099.08,2099.08,2109.00,2093.25,2106.83
256,rule1,否,做空,2025-03-04 14:44,2095.56,2025-03-04 22:44,2046.16,31,2.357,330.00,5.2800,384.5944,是,是,2158.32,2041.00,,2099.08,2109.00,2093.25,2106.83,2106.82,2109.13,2094.75,2095.56
257,rule1,否,做空,2025-03-04 17:44,2103.00,2025-03-04 21:44,2053.43,15,2.357,330.00,13.2000,397.7944,否,否,2118.00,2053.37,,2103.17,2104.00,2085.00,2092.39,2092.39,2104.52,2088.18,2103.00
258,rule1,否,做多,2025-03-04 21:44,2077.04,2025-03-04 22:44,2126.00,3,2.357,330.00,13.2000,410.9944,否,否,2158.32,2041.00,,2083.84,2090.50,2054.90,2059.96,2059.96,2084.75,2053.37,2077.04
259,rule1,否,做空,2025-03-04 23:44,2074.09,2025-03-05 00:29,2025.20,2,2.357,330.00,13.2000,424.1944,否,否,2084.67,2016.49,,2070.86,2075.52,2025.62,2053.82,2053.81,2083.00,2048.37,2074.09
260,rule1,否,做空,2025-03-05 02:29,2124.22,2025-03-05 05:29,2204.64,11,-3.786,-530.00,-21.2000,402.9944,否,否,2221.88,2117.90,,2118.90,2143.59,2109.75,2142.80,2142.80,2145.16,2120.62,2124.22
261,rule1,否,做多,2025-03-05 02:44,2135.29,2025-03-05 04:29,2185.62,6,2.357,330.00,13.2000,416.1944,否,否,2193.15,2133.15,,2142.80,2145.16,2120.62,2124.22,2124.21,2138.30,2117.90,2135.29
262,rule1,否,做空,2025-03-05 03:29,2151.67,2025-03-05 17:44,2172.44,56,-0.965,-135.15,-5.4060,410.7884,是,是,2262.99,2126.06,,2148.06,2165.51,2140.12,2164.30,2164.30,2167.70,2151.03,2151.67
263,rule1,否,做多,2025-03-05 06:14,2173.20,2025-03-05 16:29,2224.43,40,2.357,330.00,5.2800,416.0684,是,是,2226.50,2155.03,,2186.47,2188.41,2173.20,2177.89,2177.89,2184.93,2170.00,2173.20
264,rule1,否,做多,2025-03-05 07:14,2177.31,2025-03-05 17:14,2228.63,39,2.357,330.00,13.2000,429.2684,否,否,2251.70,2155.03,,2184.43,2184.43,2166.27,2166.50,2166.49,2180.00,2165.65,2177.31
265,rule1,否,做多,2025-03-05 07:29,2167.50,2025-03-05 16:29,2218.59,35,2.357,330.00,13.2000,442.4684,否,否,2226.50,2155.03,,2166.49,2180.00,2165.65,2177.31,2177.30,2177.60,2159.21,2167.50
266,rule1,否,做多,2025-03-05 16:44,2216.80,2025-03-05 18:44,2269.05,7,2.357,330.00,3.3000,445.7684,否,否,2273.51,2212.00,,2217.50,2226.50,2211.40,2212.56,2212.57,2218.60,2210.51,2216.80
267,rule1,否,做空,2025-03-05 17:44,2250.30,2025-03-05 21:44,2197.26,15,2.357,330.00,3.3000,449.0684,否,否,2273.51,2193.70,,2241.03,2250.62,2233.97,2247.01,2247.02,2262.99,2246.20,2250.30
268,rule1,否,做多,2025-03-05 21:29,2212.59,2025-03-06 09:44,2259.53,48,2.121,297.00,11.8800,460.9484,是,是,2261.22,2161.78,,2217.99,2224.00,2206.60,2206.60,2206.61,2216.96,2201.31,2212.59
269,rule1,否,做多,2025-03-05 22:14,2198.10,2025-03-06 07:59,2249.91,38,2.357,330.00,5.2800,466.2284,否,否,2252.86,2161.78,,2194.01,2207.06,2193.20,2202.53,2202.54,2206.49,2192.41,2198.10
270,rule1,否,做空,2025-03-05 23:14,2187.69,2025-03-06 11:14,2208.81,47,-0.965,-135.15,-5.4060,460.8224,是,是,2296.31,2161.78,,2191.10,2194.58,2166.48,2171.17,2171.18,2204.40,2171.18,2187.69
271,rule1,否,做空,2025-03-05 23:44,2189.64,2025-03-06 11:14,2210.78,45,-0.965,-135.15,-5.4060,455.4164,是,是,2296.31,2161.78,,2187.70,2189.79,2173.36,2176.71,2176.71,2196.27,2173.85,2189.64
272,rule1,否,做空,2025-03-06 07:59,2241.59,2025-03-07 01:44,2194.04,70,2.121,297.00,4.7520,460.1684,是,是,2319.99,2184.24,,2237.09,2248.63,2236.90,2246.83,2246.83,2252.86,2241.35,2241.59
273,rule1,否,做空,2025-03-06 10:29,2270.30,2025-03-06 22:44,2222.14,48,2.121,297.00,11.8800,472.0484,是,是,2319.99,2208.60,,2263.49,2280.27,2261.30,2277.64,2277.64,2282.00,2266.70,2270.30
274,rule1,否,做空,2025-03-06 17:59,2284.27,2025-03-06 22:44,2230.43,18,2.357,330.00,5.2800,477.3284,否,否,2305.68,2208.60,,2281.80,2289.45,2278.94,2289.45,2289.45,2289.90,2280.19,2284.27
275,rule1,否,做空,2025-03-06 23:44,2266.77,2025-03-07 01:14,2213.34,5,2.357,330.00,5.2800,482.6084,否,否,2268.82,2203.14,,2248.37,2269.83,2247.50,2258.52,2258.52,2275.50,2252.26,2266.77
276,rule1,否,做多,2025-03-06 23:59,2257.49,2025-03-07 08:29,2184.85,33,-3.218,-450.50,-7.2080,475.4004,是,是,2265.70,2114.79,,2258.52,2275.50,2252.26,2266.77,2266.76,2268.82,2251.50,2257.49
277,rule1,否,做空,2025-03-07 06:59,2211.39,2025-03-07 08:29,2159.26,5,2.357,330.00,13.2000,488.6004,否,否,2227.39,2114.79,,2207.49,2220.91,2195.62,2218.60,2218.60,2222.99,2210.55,2211.39
278,rule1,否,做多,2025-03-07 08:14,2205.33,2025-03-07 08:29,2121.84,0,-3.786,-530.00,-5.3000,483.3004,否,否,2208.55,2114.79,,2207.21,2207.21,2201.00,2202.20,2202.21,2227.39,2200.88,2205.33
279,rule1,否,做多,2025-03-07 08:59,2117.71,2025-03-07 09:29,2167.63,1,2.357,330.00,3.3000,486.6004,否,否,2182.10,2109.35,,2127.70,2139.37,2110.14,2121.46,2121.46,2124.00,2101.82,2117.71
280,rule1,否,做多,2025-03-07 10:44,2174.30,2025-03-07 21:44,2220.43,43,2.121,297.00,11.8800,498.4804,是,是,2224.86,2144.59,,2176.38,2180.00,2161.81,2163.49,2163.50,2181.59,2159.44,2174.30
281,rule1,否,做多,2025-03-07 11:59,2147.89,2025-03-07 17:29,2198.52,21,2.357,330.00,3.3000,501.7804,否,否,2210.50,2144.59,,2159.86,2160.51,2147.66,2153.67,2153.67,2153.69,2146.51,2147.89
282,rule1,否,做多,2025-03-07 12:14,2150.89,2025-03-07 17:29,2201.59,20,2.357,330.00,3.3000,505.0804,否,否,2210.50,2147.04,,2153.67,2153.69,2146.51,2147.89,2147.90,2152.49,2144.59,2150.89
283,rule1,否,做空,2025-03-07 17:44,2196.48,2025-03-08 00:59,2144.71,28,2.357,330.00,13.2000,518.2804,否,否,2258.47,2144.31,,2194.25,2210.50,2189.72,2209.69,2209.69,2210.80,2195.00,2196.48
284,rule1,否,做多,2025-03-07 19:59,2197.49,2025-03-07 22:59,2249.29,11,2.357,330.00,3.3000,521.5804,否,否,2258.47,2165.79,,2200.50,2200.67,2191.97,2193.92,2193.93,2197.49,2190.22,2197.49
285,rule1,否,做多,2025-03-07 21:59,2188.53,2025-03-07 22:59,2240.12,3,2.357,330.00,13.2000,534.7804,否,否,2258.47,2177.00,,2192.19,2224.86,2185.96,2213.01,2213.00,2216.10,2180.73,2188.53
286,rule1,否,做空,2025-03-07 23:59,2209.68,2025-03-08 00:29,2157.59,1,2.357,330.00,13.2000,547.9804,否,否,2215.49,2156.31,,2210.49,2210.49,2180.95,2199.61,2199.61,2224.22,2193.53,2209.68
287,rule1,否,做多,2025-03-08 00:14,2196.20,2025-03-09 22:14,2175.00,183,-0.965,-135.15,-2.1624,545.8180,是,是,2234.93,2098.33,,2199.61,2224.22,2193.53,2209.68,2209.67,2215.49,2189.10,2196.20
288,rule1,否,做多,2025-03-08 01:29,2158.41,2025-03-09 01:29,2204.20,95,2.121,297.00,2.9700,548.7880,是,是,2219.67,2105.06,,2158.42,2165.32,2145.85,2153.49,2153.50,2160.70,2141.53,2158.41
289,rule1,否,做空,2025-03-08 01:59,2162.31,2025-03-08 09:44,2111.34,30,2.357,330.00,13.2000,561.9880,否,否,2202.56,2105.06,,2158.42,2172.99,2149.39,2171.29,2171.30,2184.80,2152.86,2162.31
290,rule1,否,做空,2025-03-08 10:29,2134.21,2025-03-09 23:59,2088.93,149,2.121,297.00,2.9700,564.9580,是,是,2234.93,2084.67,,2133.07,2139.55,2131.81,2139.20,2139.20,2141.00,2132.35,2134.21
291,rule1,否,做多,2025-03-08 10:44,2138.28,2025-03-08 21:29,2183.64,42,2.121,297.00,2.9700,567.9280,是,是,2189.23,2124.61,,2139.20,2141.00,2132.35,2134.21,2134.20,2138.29,2131.32,2138.28
292,rule1,否,做多,2025-03-09 14:29,2179.40,2025-03-10 00:59,2158.36,41,-0.965,-135.15,-2.1624,565.7656,是,是,2189.44,2041.99,,2182.89,2182.89,2173.21,2174.84,2174.85,2179.99,2171.84,2179.40
293,rule1,否,做空,2025-03-09 22:29,2115.01,2025-03-10 00:59,2065.16,9,2.357,330.00,3.3000,569.0656,否,否,2124.65,2041.99,,2104.48,2115.65,2098.33,2110.00,2110.00,2117.10,2104.76,2115.01
294,rule1,否,做空,2025-03-09 22:44,2110.06,2025-03-10 00:59,2060.32,8,2.357,330.00,3.3000,572.3656,否,否,2122.60,2041.99,,2110.00,2117.10,2104.76,2115.01,2115.00,2124.65,2110.00,2110.06
295,rule1,否,做多,2025-03-10 00:14,2103.49,2025-03-10 01:29,2023.86,4,-3.786,-530.00,-21.2000,551.1656,否,否,2109.32,2021.89,,2107.20,2108.00,2084.67,2097.03,2097.01,2106.28,2077.22,2103.49
296,rule1,否,做多,2025-03-10 02:44,2019.01,2025-03-10 10:44,2066.60,31,2.357,330.00,5.2800,556.4456,否,否,2071.00,1989.66,,2021.49,2033.39,2007.15,2027.64,2027.63,2039.20,2006.10,2019.01
297,rule1,否,做空,2025-03-10 04:29,2043.90,2025-03-10 07:14,1995.72,10,2.357,330.00,13.2000,569.6456,否,否,2055.50,1989.66,,2040.47,2052.27,2036.61,2050.89,2050.89,2056.59,2041.49,2043.90
298,rule1,否,做多,2025-03-10 04:59,2047.03,2025-03-10 17:29,2090.46,49,2.121,297.00,4.7520,574.3976,是,是,2152.40,1989.66,,2043.89,2055.50,2043.50,2051.00,2050.99,2051.00,2040.79,2047.03
299,rule1,否,做多,2025-03-10 06:44,2023.51,2025-03-10 12:14,2071.21,21,2.357,330.00,5.2800,579.6776,否,否,2073.88,1989.66,,2023.70,2029.95,2009.00,2015.60,2015.59,2028.92,2006.20,2023.51
300,rule1,否,做多,2025-03-10 07:14,2018.29,2025-03-10 10:44,2065.86,13,2.357,330.00,13.2000,592.8776,否,否,2071.00,1995.08,,2023.52,2025.00,2006.76,2010.05,2010.05,2026.74,1989.66,2018.29
301,rule1,否,做空,2025-03-10 10:44,2061.18,2025-03-10 17:29,2139.21,26,-3.786,-530.00,-5.3000,587.5776,否,否,2152.40,2044.29,,2048.51,2065.74,2048.40,2053.69,2053.69,2071.00,2050.90,2061.18
302,rule1,否,做多,2025-03-10 15:44,2070.80,2025-03-10 17:29,2119.61,6,2.357,330.00,3.3000,590.8776,否,否,2152.40,2047.83,,2069.69,2074.93,2063.31,2064.41,2064.41,2072.70,2063.00,2070.80
303,rule1,否,做多,2025-03-10 16:14,2070.20,2025-03-10 17:29,2119.00,4,2.357,330.00,3.3000,594.1776,否,否,2152.40,2047.83,,2070.80,2076.00,2067.89,2075.29,2075.30,2077.30,2064.00,2070.20
304,rule1,否,做多,2025-03-10 22:59,2018.96,2025-03-11 01:14,1942.53,8,-3.786,-530.00,-21.2000,572.9776,否,否,2043.79,1930.00,,2021.11,2029.22,2003.11,2004.03,2004.03,2021.73,1997.00,2018.96
305,rule1,否,做空,2025-03-10 23:44,2026.62,2025-03-11 01:14,1978.85,5,2.357,330.00,5.2800,578.2576,否,否,2039.31,1930.00,,2027.50,2027.94,2011.68,2018.32,2018.32,2043.79,2018.06,2026.62
306,rule1,否,做多,2025-03-11 02:29,1911.83,2025-03-11 02:59,1839.45,1,-3.786,-530.00,-21.2000,557.0576,否,否,1918.28,1812.76,,1917.48,1939.12,1909.41,1931.68,1931.67,1935.48,1902.00,1911.83
307,rule1,否,做多,2025-03-11 04:59,1869.18,2025-03-11 08:59,1798.42,15,-3.786,-530.00,-21.2000,535.8576,否,否,1903.99,1754.28,,1871.25,1875.42,1851.38,1854.73,1854.73,1881.97,1843.23,1869.18
308,rule1,否,做空,2025-03-11 07:14,1885.25,2025-03-11 08:29,1840.81,4,2.357,330.00,5.2800,541.1376,否,否,1894.94,1830.13,,1871.48,1886.64,1870.89,1880.02,1880.03,1895.49,1879.56,1885.25
309,rule1,否,做空,2025-03-11 09:29,1809.72,2025-03-11 11:14,1878.23,6,-3.786,-530.00,-21.2000,519.9376,否,否,1881.52,1809.19,,1813.96,1816.10,1774.13,1794.06,1794.05,1818.62,1787.49,1809.72
310,rule1,否,做空,2025-03-11 13:59,1893.60,2025-03-11 22:44,1848.97,34,2.357,330.00,5.2800,525.2176,是,是,1962.98,1840.53,,1893.27,1894.95,1883.39,1887.01,1887.01,1898.02,1884.91,1893.60
311,rule1,否,做多,2025-03-11 19:59,1914.12,2025-03-11 21:29,1959.24,5,2.357,330.00,13.2000,538.4176,否,否,1962.98,1867.00,,1914.56,1925.51,1912.62,1924.99,1924.99,1926.00,1912.20,1914.12
312,rule1,否,做多,2025-03-11 22:29,1872.08,2025-03-11 23:29,1916.21,3,2.357,330.00,13.2000,551.6176,否,否,1918.43,1840.53,,1903.31,1912.63,1869.19,1890.50,1890.50,1894.68,1868.38,1872.08
313,rule1,否,做空,2025-03-11 22:59,1866.89,2025-03-12 02:14,1937.57,12,-3.786,-530.00,-21.2000,530.4176,否,否,1945.58,1864.27,,1872.08,1884.96,1840.53,1853.34,1853.32,1887.00,1843.06,1866.89
314,rule1,否,做多,2025-03-12 01:44,1902.56,2025-03-12 02:29,1947.41,2,2.357,330.00,13.2000,543.6176,否,否,1959.00,1898.18,,1910.26,1915.66,1888.21,1891.69,1891.69,1903.70,1886.55,1902.56
315,rule1,否,做多,2025-03-12 12:29,1856.30,2025-03-12 15:14,1900.06,10,2.357,330.00,3.3000,546.9176,否,否,1904.61,1852.30,,1868.89,1868.90,1855.70,1863.45,1863.46,1864.20,1854.36,1856.30
316,rule1,否,做多,2025-03-12 16:29,1914.93,2025-03-12 23:14,1842.44,26,-3.786,-530.00,-21.2000,525.7176,否,否,1960.00,1829.72,,1911.26,1926.86,1908.83,1925.77,1925.77,1927.80,1871.11,1914.93
317,rule1,否,做空,2025-03-12 16:44,1925.53,2025-03-12 17:29,1880.14,2,2.357,330.00,13.2000,538.9176,否,否,1960.00,1877.67,,1925.77,1927.80,1871.11,1914.93,1914.94,1930.34,1909.78,1925.53
318,rule1,否,做空,2025-03-12 20:14,1911.68,2025-03-12 22:44,1866.62,9,2.357,330.00,5.2800,544.1976,否,否,1947.00,1856.05,,1908.93,1919.39,1906.39,1916.84,1916.85,1922.71,1908.19,1911.68
319,rule1,否,做多,2025-03-13 02:14,1875.42,2025-03-13 20:44,1915.21,73,2.121,297.00,4.7520,548.9496,是,是,1923.09,1853.90,,1875.60,1882.96,1865.60,1867.81,1867.82,1878.39,1865.19,1875.42
320,rule1,否,做空,2025-03-13 02:59,1878.65,2025-03-14 01:44,1838.80,90,2.121,297.00,2.9700,551.9196,是,是,1923.09,1833.03,,1879.38,1884.57,1873.08,1884.36,1884.35,1888.19,1876.20,1878.65
321,rule1,否,做多,2025-03-13 09:14,1904.58,2025-03-15 02:44,1944.98,165,2.121,297.00,2.9700,554.8896,是,是,1945.64,1821.81,,1905.27,1905.56,1897.08,1899.96,1899.98,1906.27,1893.85,1904.58
322,rule1,否,做空,2025-03-13 09:29,1901.12,2025-03-13 16:29,1856.31,27,2.357,330.00,3.3000,558.1896,否,否,1916.26,1854.39,,1899.98,1906.27,1893.85,1904.58,1904.57,1908.95,1894.70,1901.12
323,rule1,否,做空,2025-03-13 18:44,1894.64,2025-03-14 01:29,1849.98,26,2.357,330.00,5.2800,563.4696,否,否,1923.09,1840.32,,1894.64,1898.20,1867.53,1886.76,1886.76,1900.98,1886.76,1894.64
324,rule1,否,做多,2025-03-13 23:29,1880.59,2025-03-14 22:44,1920.49,92,2.121,297.00,4.7520,568.2216,是,是,1924.22,1821.81,,1884.56,1889.55,1871.64,1875.69,1875.73,1884.07,1870.31,1880.59
325,rule1,否,做多,2025-03-14 10:14,1886.18,2025-03-14 23:14,1926.19,51,2.121,297.00,2.9700,571.1916,是,是,1935.69,1877.69,,1886.80,1889.37,1880.23,1881.60,1881.59,1887.00,1880.20,1886.18
326,rule1,否,做空,2025-03-14 18:59,1898.15,2025-03-19 18:44,1916.47,478,-0.965,-135.15,-2.1624,569.0292,是,是,1990.29,1860.38,,1896.81,1906.57,1893.80,1903.53,1903.54,1908.93,1897.65,1898.15
327,rule1,否,做空,2025-03-15 01:14,1933.73,2025-03-16 19:14,1892.71,167,2.121,297.00,2.9700,571.9992,是,是,1957.19,1887.75,,1931.89,1937.56,1927.90,1936.44,1936.43,1939.99,1932.13,1933.73
328,rule1,否,做空,2025-03-15 03:29,1936.15,2025-03-16 19:14,1895.08,158,2.121,297.00,4.7520,576.7512,是,是,1957.19,1887.75,,1935.02,1943.78,1931.88,1941.00,1941.01,1945.25,1934.23,1936.15
329,rule1,否,做多,2025-03-15 21:14,1927.47,2025-03-19 18:44,1968.36,373,2.121,297.00,2.9700,579.7212,是,是,1990.29,1860.38,,1927.75,1929.96,1923.00,1923.00,1923.01,1927.50,1922.55,1927.47
330,rule1,否,做多,2025-03-16 19:44,1871.19,2025-03-17 00:14,1915.30,17,2.357,330.00,13.2000,592.9212,否,否,1924.11,1866.90,,1893.72,1893.72,1870.20,1881.17,1881.17,1881.17,1868.58,1871.19
331,rule1,否,做空,2025-03-16 23:14,1891.74,2025-03-19 18:44,1910.00,269,-0.965,-135.15,-2.1624,590.7588,是,是,1990.29,1860.38,,1888.01,1897.13,1886.36,1896.83,1896.82,1898.33,1891.41,1891.74
332,rule1,否,做多,2025-03-17 01:29,1907.57,2025-03-18 02:44,1948.04,100,2.121,297.00,4.7520,595.5108,是,是,1950.98,1860.38,,1906.38,1916.47,1905.92,1914.39,1914.40,1916.44,1905.80,1907.57
333,rule1,否,做多,2025-03-18 07:44,1929.98,2025-03-19 18:44,1970.92,139,2.121,297.00,2.9700,598.4808,是,是,1990.29,1872.31,,1928.42,1930.50,1923.93,1924.16,1924.17,1930.41,1922.20,1929.98
334,rule1,否,做空,2025-03-19 22:59,2030.87,2025-03-20 18:14,1987.79,76,2.121,297.00,2.9700,601.4508,是,是,2069.90,1987.60,,2023.41,2030.90,2018.40,2028.28,2028.29,2033.45,2026.26,2030.87
335,rule1,否,做多,2025-03-20 08:14,2062.80,2025-03-21 20:44,2042.89,145,-0.965,-135.15,-2.1624,599.2884,是,是,2063.32,1938.33,,2064.10,2064.10,2056.04,2056.06,2056.05,2067.90,2054.39,2062.80
336,rule1,否,做空,2025-03-20 18:59,1982.53,2025-03-21 20:44,1940.47,102,2.121,297.00,2.9700,602.2584,是,是,2010.66,1938.33,,1980.58,1985.60,1977.68,1984.90,1984.91,1988.13,1982.53,1982.53
337,rule1,否,做多,2025-03-20 21:44,1993.24,2025-03-24 12:59,2035.53,348,2.121,297.00,4.7520,607.0104,是,是,2043.76,1937.10,,1993.40,1993.41,1985.35,1986.15,1986.15,1998.49,1984.63,1993.24
338,rule1,否,做多,2025-03-20 21:59,1985.98,2025-03-24 12:44,2028.11,346,2.121,297.00,4.7520,611.7624,是,是,2031.88,1937.10,,1986.15,1998.49,1984.63,1993.24,1993.23,1998.01,1979.11,1985.98
339,rule1,否,做空,2025-03-21 22:29,1951.01,2025-03-24 14:14,1969.84,254,-0.965,-135.15,-2.1624,609.6000,是,是,2075.94,1943.96,,1952.53,1953.23,1938.64,1943.62,1943.61,1954.39,1941.79,1951.01
340,rule1,否,做空,2025-03-21 23:14,1947.43,2025-03-24 14:14,1966.23,251,-0.965,-135.15,-2.1624,607.4376,是,是,2075.94,1946.07,,1947.71,1954.88,1943.96,1954.49,1954.44,1955.74,1947.25,1947.43
341,rule1,否,做空,2025-03-24 18:14,2088.89,2025-03-25 11:44,2044.58,69,2.121,297.00,4.7520,612.1896,是,是,2104.11,2043.21,,2087.54,2095.00,2084.74,2094.30,2094.30,2098.29,2088.88,2088.89
342,rule1,否,做多,2025-03-24 18:29,2092.93,2025-03-28 12:44,2072.73,360,-0.965,-135.15,-1.3515,610.8381,是,是,2104.11,1900.00,,2094.30,2098.29,2088.88,2088.89,2088.88,2092.93,2088.17,2092.93
343,rule1,否,做空,2025-03-24 22:29,2086.87,2025-03-25 11:59,2042.60,53,2.121,297.00,11.8800,622.7181,是,是,2101.30,2041.83,,2082.33,2096.01,2081.53,2093.01,2093.00,2102.49,2085.35,2086.87
344,rule1,否,做多,2025-03-25 03:14,2093.70,2025-03-28 12:44,2073.49,325,-0.965,-135.15,-1.3515,621.3666,是,是,2097.70,1900.00,,2091.87,2101.30,2091.79,2097.25,2097.25,2097.82,2090.48,2093.70
345,rule1,否,做空,2025-03-26 00:14,2073.28,2025-03-26 21:59,2029.30,86,2.121,297.00,2.9700,624.3366,是,是,2083.52,2026.98,,2073.57,2074.70,2065.18,2067.67,2067.67,2075.19,2066.00,2073.28
346,rule1,否,做多,2025-03-26 06:44,2062.87,2025-03-28 12:44,2042.96,215,-0.965,-135.15,-2.1624,622.1742,是,是,2079.21,1900.00,,2067.12,2067.29,2057.20,2058.59,2058.59,2062.87,2053.85,2062.87
347,rule1,否,做多,2025-03-27 03:29,1990.04,2025-03-27 10:59,2036.95,29,2.357,330.00,13.2000,635.3742,否,否,2037.38,1990.04,,1994.68,1998.35,1982.90,1984.89,1984.88,1994.57,1981.60,1990.04
348,rule1,否,做空,2025-03-28 07:44,2001.71,2025-03-28 12:44,1954.53,19,2.357,330.00,3.3000,638.6742,否,否,2015.93,1900.00,,2000.61,2006.75,2000.60,2006.57,2006.58,2008.70,2001.70,2001.71
349,rule1,否,做空,2025-03-28 22:59,1887.94,2025-03-29 19:29,1847.89,81,2.121,297.00,2.9700,641.6442,是,是,1913.60,1834.34,,1888.67,1893.81,1883.49,1893.08,1893.07,1894.45,1886.49,1887.94
350,rule1,否,做多,2025-03-29 05:14,1884.66,2025-03-30 01:29,1866.47,80,-0.965,-135.15,-5.4060,636.2382,是,是,1913.60,1797.20,,1888.75,1889.30,1874.97,1877.29,1877.29,1887.28,1873.88,1884.66
351,rule1,否,做多,2025-03-29 09:14,1907.69,2025-03-30 01:29,1889.27,64,-0.965,-135.15,-2.1624,634.0758,是,是,1913.60,1797.20,,1909.85,1909.86,1901.76,1903.43,1903.44,1909.89,1901.65,1907.69
352,rule1,否,做空,2025-03-29 11:59,1899.83,2025-03-29 19:29,1855.05,29,2.357,330.00,5.2800,639.3558,否,否,1904.96,1834.34,,1896.77,1904.34,1896.77,1903.99,1903.99,1905.95,1899.39,1899.83
353,rule1,否,做多,2025-03-29 19:44,1835.46,2025-04-01 16:29,1874.40,274,2.121,297.00,11.8800,651.2358,是,是,1885.00,1767.69,,1874.52,1874.87,1834.34,1851.23,1851.23,1851.70,1833.60,1835.46
354,rule1,否,做多,2025-03-29 19:59,1844.55,2025-04-01 16:29,1883.68,273,2.121,297.00,11.8800,663.1158,是,是,1885.00,1767.69,,1851.23,1851.70,1833.60,1835.46,1835.47,1844.60,1833.50,1844.55
355,rule1,否,做多,2025-03-30 01:59,1818.14,2025-04-01 14:44,1856.71,242,2.121,297.00,4.7520,667.8678,是,是,1867.91,1767.69,,1818.31,1831.19,1812.31,1812.76,1812.77,1820.34,1805.74,1818.14
356,rule1,否,做多,2025-03-30 04:14,1817.22,2025-04-01 14:44,1855.77,233,2.121,297.00,11.8800,679.7478,是,是,1867.91,1767.69,,1817.60,1828.62,1816.80,1827.50,1827.50,1828.15,1816.00,1817.22
357,rule1,否,做多,2025-04-02 00:59,1915.80,2025-04-03 04:29,1956.44,109,2.121,297.00,2.9700,682.7178,是,是,1957.00,1852.00,,1913.72,1918.47,1908.31,1909.12,1909.13,1917.19,1907.53,1915.80
358,rule1,否,做空,2025-04-02 10:44,1879.02,2025-04-03 06:14,1839.16,77,2.121,297.00,2.9700,685.6878,是,是,1957.00,1829.91,,1877.60,1882.15,1872.39,1881.61,1881.60,1884.42,1878.06,1879.02
359,rule1,否,做多,2025-04-02 13:59,1855.88,2025-04-02 23:44,1899.63,38,2.357,330.00,3.3000,688.9878,是,是,1917.22,1852.00,,1856.73,1863.55,1855.15,1860.98,1860.98,1864.52,1855.10,1855.88
360,rule1,否,做空,2025-04-02 23:59,1901.21,2025-04-03 05:14,1856.40,20,2.357,330.00,13.2000,702.1878,否,否,1957.00,1855.00,,1890.58,1917.22,1890.36,1914.57,1914.57,1919.00,1893.47,1901.21
361,rule1,否,做多,2025-04-03 00:44,1902.89,2025-04-03 04:29,1947.74,14,2.357,330.00,3.3000,705.4878,否,否,1957.00,1876.21,,1902.12,1907.94,1901.65,1907.70,1907.70,1910.54,1898.19,1902.89
362,rule1,否,做多,2025-04-03 04:29,1898.68,2025-04-03 06:29,1826.80,7,-3.786,-530.00,-21.2000,684.2878,否,否,1904.93,1816.74,,1911.45,1944.71,1882.27,1933.81,1933.74,1957.00,1876.21,1898.68
363,rule1,否,做多,2025-04-03 11:14,1823.05,2025-04-07 00:59,1805.45,342,-0.965,-135.15,-2.1624,682.1254,是,是,1845.26,1717.11,,1823.33,1832.64,1822.90,1830.25,1830.26,1830.70,1822.26,1823.05
364,rule1,否,做多,2025-04-03 19:14,1801.87,2025-04-07 00:59,1784.48,310,-0.965,-135.15,-2.1624,679.9630,是,是,1835.68,1717.11,,1798.99,1802.70,1790.93,1793.42,1793.42,1802.83,1787.23,1801.87
365,rule1,否,做多,2025-04-03 22:44,1767.36,2025-04-04 05:59,1809.02,28,2.357,330.00,13.2000,693.1630,否,否,1818.61,1751.39,,1764.95,1780.03,1764.95,1779.04,1779.04,1780.74,1764.20,1767.36
366,rule1,否,做空,2025-04-03 23:14,1764.83,2025-04-07 00:59,1727.39,294,2.121,297.00,11.8800,705.0430,是,是,1835.68,1717.11,,1767.37,1767.84,1751.39,1757.97,1757.92,1769.66,1755.22,1764.83
367,rule1,否,做多,2025-04-04 09:14,1813.75,2025-04-07 00:59,1796.24,254,-0.965,-135.15,-2.1624,702.8806,是,是,1835.68,1717.11,,1816.98,1817.34,1808.76,1810.42,1810.43,1814.58,1808.67,1813.75
368,rule1,否,做空,2025-04-07 04:14,1619.78,2025-04-07 04:44,1581.60,1,2.357,330.00,5.2800,708.1606,否,否,1624.75,1555.00,,1620.99,1629.95,1612.14,1626.24,1626.24,1631.18,1618.69,1619.78
369,rule1,否,做空,2025-04-07 05:14,1587.84,2025-04-07 07:29,1550.41,8,2.357,330.00,13.2000,721.3606,否,否,1608.33,1537.50,,1590.15,1590.73,1570.63,1574.65,1574.66,1590.85,1571.04,1587.84
