trade_id,strategy,contain,direction,entry_time,entry_price,exit_time,exit_price,bars_held,price_change_%,contract_return_%,pnl_usdt,cum_pnl_usdt,trailing_activated,weak,highest,lowest,trail_price_at_exit,k1_open,k1_high,k1_low,k1_close,k2_open,k2_high,k2_low,k2_close
246,rule1,否,做空,2025-02-18 23:44,2666.97,2025-02-19 10:14,2692.72,41,-0.965,-135.15,-1.3515,-28.8979,是,是,2735.00,2656.03,,2664.36,2670.95,2663.60,2670.33,2670.33,2672.40,2665.26,2666.97
249,rule1,否,做空,2025-02-19 15:29,2691.69,2025-02-20 01:59,2717.67,41,-0.965,-135.15,-1.3515,-30.2494,是,是,2734.37,2691.25,,2690.90,2694.74,2677.51,2683.41,2683.40,2698.92,2680.70,2691.69
248,rule1,否,做空,2025-02-19 10:29,2726.56,2025-02-20 04:29,2752.88,71,-0.965,-135.15,-2.1624,-32.4118,是,是,2758.68,2677.51,,2724.22,2735.00,2724.22,2733.00,2733.00,2736.70,2726.10,2726.56
250,rule1,否,做多,2025-02-19 17:44,2711.39,2025-02-20 14:29,2768.91,82,2.121,297.00,2.9700,-29.4418,是,是,2770.59,2694.78,,2709.16,2713.00,2700.82,2703.38,2703.37,2712.20,2700.49,2711.39
253,rule1,否,做空,2025-02-20 18:29,2741.26,2025-02-21 07:29,2767.72,51,-0.965,-135.15,-5.4060,-34.8478,是,是,2769.56,2722.20,,2735.37,2750.09,2731.59,2748.96,2748.95,2750.94,2740.70,2741.26
247,rule1,否,做多,2025-02-19 09:14,2716.58,2025-02-21 09:29,2774.21,192,2.121,297.00,4.7520,-30.0958,是,是,2831.71,2677.51,,2719.29,2720.75,2706.80,2707.88,2707.88,2716.59,2703.99,2716.58
251,rule1,否,做多,2025-02-20 16:14,2723.02,2025-02-21 09:29,2780.79,68,2.121,297.00,11.8800,-18.2158,是,是,2831.71,2711.35,,2728.59,2728.59,2707.33,2712.60,2712.60,2730.99,2707.18,2723.02
252,rule1,否,做多,2025-02-20 17:14,2723.76,2025-02-21 09:29,2781.54,64,2.121,297.00,4.7520,-13.4638,是,是,2831.71,2722.20,,2724.18,2725.00,2711.99,2713.36,2713.36,2725.00,2711.35,2723.76
254,rule1,否,做多,2025-02-21 11:29,2799.81,2025-02-21 15:44,2693.82,16,-3.786,-530.00,-8.4800,-21.9438,否,否,2845.32,2675.02,,2801.01,2805.99,2789.39,2789.40,2789.39,2804.30,2786.00,2799.81
255,rule1,否,做多,2025-02-21 22:44,2645.77,2025-02-22 09:14,2701.90,41,2.121,297.00,11.8800,-10.0638,是,否,2711.00,2635.00,,2638.00,2663.57,2637.40,2657.32,2657.33,2659.89,2634.07,2645.77
257,rule1,否,做多,2025-02-22 10:59,2733.50,2025-02-22 17:44,2797.93,26,2.357,330.00,3.3000,-6.7638,否,否,2798.07,2722.15,,2745.61,2747.28,2733.09,2738.75,2738.74,2740.79,2727.77,2733.50
258,rule1,否,做多,2025-02-22 16:29,2776.69,2025-02-23 02:59,2749.89,41,-0.965,-135.15,-1.3515,-8.1153,是,是,2798.07,2748.20,,2775.67,2797.48,2774.99,2781.55,2781.56,2790.60,2773.73,2776.69
256,rule1,否,做多,2025-02-22 10:44,2738.75,2025-02-23 06:44,2796.85,79,2.121,297.00,2.9700,-5.1453,是,是,2798.07,2722.15,,2738.98,2753.59,2735.71,2745.63,2745.61,2747.28,2733.09,2738.75
259,rule1,否,做多,2025-02-23 11:59,2797.48,2025-02-23 23:29,2856.83,45,2.121,297.00,2.9700,-2.1753,是,是,2857.34,2773.48,,2797.69,2800.91,2789.27,2791.20,2791.20,2799.79,2783.20,2797.48
260,rule1,否,做多,2025-02-23 12:44,2792.45,2025-02-23 23:29,2851.69,42,2.121,297.00,4.7520,2.5767,是,是,2857.34,2773.48,,2795.47,2795.48,2783.16,2784.98,2784.93,2796.20,2782.30,2792.45
261,rule1,否,做空,2025-02-23 23:29,2817.49,2025-02-24 03:29,2751.08,15,2.357,330.00,13.2000,15.7767,否,否,2839.95,2733.52,,2803.53,2839.21,2802.53,2839.05,2839.05,2857.34,2815.54,2817.49
262,rule1,否,做多,2025-02-24 01:29,2792.92,2025-02-24 08:29,2687.19,27,-3.786,-530.00,-5.3000,10.4767,否,否,2797.90,2678.78,,2805.49,2811.99,2792.63,2798.48,2798.49,2803.40,2791.41,2792.92
263,rule1,否,做多,2025-02-24 09:14,2692.28,2025-02-24 19:44,2666.29,41,-0.965,-135.15,-2.1624,8.3143,是,是,2712.50,2623.12,,2690.56,2693.80,2680.74,2681.60,2681.60,2694.00,2680.41,2692.28
264,rule1,否,做空,2025-02-24 11:44,2682.41,2025-02-24 22:14,2625.50,41,2.121,297.00,4.7520,13.0663,是,否,2696.63,2534.25,,2676.85,2689.14,2672.92,2688.69,2688.70,2691.00,2680.96,2682.41
265,rule1,否,做多,2025-02-24 11:59,2689.99,2025-02-24 22:14,2603.43,40,-3.218,-450.50,-4.5050,8.5613,是,是,2696.63,2534.25,,2688.70,2691.00,2680.96,2682.41,2682.41,2691.13,2678.90,2689.99
266,rule1,否,做空,2025-02-24 13:44,2684.51,2025-02-24 22:14,2621.23,33,2.357,330.00,5.2800,13.8413,否,否,2690.00,2534.25,,2680.35,2690.87,2677.38,2689.05,2689.01,2696.63,2684.00,2684.51
267,rule1,否,做空,2025-02-24 23:29,2515.63,2025-02-25 07:14,2456.33,30,2.357,330.00,13.2000,27.0413,否,否,2533.33,2408.70,,2508.21,2545.77,2470.33,2537.00,2537.01,2547.57,2512.44,2515.63
268,rule1,否,做多,2025-02-24 23:44,2528.59,2025-02-25 07:14,2432.86,29,-3.786,-530.00,-21.2000,5.8413,否,否,2530.60,2408.70,,2537.01,2547.57,2512.44,2515.63,2515.63,2533.33,2495.30,2528.59
269,rule1,否,做多,2025-02-25 00:59,2499.10,2025-02-25 07:29,2404.49,25,-3.786,-530.00,-21.2000,-15.3587,否,否,2524.34,2313.49,,2504.37,2518.66,2484.81,2489.40,2489.39,2512.99,2479.99,2499.10
270,rule1,否,做多,2025-02-25 01:59,2494.91,2025-02-25 07:29,2400.46,21,-3.786,-530.00,-21.2000,-36.5587,否,否,2524.34,2313.49,,2495.22,2513.20,2493.31,2507.39,2507.40,2508.60,2485.85,2494.91
272,rule1,否,做多,2025-02-25 09:59,2383.54,2025-02-25 12:14,2439.72,8,2.357,330.00,5.2800,-31.2787,否,否,2448.95,2357.05,,2383.67,2400.54,2383.45,2392.81,2392.80,2399.40,2381.17,2383.54
273,rule1,否,做多,2025-02-25 10:29,2385.61,2025-02-25 12:14,2441.84,6,2.357,330.00,5.2800,-25.9987,否,否,2448.95,2368.88,,2383.53,2406.96,2366.26,2376.31,2376.30,2388.19,2357.05,2385.61
271,rule1,否,做空,2025-02-25 08:44,2412.49,2025-02-25 19:44,2435.78,43,-0.965,-135.15,-5.4060,-31.4047,是,是,2450.66,2357.05,,2388.79,2413.44,2387.12,2403.00,2403.00,2417.33,2400.71,2412.49
275,rule1,否,做多,2025-02-25 14:29,2412.70,2025-02-25 19:59,2469.57,21,2.357,330.00,5.2800,-26.1247,否,否,2473.59,2361.89,,2412.77,2423.60,2408.97,2422.92,2422.93,2429.30,2395.36,2412.70
274,rule1,否,做多,2025-02-25 14:14,2422.92,2025-02-25 20:29,2480.03,24,2.357,330.00,5.2800,-20.8447,否,否,2508.23,2361.89,,2421.63,2426.30,2412.71,2412.76,2412.77,2423.60,2408.97,2422.92
276,rule1,否,做多,2025-02-25 17:14,2425.20,2025-02-25 20:29,2482.37,12,2.357,330.00,3.3000,-17.5447,否,否,2508.23,2404.04,,2424.27,2435.39,2417.00,2417.57,2417.57,2433.34,2411.23,2425.20
277,rule1,否,做多,2025-02-26 02:14,2483.29,2025-02-26 12:44,2459.32,41,-0.965,-135.15,-1.3515,-18.8962,是,是,2507.50,2444.58,,2480.80,2492.06,2480.33,2486.34,2486.34,2488.34,2476.85,2483.29
278,rule1,否,做多,2025-02-26 12:44,2448.30,2025-02-26 17:59,2355.61,20,-3.786,-530.00,-5.3000,-24.1962,否,否,2461.95,2355.50,,2462.80,2462.81,2448.23,2456.52,2456.52,2460.99,2444.58,2448.30
279,rule1,否,做空,2025-02-26 17:14,2403.90,2025-02-26 18:29,2347.24,4,2.357,330.00,3.3000,-20.8962,否,否,2405.70,2307.16,,2405.27,2406.00,2392.11,2398.69,2398.69,2407.62,2396.22,2403.90
280,rule1,否,做多,2025-02-26 17:29,2398.01,2025-02-26 18:29,2307.23,3,-3.786,-530.00,-5.3000,-26.1962,否,否,2402.30,2307.16,,2398.69,2407.62,2396.22,2403.90,2403.90,2405.70,2383.41,2398.01
281,rule1,否,做多,2025-02-26 19:44,2299.40,2025-02-26 21:29,2353.60,6,2.357,330.00,13.2000,-12.9962,否,否,2354.96,2253.77,,2312.23,2318.70,2277.93,2279.81,2279.80,2301.99,2276.78,2299.40
282,rule1,否,做空,2025-02-26 21:14,2331.19,2025-02-27 07:44,2353.69,41,-0.965,-135.15,-5.4060,-18.4022,是,是,2383.37,2301.62,,2324.44,2340.33,2321.71,2339.77,2339.76,2345.00,2322.23,2331.19
283,rule1,否,做多,2025-02-26 23:59,2336.37,2025-02-27 14:59,2313.82,59,-0.965,-135.15,-1.3515,-19.7537,是,是,2381.60,2303.22,,2336.50,2339.60,2327.40,2330.36,2330.36,2338.20,2324.97,2336.37
285,rule1,否,做多,2025-02-27 03:59,2332.11,2025-02-27 14:59,2309.60,43,-0.965,-135.15,-1.3515,-21.1052,是,是,2381.60,2303.22,,2332.17,2343.69,2325.49,2325.49,2325.49,2338.09,2323.47,2332.11
286,rule1,否,做多,2025-02-27 08:44,2355.00,2025-02-27 19:14,2332.27,41,-0.965,-135.15,-2.1624,-23.2676,是,是,2381.60,2290.78,,2356.66,2359.50,2344.66,2347.32,2347.32,2357.01,2343.41,2355.00
284,rule1,否,做空,2025-02-27 03:14,2339.90,2025-02-27 19:44,2290.26,65,2.121,297.00,2.9700,-20.2976,是,是,2381.60,2278.79,,2340.31,2343.64,2328.34,2334.79,2334.79,2345.10,2332.80,2339.90
288,rule1,否,做空,2025-02-27 17:14,2313.13,2025-02-27 20:59,2258.61,14,2.357,330.00,13.2000,-7.0976,否,否,2333.70,2240.94,,2310.39,2313.99,2292.16,2295.89,2295.90,2315.59,2293.20,2313.13
287,rule1,否,做多,2025-02-27 15:14,2318.89,2025-02-27 21:14,2231.10,23,-3.786,-530.00,-21.2000,-28.2976,否,否,2337.50,2230.57,,2328.88,2335.30,2305.11,2308.60,2308.54,2325.54,2290.78,2318.89
289,rule1,否,做多,2025-02-27 21:14,2250.32,2025-02-27 23:44,2303.36,9,2.357,330.00,5.2800,-23.0176,否,否,2311.52,2249.84,,2266.20,2269.50,2240.94,2256.45,2256.44,2261.13,2230.57,2250.32
290,rule1,否,做多,2025-02-27 22:14,2278.45,2025-02-28 01:44,2192.19,13,-3.786,-530.00,-5.3000,-28.3176,否,否,2314.18,2182.39,,2277.94,2284.52,2274.60,2282.77,2282.77,2283.00,2267.52,2278.45
291,rule1,否,做多,2025-02-27 22:44,2275.08,2025-02-28 01:44,2188.95,11,-3.786,-530.00,-8.4800,-36.7976,否,否,2314.18,2182.39,,2278.44,2280.33,2269.55,2270.71,2270.71,2278.99,2265.33,2275.08
292,rule1,否,做空,2025-02-28 00:14,2303.39,2025-02-28 01:44,2249.10,5,2.357,330.00,3.3000,-33.4976,否,否,2312.25,2182.39,,2302.21,2309.27,2302.00,2307.72,2307.72,2314.18,2303.00,2303.39
293,rule1,否,做多,2025-02-28 02:14,2215.81,2025-02-28 02:44,2131.93,1,-3.786,-530.00,-21.2000,-54.6976,否,否,2217.83,2129.07,,2220.71,2229.60,2187.02,2193.56,2193.60,2226.21,2175.37,2215.81
294,rule1,否,做空,2025-02-28 04:59,2136.71,2025-02-28 06:59,2086.34,7,2.357,330.00,13.2000,-41.4976,否,否,2142.95,2076.26,,2131.77,2144.70,2099.36,2144.11,2144.11,2156.00,2133.32,2136.71
297,rule1,否,做多,2025-02-28 08:29,2103.19,2025-02-28 13:44,2152.77,20,2.357,330.00,5.2800,-36.2176,否,否,2164.99,2089.94,,2106.21,2122.39,2091.40,2097.00,2097.00,2106.05,2076.26,2103.19
295,rule1,否,做多,2025-02-28 05:44,2122.78,2025-02-28 14:14,2172.82,33,2.357,330.00,3.3000,-32.9176,否,否,2190.10,2076.26,,2121.51,2138.51,2107.24,2115.29,2115.29,2126.70,2106.04,2122.78
298,rule1,否,做空,2025-02-28 08:44,2097.50,2025-02-28 14:14,2176.91,21,-3.786,-530.00,-5.3000,-38.2176,否,否,2190.10,2089.94,,2097.00,2106.05,2076.26,2103.19,2103.20,2116.40,2097.47,2097.50
296,rule1,否,做空,2025-02-28 07:29,2114.50,2025-02-28 15:14,2194.55,30,-3.786,-530.00,-21.2000,-59.4176,否,否,2203.34,2076.26,,2109.14,2130.40,2107.34,2121.09,2121.10,2135.60,2110.50,2114.50
299,rule1,否,做多,2025-02-28 14:44,2173.30,2025-02-28 15:29,2224.53,2,2.357,330.00,3.3000,-56.1176,否,否,2224.98,2161.90,,2171.42,2177.39,2159.20,2166.24,2166.24,2175.00,2138.70,2173.30
300,rule1,否,做空,2025-02-28 14:59,2166.41,2025-02-28 18:59,2248.42,15,-3.786,-530.00,-8.4800,-64.5976,否,否,2255.13,2164.00,,2166.24,2175.00,2138.70,2173.30,2173.30,2183.20,2161.90,2166.41
301,rule1,否,做多,2025-02-28 18:29,2210.08,2025-03-01 01:59,2262.17,29,2.357,330.00,5.2800,-59.3176,否,否,2263.70,2198.51,,2209.36,2218.64,2208.08,2217.13,2217.13,2225.59,2193.40,2210.08
302,rule1,否,做多,2025-02-28 19:59,2230.15,2025-03-01 10:29,2208.62,57,-0.965,-135.15,-2.1624,-61.4800,是,是,2281.14,2198.51,,2230.99,2238.50,2227.16,2237.77,2237.78,2238.69,2225.20,2230.15
303,rule1,否,做空,2025-03-01 00:29,2233.59,2025-03-01 11:14,2186.21,42,2.121,297.00,4.7520,-56.7280,是,是,2281.14,2179.53,,2237.59,2245.41,2231.42,2244.39,2244.38,2246.58,2231.82,2233.59
304,rule1,否,做多,2025-03-01 02:59,2256.19,2025-03-01 11:14,2183.59,32,-3.218,-450.50,-4.5050,-61.2330,是,是,2281.14,2179.53,,2260.09,2275.61,2255.44,2266.51,2266.45,2266.45,2254.52,2256.19
305,rule1,否,做空,2025-03-02 00:14,2212.45,2025-03-02 10:44,2233.81,41,-0.965,-135.15,-2.1624,-63.3954,是,是,2260.84,2201.10,,2207.70,2219.95,2207.70,2217.39,2217.40,2221.30,2212.10,2212.45
306,rule1,否,做空,2025-03-02 01:29,2218.71,2025-03-02 11:59,2240.13,41,-0.965,-135.15,-2.1624,-65.5578,是,是,2260.84,2201.10,,2215.50,2225.33,2215.00,2224.51,2224.51,2226.53,2218.71,2218.71
307,rule1,否,做空,2025-03-02 03:59,2220.18,2025-03-02 14:29,2173.08,41,2.121,297.00,2.9700,-62.5878,是,是,2260.84,2172.04,,2219.57,2226.80,2215.91,2224.70,2224.69,2230.82,2219.41,2220.18
308,rule1,否,做空,2025-03-02 04:44,2228.41,2025-03-02 14:29,2175.88,38,2.357,330.00,5.2800,-57.3078,是,是,2260.84,2172.04,,2225.59,2234.48,2219.10,2233.62,2233.62,2235.60,2223.48,2228.41
309,rule1,否,做多,2025-03-02 17:59,2480.49,2025-03-02 21:44,2538.96,14,2.357,330.00,13.2000,-44.1078,否,否,2540.86,2454.02,,2462.66,2510.82,2456.78,2507.23,2507.15,2507.66,2452.71,2480.49
310,rule1,否,做多,2025-03-03 00:44,2479.80,2025-03-03 06:44,2385.92,23,-3.786,-530.00,-5.3000,-49.4078,否,否,2484.75,2380.50,,2482.03,2493.25,2477.22,2488.23,2488.29,2493.26,2472.88,2479.80
311,rule1,否,做多,2025-03-03 03:14,2439.40,2025-03-03 08:59,2347.05,22,-3.786,-530.00,-8.4800,-57.8878,否,否,2457.25,2332.08,,2439.41,2451.00,2437.55,2447.48,2447.49,2455.70,2437.36,2439.40
312,rule1,否,做多,2025-03-03 12:29,2358.82,2025-03-03 14:59,2269.52,9,-3.786,-530.00,-8.4800,-66.3678,否,否,2389.00,2266.97,,2356.15,2376.78,2353.37,2364.44,2364.44,2366.04,2352.26,2358.82
313,rule1,否,做空,2025-03-03 16:29,2286.68,2025-03-03 18:29,2232.78,7,2.357,330.00,13.2000,-53.1678,否,否,2297.00,2203.58,,2287.30,2294.12,2258.00,2273.62,2273.63,2296.63,2266.99,2286.68
314,rule1,否,做空,2025-03-03 17:29,2278.12,2025-03-03 18:29,2224.42,3,2.357,330.00,3.3000,-49.8678,否,否,2297.00,2203.58,,2276.92,2282.97,2265.33,2271.84,2271.85,2287.34,2266.92,2278.12
315,rule1,否,做多,2025-03-03 17:59,2277.21,2025-03-03 18:44,2191.00,2,-3.786,-530.00,-21.2000,-71.0678,否,否,2280.35,2181.71,,2278.13,2297.00,2277.05,2294.26,2294.26,2294.26,2273.38,2277.21
316,rule1,否,做空,2025-03-03 20:59,2129.16,2025-03-04 01:44,2078.97,18,2.357,330.00,13.2000,-57.8678,否,否,2173.29,2036.66,,2122.79,2132.31,2097.91,2104.92,2104.91,2132.47,2104.81,2129.16
317,rule1,否,做空,2025-03-03 21:29,2131.32,2025-03-04 01:44,2081.08,16,2.357,330.00,5.2800,-52.5878,否,否,2173.29,2036.66,,2129.16,2138.70,2123.36,2138.69,2138.70,2144.08,2130.41,2131.32
318,rule1,否,做空,2025-03-03 21:44,2138.70,2025-03-04 01:44,2088.29,15,2.357,330.00,5.2800,-47.3078,否,否,2173.29,2036.66,,2138.70,2144.08,2130.41,2131.32,2131.31,2146.92,2130.41,2138.70
319,rule1,否,做多,2025-03-04 02:14,2053.84,2025-03-04 05:14,2102.25,11,2.357,330.00,3.3000,-44.0078,否,否,2122.12,2025.80,,2051.41,2075.20,2025.65,2056.46,2056.49,2070.13,2002.81,2053.84
323,rule1,否,做空,2025-03-04 09:44,2103.00,2025-03-04 13:44,2053.43,15,2.357,330.00,13.2000,-30.8078,否,否,2118.00,2053.37,,2103.17,2104.00,2085.00,2092.39,2092.39,2104.52,2088.18,2103.00
320,rule1,否,做空,2025-03-04 03:44,2062.62,2025-03-04 14:14,2082.53,41,-0.965,-135.15,-2.1624,-32.9702,是,是,2122.12,2053.37,,2063.61,2072.48,2054.64,2070.21,2070.22,2075.71,2060.00,2062.62
321,rule1,否,做多,2025-03-04 06:29,2106.83,2025-03-04 14:44,2156.49,32,2.357,330.00,5.2800,-27.6902,是,是,2158.32,2041.00,,2106.94,2111.87,2097.79,2099.08,2099.08,2109.00,2093.25,2106.83
322,rule1,否,做空,2025-03-04 06:44,2095.56,2025-03-04 14:44,2046.16,31,2.357,330.00,5.2800,-22.4102,是,是,2158.32,2041.00,,2099.08,2109.00,2093.25,2106.83,2106.82,2109.13,2094.75,2095.56
324,rule1,否,做多,2025-03-04 13:44,2077.04,2025-03-04 14:44,2126.00,3,2.357,330.00,13.2000,-9.2102,否,否,2158.32,2041.00,,2083.84,2090.50,2054.90,2059.96,2059.96,2084.75,2053.37,2077.04
325,rule1,否,做多,2025-03-04 14:29,2065.58,2025-03-04 14:44,2114.27,0,2.357,330.00,13.2000,3.9898,否,否,2158.32,2041.00,,2064.21,2083.24,2060.30,2074.49,2074.49,2077.10,2057.78,2065.58
326,rule1,否,做空,2025-03-04 15:44,2074.09,2025-03-04 16:29,2025.20,2,2.357,330.00,13.2000,17.1898,否,否,2084.67,2016.49,,2070.86,2075.52,2025.62,2053.82,2053.81,2083.00,2048.37,2074.09
328,rule1,否,做多,2025-03-04 18:44,2135.29,2025-03-04 20:29,2185.62,6,2.357,330.00,13.2000,30.3898,否,否,2193.15,2133.15,,2142.80,2145.16,2120.62,2124.22,2124.21,2138.30,2117.90,2135.29
327,rule1,否,做空,2025-03-04 18:29,2124.22,2025-03-04 21:29,2204.64,11,-3.786,-530.00,-21.2000,9.1898,否,否,2221.88,2117.90,,2118.90,2143.59,2109.75,2142.80,2142.80,2145.16,2120.62,2124.22
329,rule1,否,做空,2025-03-04 19:29,2151.67,2025-03-05 05:59,2172.44,41,-0.965,-135.15,-5.4060,3.7838,是,是,2221.88,2126.06,,2148.06,2165.51,2140.12,2164.30,2164.30,2167.70,2151.03,2151.67
330,rule1,否,做多,2025-03-04 22:14,2173.20,2025-03-05 08:29,2224.43,40,2.357,330.00,5.2800,9.0638,是,是,2226.50,2155.03,,2186.47,2188.41,2173.20,2177.89,2177.89,2184.93,2170.00,2173.20
332,rule1,否,做多,2025-03-04 23:29,2167.50,2025-03-05 08:29,2218.59,35,2.357,330.00,13.2000,22.2638,否,否,2226.50,2155.03,,2166.49,2180.00,2165.65,2177.31,2177.30,2177.60,2159.21,2167.50
331,rule1,否,做多,2025-03-04 23:14,2177.31,2025-03-05 09:14,2228.63,39,2.357,330.00,13.2000,35.4638,否,否,2251.70,2155.03,,2184.43,2184.43,2166.27,2166.50,2166.49,2180.00,2165.65,2177.31
333,rule1,否,做多,2025-03-05 08:44,2216.80,2025-03-05 10:44,2269.05,7,2.357,330.00,3.3000,38.7638,否,否,2273.51,2212.00,,2217.50,2226.50,2211.40,2212.56,2212.57,2218.60,2210.51,2216.80
334,rule1,否,做空,2025-03-05 09:44,2250.30,2025-03-05 13:44,2197.26,15,2.357,330.00,3.3000,42.0638,否,否,2273.51,2193.70,,2241.03,2250.62,2233.97,2247.01,2247.02,2262.99,2246.20,2250.30
336,rule1,否,做多,2025-03-05 14:14,2198.10,2025-03-05 23:59,2249.91,38,2.357,330.00,5.2800,47.3438,否,否,2252.86,2161.78,,2194.01,2207.06,2193.20,2202.53,2202.54,2206.49,2192.41,2198.10
335,rule1,否,做多,2025-03-05 13:29,2212.59,2025-03-06 01:44,2259.53,48,2.121,297.00,11.8800,59.2238,是,是,2261.22,2161.78,,2217.99,2224.00,2206.60,2206.60,2206.61,2216.96,2201.31,2212.59
