杠杆,止盈%,止损%,K1涨跌幅%,切换K线数,切换后止盈比例,切换后止损比例,总交易数,盈利次数,亏损次数,胜率%,平均盈利%,平均亏损%,平均持仓K线数,盈亏比,总盈亏USDT,最终资金USDT,总收益率%
100,330,500,0.21,50,1.0,0.3,1533,657,876,42.86,3.30,-2.04,72.8,1.22,385.1000,1918.1000,25.12
100,330,500,0.21,35,1.0,0.3,1534,634,900,41.33,3.30,-1.90,66.5,1.23,385.2000,1919.2000,25.11
100,330,500,0.21,35,0.9,0.3,1534,662,872,43.16,3.09,-1.91,62.9,1.23,378.0300,1912.0300,24.64
100,330,500,0.21,50,0.9,0.3,1533,679,854,44.29,3.13,-2.05,69.9,1.21,375.8600,1908.8600,24.52
100,330,500,0.21,45,1.0,0.3,1533,648,885,42.27,3.30,-1.99,70.3,1.21,373.4000,1906.4000,24.36
100,330,500,0.21,40,1.0,0.3,1534,640,894,41.72,3.30,-1.95,68.2,1.21,372.0000,1906.0000,24.25
100,330,500,0.21,25,1.0,0.3,1534,608,926,39.63,3.30,-1.77,61.3,1.23,368.9000,1902.9000,24.05
100,330,500,0.21,30,1.0,0.3,1534,620,914,40.42,3.30,-1.84,63.7,1.22,367.0000,1901.0000,23.92
100,330,500,0.21,20,1.0,0.3,1534,592,942,38.59,3.30,-1.69,58.7,1.23,365.6000,1899.6000,23.83
100,330,500,0.21,40,0.9,0.3,1534,663,871,43.22,3.11,-1.96,65.1,1.21,353.7000,1887.7000,23.06
100,330,500,0.21,45,0.9,0.3,1533,669,864,43.64,3.12,-2.01,67.3,1.20,351.7700,1884.7700,22.95
100,330,500,0.21,30,0.9,0.3,1534,647,887,42.18,3.07,-1.85,60.1,1.21,349.4200,1883.4200,22.78
100,330,500,0.21,25,0.9,0.3,1534,635,899,41.40,3.06,-1.78,57.7,1.22,346.0400,1880.0400,22.56
100,330,500,0.21,20,0.9,0.3,1534,621,913,40.48,3.04,-1.69,54.9,1.22,344.7500,1878.7500,22.47
100,330,500,0.21,50,0.8,0.3,1533,699,834,45.60,2.95,-2.06,67.1,1.20,343.8200,1876.8200,22.43
100,330,500,0.21,15,1.0,0.3,1534,574,960,37.42,3.30,-1.62,56.1,1.22,342.2000,1876.2000,22.31
100,330,500,0.21,35,0.8,0.3,1534,685,849,44.65,2.86,-1.92,59.3,1.20,331.6800,1865.6800,21.62
100,330,500,0.21,50,0.6,0.3,1533,765,768,49.90,2.55,-2.11,59.5,1.20,330.6200,1863.6200,21.57
100,330,500,0.21,50,0.7,0.3,1533,727,806,47.42,2.76,-2.08,63.3,1.20,329.0600,1862.0600,21.47
100,330,500,0.21,35,0.7,0.3,1535,723,812,47.10,2.63,-1.94,55.1,1.21,325.8000,1860.8000,21.22
100,330,500,0.21,40,0.6,0.3,1535,764,771,49.77,2.45,-2.02,53.2,1.20,317.5800,1852.5800,20.69
100,330,500,0.21,15,0.9,0.3,1534,604,930,39.37,3.02,-1.62,52.3,1.21,317.2400,1851.2400,20.68
100,330,500,0.21,20,1.0,0.4,1534,667,867,43.48,3.30,-2.17,70.1,1.17,317.1000,1851.1000,20.67
100,330,500,0.21,35,0.6,0.3,1535,767,768,49.97,2.38,-1.96,50.6,1.21,317.2200,1852.2200,20.67
100,330,500,0.21,45,0.8,0.3,1533,690,843,45.01,2.93,-2.02,64.1,1.19,316.2800,1849.2800,20.63
100,330,500,0.21,40,0.8,0.3,1534,685,849,44.65,2.90,-1.97,61.6,1.19,316.0800,1850.0800,20.60
100,330,500,0.21,40,0.7,0.3,1535,721,814,46.97,2.68,-1.99,57.5,1.19,315.7800,1850.7800,20.57
100,330,500,0.21,15,1.0,0.4,1534,656,878,42.76,3.30,-2.11,68.4,1.17,312.8000,1846.8000,20.39
100,330,500,0.21,45,0.6,0.3,1533,763,770,49.77,2.50,-2.07,56.3,1.20,311.6000,1844.6000,20.33
100,330,500,0.21,45,0.7,0.3,1533,722,811,47.10,2.72,-2.04,60.3,1.19,308.8400,1841.8400,20.15
100,330,500,0.21,25,0.8,0.3,1534,662,872,43.16,2.81,-1.78,53.7,1.20,305.3600,1839.3600,19.91
100,330,500,0.21,30,1.0,0.4,1534,686,848,44.72,3.30,-2.31,74.0,1.16,303.8000,1837.8000,19.80
100,330,500,0.21,25,1.0,0.4,1534,676,858,44.07,3.30,-2.25,72.0,1.16,301.8000,1835.8000,19.67
100,330,500,0.21,10,1.0,0.3,1534,553,981,36.05,3.30,-1.55,53.9,1.20,300.9000,1834.9000,19.62
100,330,500,0.21,35,1.0,0.4,1534,693,841,45.18,3.30,-2.36,75.6,1.15,298.9000,1832.9000,19.49
100,330,500,0.21,30,0.8,0.3,1534,670,864,43.68,2.84,-1.86,56.3,1.19,297.4600,1831.4600,19.39
100,330,500,0.21,20,0.9,0.4,1534,698,836,45.50,3.03,-2.18,65.4,1.16,295.9400,1829.9400,19.29
100,330,500,0.21,10,1.0,0.4,1534,643,891,41.92,3.30,-2.05,66.9,1.16,294.9000,1828.9000,19.22
100,330,500,0.21,20,0.8,0.3,1534,647,887,42.18,2.78,-1.70,50.8,1.19,292.3400,1826.3400,19.06
100,330,500,0.21,35,0.9,0.4,1534,722,812,47.07,3.08,-2.38,71.3,1.15,291.2300,1825.2300,18.99
100,330,500,0.21,25,0.7,0.3,1535,701,834,45.67,2.55,-1.80,49.3,1.19,291.0800,1826.0800,18.96
100,330,500,0.21,30,0.9,0.4,1534,715,819,46.61,3.06,-2.32,69.6,1.15,287.8800,1821.8800,18.77
100,330,500,0.21,5,1.0,0.3,1534,542,992,35.33,3.30,-1.51,52.2,1.19,286.6000,1820.6000,18.68
100,330,500,0.21,30,0.7,0.3,1535,708,827,46.12,2.59,-1.87,52.2,1.18,285.9700,1820.9700,18.63
100,330,500,0.21,15,0.9,0.4,1534,688,846,44.85,3.01,-2.11,63.6,1.16,285.7200,1819.7200,18.63
100,330,500,0.21,50,1.0,0.4,1533,708,825,46.18,3.30,-2.49,80.2,1.14,284.4000,1817.4000,18.55
100,330,500,0.21,50,0.9,0.4,1533,732,801,47.75,3.12,-2.50,76.5,1.14,279.2700,1812.2700,18.22
100,330,500,0.21,20,0.7,0.3,1535,688,847,44.82,2.51,-1.71,46.4,1.19,278.4200,1813.4200,18.14
100,330,500,0.21,40,1.0,0.4,1533,695,838,45.34,3.30,-2.41,77.2,1.14,275.5000,1808.5000,17.97
100,330,500,0.21,50,0.5,0.3,1535,794,741,51.73,2.34,-2.13,56.3,1.17,275.7500,1810.7500,17.96
100,330,500,0.21,25,0.9,0.4,1534,704,830,45.89,3.05,-2.26,67.5,1.15,274.9700,1808.9700,17.93
100,330,500,0.21,45,1.0,0.4,1533,701,832,45.73,3.30,-2.45,78.6,1.13,274.3000,1807.3000,17.89
100,330,500,0.21,25,0.6,0.3,1535,746,789,48.60,2.29,-1.81,44.6,1.19,273.4400,1808.4400,17.81
100,330,500,0.21,40,0.5,0.3,1537,801,736,52.11,2.21,-2.04,49.9,1.18,269.1000,1806.1000,17.51
100,330,500,0.21,30,0.6,0.3,1535,749,786,48.79,2.33,-1.89,48.0,1.18,261.3400,1796.3400,17.03
100,330,500,0.21,50,0.4,0.3,1535,843,692,54.92,2.10,-2.18,53.3,1.17,261.1400,1796.1400,17.01
100,330,500,0.21,45,0.9,0.4,1533,725,808,47.29,3.11,-2.46,74.9,1.13,260.5900,1793.5900,17.00
100,330,500,0.21,40,0.9,0.4,1533,720,813,46.97,3.10,-2.42,73.4,1.13,260.4900,1793.4900,16.99
100,330,500,0.21,35,0.5,0.3,1537,806,731,52.44,2.13,-1.99,47.4,1.18,260.8500,1797.8500,16.97
100,330,500,0.21,10,0.9,0.3,1534,580,954,37.81,3.00,-1.56,50.1,1.17,257.5800,1791.5800,16.79
100,330,500,0.21,20,0.6,0.3,1535,734,801,47.82,2.22,-1.72,41.3,1.19,256.3400,1791.3400,16.70
100,330,500,0.21,10,0.9,0.4,1534,674,860,43.94,3.00,-2.05,62.1,1.14,255.2600,1789.2600,16.64
100,330,500,0.21,5,0.9,0.3,1534,574,960,37.42,2.98,-1.51,48.1,1.18,255.0700,1789.0700,16.63
100,330,500,0.21,15,0.8,0.3,1535,630,905,41.04,2.74,-1.62,48.1,1.17,254.4200,1789.4200,16.57
100,330,500,0.21,45,0.5,0.3,1535,794,741,51.73,2.27,-2.09,53.0,1.16,252.8000,1787.8000,16.47
100,330,500,0.21,20,0.8,0.4,1534,728,806,47.46,2.76,-2.19,60.2,1.14,249.6800,1783.6800,16.28
100,330,500,0.21,15,0.6,0.3,1536,731,805,47.59,2.15,-1.64,38.2,1.19,249.3200,1785.3200,16.23
100,330,500,0.21,10,1.0,0.5,1533,710,823,46.31,3.30,-2.55,78.8,1.12,248.0000,1781.0000,16.18
100,330,500,0.21,35,0.8,0.4,1534,747,787,48.70,2.85,-2.39,66.8,1.13,245.8600,1779.8600,16.03
100,330,500,0.21,50,0.8,0.4,1533,753,780,49.12,2.93,-2.52,72.9,1.12,244.3800,1777.3800,15.94
100,330,500,0.21,30,0.8,0.4,1534,742,792,48.37,2.82,-2.33,64.8,1.13,243.5400,1777.5400,15.88
100,330,500,0.21,5,1.0,0.4,1534,627,907,40.87,3.30,-2.01,65.2,1.13,243.1000,1777.1000,15.85
100,330,500,0.21,15,0.7,0.3,1536,674,862,43.88,2.45,-1.63,43.7,1.17,243.0200,1779.0200,15.82
100,330,500,0.21,25,0.8,0.4,1534,734,800,47.85,2.80,-2.27,62.4,1.13,238.9400,1772.9400,15.58
100,330,500,0.21,35,0.7,0.4,1535,784,751,51.07,2.60,-2.41,61.9,1.13,233.7100,1768.7100,15.23
100,330,500,0.21,30,0.7,0.4,1535,781,754,50.88,2.56,-2.35,59.6,1.13,231.1000,1766.1000,15.06
100,330,500,0.21,15,0.8,0.4,1535,718,817,46.78,2.72,-2.12,58.3,1.13,226.2400,1761.2400,14.74
100,330,500,0.21,25,0.5,0.3,1537,792,745,51.53,2.01,-1.83,40.8,1.17,226.2500,1763.2500,14.72
100,330,500,0.21,5,1.0,0.6,1533,767,766,50.03,3.30,-3.01,91.0,1.10,225.1000,1758.1000,14.68
100,330,500,0.21,20,0.7,0.4,1535,768,767,50.03,2.49,-2.20,54.8,1.13,224.7200,1759.7200,14.64
100,330,500,0.21,40,0.8,0.4,1533,744,789,48.53,2.88,-2.43,69.0,1.12,224.3400,1757.3400,14.63
100,330,500,0.21,10,0.8,0.3,1535,614,921,40.00,2.70,-1.56,45.6,1.16,223.9200,1758.9200,14.59
100,330,500,0.21,10,1.0,0.6,1533,770,763,50.23,3.30,-3.04,91.4,1.10,222.0000,1755.0000,14.48
100,330,500,0.21,40,0.4,0.3,1537,846,691,55.04,1.96,-2.08,46.9,1.15,221.7600,1758.7600,14.43
100,330,500,0.21,10,0.8,0.4,1535,711,824,46.32,2.69,-2.05,56.6,1.13,221.0000,1756.0000,14.40
100,330,500,0.21,25,0.7,0.4,1535,773,762,50.36,2.53,-2.28,57.1,1.13,219.9000,1754.9000,14.33
100,330,500,0.21,10,0.6,0.3,1536,719,817,46.81,2.08,-1.56,35.4,1.17,219.5400,1755.5400,14.29
100,330,500,0.21,35,0.6,0.4,1535,826,709,53.81,2.35,-2.43,56.7,1.13,219.0400,1754.0400,14.27
100,330,500,0.21,30,0.5,0.3,1537,794,743,51.66,2.07,-1.91,44.4,1.15,219.2500,1756.2500,14.26
100,330,500,0.21,5,1.0,0.5,1533,700,833,45.66,3.30,-2.51,78.1,1.10,217.5000,1750.5000,14.19
100,330,500,0.21,50,0.7,0.4,1533,779,754,50.82,2.73,-2.53,68.7,1.11,217.1800,1750.1800,14.17
100,330,500,0.21,45,0.8,0.4,1533,746,787,48.66,2.90,-2.48,70.9,1.11,217.1200,1750.1200,14.16
100,330,500,0.21,15,1.0,0.5,1533,712,821,46.44,3.30,-2.60,79.5,1.10,217.1000,1750.1000,14.16
100,330,500,0.21,5,0.9,0.4,1534,662,872,43.16,2.98,-2.01,60.2,1.12,214.4300,1748.4300,13.98
100,330,500,0.21,40,0.7,0.4,1534,778,756,50.72,2.66,-2.45,64.2,1.12,213.4500,1747.4500,13.91
100,330,500,0.21,45,0.4,0.3,1535,838,697,54.59,2.02,-2.13,50.1,1.14,213.2000,1748.2000,13.89
100,330,500,0.21,40,0.6,0.4,1534,819,715,53.39,2.42,-2.48,59.5,1.12,209.9800,1743.9800,13.69
100,330,500,0.21,20,0.5,0.3,1537,783,754,50.94,1.94,-1.73,37.4,1.16,210.3500,1747.3500,13.69
100,330,500,0.21,10,0.7,0.3,1536,659,877,42.90,2.39,-1.56,41.1,1.15,209.7300,1745.7300,13.65
100,330,500,0.21,10,0.9,0.5,1533,742,791,48.40,2.99,-2.55,73.2,1.10,207.2200,1740.2200,13.52
100,330,500,0.21,20,1.0,0.5,1533,718,815,46.84,3.30,-2.65,80.8,1.10,206.9000,1739.9000,13.50
100,330,500,0.21,35,0.4,0.3,1537,854,683,55.56,1.86,-2.02,43.9,1.15,207.1200,1744.1200,13.48
100,330,500,0.21,50,0.6,0.4,1533,813,720,53.03,2.52,-2.56,64.4,1.11,204.6600,1737.6600,13.35
100,330,500,0.21,15,0.5,0.3,1537,784,753,51.01,1.84,-1.65,34.2,1.16,203.9000,1740.9000,13.27
100,330,500,0.21,45,0.7,0.4,1533,777,756,50.68,2.69,-2.50,66.5,1.11,202.8900,1735.8900,13.23
100,330,500,0.21,15,0.7,0.4,1536,761,775,49.54,2.43,-2.12,52.8,1.12,202.9900,1738.9900,13.22
100,330,500,0.21,25,1.0,0.5,1533,726,807,47.36,3.30,-2.72,82.0,1.09,200.8000,1733.8000,13.10
100,330,500,0.21,15,0.6,0.4,1536,816,720,53.12,2.13,-2.13,46.5,1.13,201.1200,1737.1200,13.09
100,330,500,0.21,15,1.0,0.6,1533,772,761,50.36,3.30,-3.08,92.3,1.09,200.6000,1733.6000,13.09
100,330,500,0.21,20,0.6,0.4,1535,814,721,53.03,2.20,-2.21,49.1,1.13,199.2400,1734.2400,12.98
100,330,500,0.21,5,0.8,0.3,1535,605,930,39.41,2.65,-1.52,43.5,1.14,196.7800,1731.7800,12.82
100,330,500,0.21,10,0.7,0.4,1536,756,780,49.22,2.38,-2.06,50.9,1.12,196.8000,1732.8000,12.81
100,330,500,0.21,10,0.6,0.4,1536,814,722,52.99,2.07,-2.06,44.4,1.13,196.6400,1732.6400,12.80
100,330,500,0.21,20,1.0,0.6,1533,777,756,50.68,3.30,-3.13,93.4,1.08,196.1000,1729.1000,12.79
100,330,500,0.21,45,0.6,0.4,1533,815,718,53.16,2.46,-2.52,61.9,1.11,196.0600,1729.0600,12.79
100,330,500,0.21,45,1.0,0.5,1533,748,785,48.79,3.30,-2.90,88.4,1.09,193.4000,1726.4000,12.62
100,330,500,0.21,30,1.0,0.5,1533,732,801,47.75,3.30,-2.77,83.7,1.09,193.1000,1726.1000,12.60
100,330,500,0.21,15,0.9,0.5,1533,745,788,48.60,3.01,-2.60,73.9,1.09,193.0100,1726.0100,12.59
100,330,500,0.21,50,0.3,0.3,1535,883,652,57.52,1.86,-2.22,50.7,1.13,191.7800,1726.7800,12.49
100,330,500,0.21,30,0.6,0.4,1535,819,716,53.36,2.30,-2.37,54.5,1.11,190.9400,1725.9400,12.44
100,330,500,0.21,10,0.8,0.5,1534,783,751,51.04,2.69,-2.55,66.7,1.10,189.0800,1723.0800,12.33
100,330,500,0.21,25,0.6,0.4,1535,815,720,53.09,2.26,-2.30,51.6,1.11,189.0600,1724.0600,12.32
100,330,500,0.21,35,1.0,0.5,1533,737,796,48.08,3.30,-2.82,85.3,1.08,187.1000,1720.1000,12.20
100,330,500,0.21,5,0.7,0.3,1536,654,882,42.58,2.33,-1.52,39.0,1.14,186.6100,1722.6100,12.15
100,330,500,0.21,20,0.9,0.5,1533,749,784,48.86,3.03,-2.66,75.3,1.09,184.4100,1717.4100,12.03
100,330,500,0.21,10,0.5,0.3,1538,778,760,50.59,1.77,-1.57,31.0,1.15,183.6000,1721.6000,11.94
100,330,500,0.21,50,1.0,0.5,1533,750,783,48.92,3.30,-2.93,89.6,1.08,182.5000,1715.5000,11.90
100,330,500,0.21,5,0.9,0.5,1533,735,798,47.95,2.98,-2.51,72.1,1.09,182.2400,1715.2400,11.89
100,330,500,0.21,5,0.9,0.6,1533,801,732,52.25,2.98,-3.01,82.9,1.08,179.2600,1712.2600,11.69
100,330,500,0.21,5,1.0,0.8,1533,865,668,56.43,3.30,-4.01,121.1,1.07,178.5000,1711.5000,11.64
100,330,500,0.21,10,0.9,0.6,1533,802,731,52.32,2.99,-3.04,83.7,1.08,177.4200,1710.4200,11.57
100,330,500,0.21,10,0.7,0.5,1535,831,704,54.14,2.38,-2.55,60.0,1.10,177.5500,1712.5500,11.57
100,330,500,0.21,5,0.6,0.3,1536,711,825,46.29,2.00,-1.52,33.2,1.14,173.4400,1709.4400,11.29
100,330,500,0.21,10,0.6,0.5,1535,887,648,57.79,2.06,-2.56,52.4,1.10,172.6800,1707.6800,11.25
100,330,500,0.21,45,0.9,0.5,1533,771,762,50.29,3.10,-2.91,83.9,1.08,170.7100,1703.7100,11.14
100,330,500,0.21,50,0.9,0.5,1533,773,760,50.42,3.11,-2.94,85.2,1.08,170.0400,1703.0400,11.09
100,330,500,0.21,40,1.0,0.5,1533,739,794,48.21,3.30,-2.86,87.0,1.07,168.7000,1701.7000,11.00
100,330,500,0.21,10,1.0,0.8,1533,865,668,56.43,3.30,-4.02,121.2,1.06,167.5000,1700.5000,10.93
100,330,500,0.21,15,0.9,0.6,1533,804,729,52.45,3.01,-3.09,84.7,1.07,167.2400,1700.2400,10.91
100,330,500,0.21,45,1.0,0.8,1533,880,653,57.40,3.30,-4.19,123.9,1.06,167.0000,1700.0000,10.89
100,330,500,0.21,25,1.0,0.6,1533,779,754,50.82,3.30,-3.19,93.9,1.07,166.7000,1699.7000,10.87
100,330,500,0.21,25,0.9,0.5,1533,753,780,49.12,3.05,-2.73,76.9,1.08,166.0000,1699.0000,10.83
100,330,500,0.21,30,0.9,0.5,1533,759,774,49.51,3.06,-2.78,78.7,1.08,165.5600,1698.5600,10.80
100,330,500,0.21,50,1.0,0.8,1533,881,652,57.47,3.30,-4.21,124.3,1.06,165.3000,1698.3000,10.78
100,330,500,0.21,5,0.8,0.4,1535,698,837,45.47,2.65,-2.01,54.5,1.10,165.3000,1700.3000,10.77
100,330,500,0.21,20,0.9,0.6,1533,807,726,52.64,3.03,-3.14,85.9,1.07,163.6700,1696.6700,10.68
100,330,500,0.21,35,0.9,0.5,1533,763,770,49.77,3.07,-2.83,80.4,1.07,163.0000,1696.0000,10.63
100,330,500,0.21,30,0.4,0.3,1537,843,694,54.85,1.79,-1.94,40.8,1.12,161.7400,1698.7400,10.52
100,330,500,0.21,35,0.5,0.4,1537,865,672,56.28,2.09,-2.46,53.2,1.10,161.7000,1698.7000,10.52
100,330,500,0.21,10,0.5,0.4,1538,874,664,56.83,1.76,-2.07,39.1,1.12,161.5000,1699.5000,10.50
100,330,500,0.21,15,0.4,0.3,1539,851,688,55.30,1.53,-1.66,30.3,1.14,161.4800,1700.4800,10.49
100,330,500,0.21,40,0.5,0.4,1536,856,680,55.73,2.18,-2.50,55.7,1.09,160.8500,1696.8500,10.47
100,330,500,0.21,50,1.0,0.6,1533,798,735,52.05,3.30,-3.36,99.4,1.06,160.4000,1693.4000,10.46
100,330,500,0.21,5,1.0,0.9,1532,904,628,59.01,3.30,-4.50,135.1,1.05,155.2000,1687.2000,10.13
100,330,500,0.21,15,0.5,0.4,1537,869,668,56.54,1.82,-2.14,41.8,1.11,153.6500,1690.6500,10.00
100,330,500,0.21,45,1.0,0.6,1533,794,739,51.79,3.30,-3.34,98.4,1.06,153.2000,1686.2000,9.99
100,330,500,0.21,20,0.7,0.5,1534,827,707,53.91,2.47,-2.68,63.0,1.08,152.5100,1686.5100,9.94
100,330,500,0.21,30,1.0,0.6,1533,782,751,51.01,3.30,-3.23,94.9,1.06,151.6000,1684.6000,9.89
100,330,500,0.21,50,0.9,0.8,1533,905,628,59.03,3.09,-4.21,115.6,1.06,151.0800,1684.0800,9.86
100,330,500,0.21,25,0.7,0.5,1534,830,704,54.11,2.52,-2.75,65.1,1.08,151.0700,1685.0700,9.85
100,330,500,0.21,30,0.5,0.4,1537,865,672,56.28,2.03,-2.39,50.6,1.09,150.9000,1687.9000,9.82
100,330,500,0.21,15,1.0,0.8,1533,865,668,56.43,3.30,-4.05,121.3,1.06,150.5000,1683.5000,9.82
100,330,500,0.21,20,0.5,0.4,1537,863,674,56.15,1.91,-2.22,44.5,1.10,150.3500,1687.3500,9.78
100,330,500,0.21,10,1.0,0.9,1532,904,628,59.01,3.30,-4.51,135.1,1.05,149.7000,1681.7000,9.77
100,330,500,0.21,25,0.4,0.3,1538,838,700,54.49,1.73,-1.85,37.4,1.12,150.2000,1688.2000,9.77
100,330,500,0.21,40,1.0,0.8,1533,876,657,57.14,3.30,-4.17,123.0,1.05,148.8000,1681.8000,9.71
100,330,500,0.21,5,0.7,0.4,1536,747,789,48.63,2.33,-2.02,48.9,1.09,148.4400,1684.4400,9.66
100,330,500,0.21,20,0.8,0.5,1533,781,752,50.95,2.75,-2.67,69.5,1.07,146.6000,1679.6000,9.56
100,330,500,0.21,15,0.8,0.5,1534,778,756,50.72,2.72,-2.61,67.9,1.07,144.6400,1678.6400,9.43
100,330,500,0.21,25,0.5,0.4,1537,862,675,56.08,1.98,-2.32,47.3,1.09,144.7500,1681.7500,9.42
100,330,500,0.21,50,0.5,0.4,1535,841,694,54.79,2.30,-2.58,61.0,1.08,143.8000,1678.8000,9.37
100,330,500,0.21,50,0.9,0.6,1533,821,712,53.56,3.10,-3.38,93.6,1.06,143.6000,1676.6000,9.37
100,330,500,0.21,10,0.8,0.6,1534,840,694,54.76,2.68,-3.04,76.3,1.07,142.5600,1676.5600,9.29
100,330,500,0.21,45,0.9,0.8,1533,904,629,58.97,3.08,-4.20,115.0,1.05,142.2200,1675.2200,9.28
100,330,500,0.21,5,0.8,0.5,1534,774,760,50.46,2.65,-2.51,65.3,1.07,141.9400,1675.9400,9.25
100,330,500,0.21,15,0.6,0.5,1535,879,656,57.26,2.12,-2.62,54.0,1.08,141.8600,1676.8600,9.24
100,330,500,0.21,15,1.0,0.9,1532,904,628,59.01,3.30,-4.53,135.1,1.05,141.2000,1673.2000,9.22
100,330,500,0.21,5,0.6,0.4,1536,806,730,52.47,2.00,-2.02,42.4,1.10,141.0400,1677.0400,9.18
100,330,500,0.21,20,1.0,0.8,1533,866,667,56.49,3.30,-4.07,121.4,1.05,139.8000,1672.8000,9.12
100,330,500,0.21,40,0.3,0.3,1537,889,648,57.84,1.70,-2.12,44.0,1.10,139.7400,1676.7400,9.09
100,330,500,0.21,25,0.8,0.5,1533,785,748,51.21,2.79,-2.74,71.2,1.07,139.0800,1672.0800,9.07
100,330,500,0.21,30,1.0,0.8,1533,871,662,56.82,3.30,-4.13,122.5,1.05,138.3000,1671.3000,9.02
100,330,500,0.21,5,0.5,0.3,1538,774,764,50.33,1.68,-1.52,28.8,1.12,138.5500,1676.5500,9.01
100,330,500,0.21,10,0.5,0.5,1537,946,591,61.55,1.75,-2.56,46.0,1.09,138.3000,1675.3000,9.00
100,330,500,0.21,40,1.0,0.6,1533,788,745,51.40,3.30,-3.31,97.2,1.06,137.4000,1670.4000,8.96
100,330,500,0.21,15,0.7,0.5,1535,824,711,53.68,2.42,-2.61,61.2,1.07,137.0200,1672.0200,8.93
100,330,500,0.21,5,1.0,0.7,1533,810,723,52.84,3.30,-3.51,105.2,1.05,136.5000,1669.5000,8.90
100,330,500,0.21,10,0.4,0.3,1540,847,693,55.00,1.45,-1.58,26.8,1.13,136.9200,1676.9200,8.89
100,330,500,0.21,30,0.7,0.5,1534,830,704,54.11,2.55,-2.81,67.3,1.07,136.2900,1670.2900,8.88
100,330,500,0.21,35,1.0,0.6,1533,784,749,51.14,3.30,-3.27,96.4,1.06,136.2000,1669.2000,8.88
100,330,500,0.21,40,0.9,0.5,1533,761,772,49.64,3.09,-2.87,82.3,1.06,135.2600,1668.2600,8.82
100,330,500,0.21,10,0.6,0.6,1535,943,592,61.43,2.06,-3.05,59.8,1.07,135.0600,1670.0600,8.80
100,330,500,0.21,50,0.4,0.4,1535,889,646,57.92,2.06,-2.62,57.0,1.08,134.8600,1669.8600,8.79
100,330,500,0.21,45,0.5,0.4,1535,846,689,55.11,2.23,-2.54,58.4,1.08,134.6000,1669.6000,8.77
100,330,500,0.21,10,1.0,0.7,1533,812,721,52.97,3.30,-3.53,105.4,1.05,133.6000,1666.6000,8.71
100,330,500,0.21,5,0.7,0.5,1535,825,710,53.75,2.33,-2.51,58.6,1.07,133.6200,1668.6200,8.70
100,330,500,0.21,25,1.0,0.8,1533,868,665,56.62,3.30,-4.11,121.8,1.05,133.4000,1666.4000,8.70
100,330,500,0.21,20,0.4,0.3,1538,832,706,54.10,1.64,-1.75,33.9,1.11,133.5200,1671.5200,8.68
100,330,500,0.21,20,1.0,0.9,1532,904,628,59.01,3.30,-4.54,135.2,1.05,132.2000,1664.2000,8.63
100,330,500,0.21,45,0.3,0.3,1535,877,658,57.13,1.77,-2.16,47.4,1.09,132.1100,1667.1100,8.61
100,330,500,0.21,50,1.0,0.7,1533,838,695,54.66,3.30,-3.79,111.4,1.05,131.9000,1664.9000,8.60
100,330,500,0.21,20,0.6,0.5,1534,873,661,56.91,2.19,-2.69,56.6,1.07,130.5600,1664.5600,8.51
100,330,500,0.21,5,0.6,0.5,1535,884,651,57.59,2.00,-2.52,51.1,1.08,129.9800,1664.9800,8.47
100,330,500,0.21,15,1.0,0.7,1533,815,718,53.16,3.30,-3.57,106.1,1.05,128.5000,1661.5000,8.38
100,330,500,0.21,25,0.9,0.6,1533,806,727,52.58,3.04,-3.20,87.0,1.06,127.9100,1660.9100,8.34
100,330,500,0.21,50,0.8,0.5,1533,793,740,51.73,2.92,-2.95,80.9,1.06,126.9800,1659.9800,8.28
100,330,500,0.21,35,0.8,0.5,1533,790,743,51.53,2.83,-2.84,75.1,1.06,126.8800,1659.8800,8.28
100,330,500,0.21,45,0.9,0.6,1533,817,716,53.29,3.09,-3.35,92.3,1.05,126.8300,1659.8300,8.27
100,330,500,0.21,30,0.8,0.5,1533,787,746,51.34,2.81,-2.79,73.2,1.06,125.3400,1658.3400,8.18
100,330,500,0.21,15,0.4,0.4,1539,939,600,61.01,1.51,-2.16,36.6,1.10,125.6400,1664.6400,8.16
100,330,500,0.21,35,1.0,0.8,1533,871,662,56.82,3.30,-4.15,122.5,1.05,124.3000,1657.3000,8.11
100,330,500,0.21,40,0.4,0.4,1536,903,633,58.79,1.92,-2.54,51.6,1.08,124.5000,1660.5000,8.11
100,330,500,0.21,5,0.4,0.3,1540,859,681,55.78,1.35,-1.52,24.0,1.12,124.1200,1664.1200,8.06
100,330,500,0.21,35,0.7,0.5,1534,828,706,53.98,2.59,-2.86,69.6,1.06,123.3500,1657.3500,8.04
100,330,500,0.21,10,0.4,0.4,1540,945,595,61.36,1.44,-2.08,33.6,1.10,123.2800,1663.2800,8.01
100,330,500,0.21,45,0.8,0.5,1533,792,741,51.66,2.89,-2.92,79.3,1.06,122.5600,1655.5600,7.99
100,330,500,0.21,25,1.0,0.9,1532,904,628,59.01,3.30,-4.56,135.2,1.04,121.7000,1653.7000,7.94
100,330,500,0.21,30,0.9,0.6,1533,809,724,52.77,3.05,-3.24,88.1,1.05,121.0600,1654.0600,7.90
100,330,500,0.21,5,0.9,0.8,1533,897,636,58.51,2.97,-4.01,109.4,1.05,120.3800,1653.3800,7.85
100,330,500,0.21,10,0.7,0.6,1535,885,650,57.65,2.37,-3.05,68.4,1.06,119.7900,1654.7900,7.80
