杠杆,止盈%,止损%,K1涨跌幅%,切换K线数,切换后止盈比例,切换后止损比例,总交易数,盈利次数,亏损次数,胜率%,平均盈利%,平均亏损%,平均持仓K线数,盈亏比,总盈亏USDT,最终资金USDT,总收益率%
100,200,500,0.21,50,0.7,0.5,1536,981,555,63.87,1.79,-3.05,54.3,1.04,63.1000,1599.1000,4.11
100,200,500,0.21,10,0.4,0.4,1540,1066,474,69.22,0.99,-2.09,24.4,1.06,61.4000,1601.4000,3.99
100,200,500,0.21,20,0.4,0.4,1538,1024,514,66.58,1.20,-2.28,30.7,1.05,61.2000,1599.2000,3.98
100,200,500,0.21,10,0.6,0.6,1539,1089,450,70.76,1.32,-3.07,40.9,1.04,61.2000,1600.2000,3.98
100,200,500,0.21,25,0.6,0.5,1537,1010,527,65.71,1.52,-2.80,43.0,1.04,60.9000,1597.9000,3.96
100,200,500,0.21,30,0.9,1.0,1534,1123,411,73.21,1.88,-5.00,87.6,1.03,60.0000,1594.0000,3.91
100,200,500,0.21,45,0.9,1.0,1534,1119,415,72.95,1.91,-5.00,88.5,1.03,59.6000,1593.6000,3.89
100,200,500,0.21,5,0.5,0.4,1540,1027,513,66.69,1.07,-2.02,24.0,1.06,59.0000,1599.0000,3.83
100,200,500,0.21,40,0.9,1.0,1534,1120,414,73.01,1.90,-5.00,88.1,1.03,58.6000,1592.6000,3.82
100,200,500,0.21,20,0.9,1.0,1535,1127,408,73.42,1.86,-5.00,86.9,1.03,57.6000,1592.6000,3.75
100,200,500,0.21,25,0.9,1.0,1535,1125,410,73.29,1.87,-5.00,87.3,1.03,56.6000,1591.6000,3.69
100,200,500,0.21,10,0.9,1.0,1535,1132,403,73.75,1.83,-5.00,85.9,1.03,56.2000,1591.2000,3.66
100,200,500,0.21,50,1.0,0.6,1535,981,554,63.91,2.00,-3.44,65.7,1.03,56.0000,1591.0000,3.65
100,200,500,0.21,35,0.9,1.0,1534,1121,413,73.08,1.89,-5.00,87.9,1.03,55.0000,1589.0000,3.59
100,200,500,0.21,50,0.8,0.5,1536,962,574,62.63,1.86,-3.03,56.7,1.03,54.0000,1590.0000,3.52
100,200,500,0.21,15,0.9,1.0,1535,1129,406,73.55,1.85,-5.00,86.3,1.03,53.6000,1588.6000,3.49
100,200,500,0.21,30,1.0,0.6,1535,964,571,62.80,2.00,-3.28,62.3,1.03,53.0000,1588.0000,3.45
100,200,500,0.21,15,0.4,0.4,1539,1041,498,67.64,1.10,-2.19,27.6,1.05,52.2000,1591.2000,3.39
100,200,500,0.21,45,1.0,0.6,1535,977,558,63.65,2.00,-3.41,64.9,1.03,52.0000,1587.0000,3.39
100,200,500,0.21,10,0.9,0.8,1536,1065,471,69.34,1.83,-4.03,70.4,1.03,51.6000,1587.6000,3.36
100,200,500,0.21,50,0.9,1.0,1533,1116,417,72.80,1.91,-5.00,89.4,1.02,51.2000,1584.2000,3.34
100,200,500,0.21,40,0.5,0.5,1536,1025,511,66.73,1.55,-3.01,46.2,1.03,50.5000,1586.5000,3.29
100,200,500,0.21,10,0.9,0.9,1536,1101,435,71.68,1.83,-4.52,78.4,1.03,50.4000,1586.4000,3.28
100,200,500,0.21,20,0.7,0.6,1537,1034,503,67.27,1.60,-3.19,49.9,1.03,49.6000,1586.6000,3.23
100,200,500,0.21,5,0.9,0.8,1536,1066,470,69.40,1.81,-4.01,70.1,1.03,48.8000,1584.8000,3.18
100,200,500,0.21,50,0.5,0.5,1536,1016,520,66.15,1.63,-3.09,50.2,1.03,48.0000,1584.0000,3.12
100,200,500,0.21,10,0.9,0.7,1536,1021,515,66.47,1.83,-3.54,62.2,1.03,46.4000,1582.4000,3.02
100,200,500,0.21,5,0.4,0.3,1540,993,547,64.48,0.88,-1.53,16.6,1.05,43.9000,1583.9000,2.85
100,200,500,0.21,5,1.0,0.9,1534,1069,465,69.69,2.00,-4.50,85.7,1.02,43.5000,1577.5000,2.84
100,200,500,0.21,45,0.5,0.5,1536,1019,517,66.34,1.59,-3.05,48.5,1.03,43.5000,1579.5000,2.83
100,200,500,0.21,5,0.9,1.0,1535,1133,402,73.81,1.81,-5.00,85.6,1.02,43.4000,1578.4000,2.83
100,200,500,0.21,5,0.9,0.9,1536,1102,434,71.74,1.81,-4.50,78.2,1.02,42.6000,1578.6000,2.77
100,200,500,0.21,5,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,10,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,15,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,20,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,25,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,30,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,35,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,40,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,45,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,50,1.0,1.0,1533,1101,432,71.82,2.00,-5.00,93.7,1.02,42.0000,1575.0000,2.74
100,200,500,0.21,35,1.0,0.6,1535,967,568,63.00,2.00,-3.33,63.3,1.02,42.0000,1577.0000,2.74
100,200,500,0.21,40,1.0,0.6,1535,971,564,63.26,2.00,-3.37,64.0,1.02,42.0000,1577.0000,2.74
100,200,500,0.21,5,1.0,0.8,1535,1031,504,67.17,2.00,-4.01,76.9,1.02,42.0000,1577.0000,2.74
100,200,500,0.21,10,0.5,0.5,1539,1074,465,69.79,1.16,-2.58,32.1,1.03,42.0000,1581.0000,2.73
100,200,500,0.21,15,0.9,0.9,1536,1098,438,71.48,1.85,-4.54,78.8,1.02,41.3000,1577.3000,2.69
100,200,500,0.21,25,0.8,0.6,1536,1003,533,65.30,1.76,-3.24,55.2,1.02,41.0000,1577.0000,2.67
100,200,500,0.21,15,0.9,0.7,1536,1021,515,66.47,1.85,-3.59,63.1,1.02,40.2000,1576.2000,2.62
100,200,500,0.21,10,1.0,0.9,1534,1069,465,69.69,2.00,-4.52,85.7,1.02,38.0000,1572.0000,2.48
100,200,500,0.21,5,0.9,0.7,1536,1020,516,66.41,1.81,-3.51,61.8,1.02,38.0000,1574.0000,2.47
100,200,500,0.21,20,0.9,0.9,1536,1096,440,71.35,1.86,-4.55,79.5,1.02,37.8000,1573.8000,2.46
100,200,500,0.21,25,0.7,0.6,1537,1030,507,67.01,1.64,-3.25,51.1,1.02,37.8000,1574.8000,2.46
100,200,500,0.21,30,0.5,0.5,1536,1032,504,67.19,1.45,-2.90,42.3,1.03,37.5000,1573.5000,2.44
100,200,500,0.21,35,0.5,0.5,1536,1029,507,66.99,1.50,-2.96,44.3,1.02,37.5000,1573.5000,2.44
100,200,500,0.21,45,0.8,0.6,1536,1007,529,65.56,1.84,-3.43,60.2,1.02,37.0000,1573.0000,2.41
100,200,500,0.21,5,0.6,0.9,1539,1212,327,78.75,1.25,-4.51,54.4,1.03,36.9000,1575.9000,2.40
100,200,500,0.21,40,0.8,0.6,1536,1006,530,65.49,1.82,-3.39,58.8,1.02,36.8000,1572.8000,2.40
100,200,500,0.21,15,0.9,0.8,1536,1062,474,69.14,1.85,-4.07,70.9,1.02,36.0000,1572.0000,2.34
100,200,500,0.21,30,0.8,0.6,1536,1004,532,65.36,1.79,-3.30,56.4,1.02,35.6000,1571.6000,2.32
100,200,500,0.21,30,0.8,1.0,1534,1139,395,74.25,1.76,-5.00,82.9,1.02,34.6000,1568.6000,2.26
100,200,500,0.21,5,0.5,0.5,1539,1092,447,70.96,1.06,-2.52,29.3,1.03,34.5000,1573.5000,2.24
100,200,500,0.21,15,0.3,0.3,1539,996,543,64.72,0.96,-1.70,21.3,1.04,34.4000,1573.4000,2.24
100,200,500,0.21,30,0.7,0.6,1536,1028,508,66.93,1.67,-3.32,52.6,1.02,34.0000,1570.0000,2.21
100,200,500,0.21,20,0.6,0.6,1537,1063,474,69.16,1.46,-3.20,45.8,1.02,33.6000,1570.6000,2.19
100,200,500,0.21,40,0.6,0.6,1536,1047,489,68.16,1.63,-3.43,52.4,1.02,31.8000,1567.8000,2.07
100,200,500,0.21,40,0.7,0.6,1536,1025,511,66.73,1.73,-3.41,55.4,1.02,31.8000,1567.8000,2.07
100,200,500,0.21,10,1.0,0.8,1535,1031,504,67.17,2.00,-4.03,77.0,1.02,31.0000,1566.0000,2.02
100,200,500,0.21,20,0.9,0.8,1536,1061,475,69.08,1.87,-4.10,71.6,1.02,30.8000,1566.8000,2.01
100,200,500,0.21,15,1.0,0.9,1534,1069,465,69.69,2.00,-4.53,85.8,1.01,30.0000,1564.0000,1.96
100,200,500,0.21,25,0.9,0.9,1536,1094,442,71.22,1.87,-4.57,80.0,1.01,29.8000,1565.8000,1.94
100,200,500,0.21,35,0.7,0.6,1536,1027,509,66.86,1.70,-3.37,53.9,1.02,29.4000,1565.4000,1.91
100,200,500,0.21,5,1.0,0.7,1535,983,552,64.04,2.00,-3.51,67.7,1.01,28.0000,1563.0000,1.82
100,200,500,0.21,25,0.3,0.4,1538,1048,490,68.14,1.15,-2.39,31.2,1.02,28.0000,1566.0000,1.82
100,200,500,0.21,45,0.9,0.8,1536,1063,473,69.21,1.91,-4.24,75.0,1.01,27.8000,1563.8000,1.81
100,200,500,0.21,25,0.9,0.8,1536,1061,475,69.08,1.88,-4.13,72.3,1.01,27.4000,1563.4000,1.78
100,200,500,0.21,5,0.6,0.8,1539,1179,360,76.61,1.25,-4.01,49.3,1.02,26.8000,1565.8000,1.74
100,200,500,0.21,40,0.8,1.0,1534,1132,402,73.79,1.80,-5.00,84.1,1.01,26.4000,1560.4000,1.72
100,200,500,0.21,40,0.9,0.9,1535,1091,444,71.07,1.90,-4.62,81.0,1.01,26.4000,1561.4000,1.72
100,200,500,0.21,45,0.4,0.5,1536,1039,497,67.64,1.50,-3.07,46.4,1.02,26.1000,1562.1000,1.70
100,200,500,0.21,50,0.8,0.6,1536,1005,531,65.43,1.85,-3.46,61.4,1.01,25.8000,1561.8000,1.68
100,200,500,0.21,50,0.6,0.6,1536,1040,496,67.71,1.69,-3.49,55.8,1.01,25.6000,1561.6000,1.67
100,200,500,0.21,30,0.9,0.9,1535,1092,443,71.14,1.89,-4.59,80.3,1.01,25.2000,1560.2000,1.64
100,200,500,0.21,5,0.5,0.6,1539,1145,394,74.40,1.06,-3.02,33.1,1.02,25.0000,1564.0000,1.62
100,200,500,0.21,5,0.6,1.0,1539,1236,303,80.31,1.25,-5.00,58.7,1.02,24.2000,1563.2000,1.57
100,200,500,0.21,40,0.4,0.5,1536,1045,491,68.03,1.45,-3.03,44.0,1.02,24.1000,1560.1000,1.57
100,200,500,0.21,10,1.0,0.7,1535,985,550,64.17,2.00,-3.54,67.8,1.01,22.5000,1557.5000,1.47
100,200,500,0.21,35,0.7,1.0,1534,1154,380,75.23,1.67,-5.00,77.5,1.01,22.2000,1556.2000,1.45
100,200,500,0.21,35,0.8,0.6,1536,1003,533,65.30,1.80,-3.35,57.7,1.01,22.2000,1558.2000,1.45
100,200,500,0.21,30,0.7,1.0,1534,1158,376,75.49,1.64,-5.00,76.8,1.01,22.0000,1556.0000,1.43
100,200,500,0.21,45,0.6,0.6,1536,1042,494,67.84,1.66,-3.46,54.5,1.01,22.0000,1558.0000,1.43
100,200,500,0.21,45,0.7,0.6,1536,1022,514,66.54,1.75,-3.44,57.2,1.01,22.0000,1558.0000,1.43
100,200,500,0.21,20,0.9,0.7,1536,1019,517,66.34,1.87,-3.64,63.9,1.01,21.7000,1557.7000,1.41
100,200,500,0.21,20,0.3,0.4,1538,1061,477,68.99,1.06,-2.30,28.3,1.02,21.6000,1559.6000,1.40
100,200,500,0.21,20,1.0,0.9,1534,1069,465,69.69,2.00,-4.55,85.8,1.01,21.5000,1555.5000,1.40
100,200,500,0.21,40,0.7,1.0,1534,1149,385,74.90,1.69,-5.00,78.8,1.01,21.4000,1555.4000,1.40
100,200,500,0.21,35,0.9,0.9,1535,1091,444,71.07,1.89,-4.61,80.7,1.01,21.0000,1556.0000,1.37
100,200,500,0.21,15,0.5,0.5,1538,1053,485,68.47,1.24,-2.66,34.6,1.02,20.0000,1558.0000,1.30
100,200,500,0.21,35,0.8,1.0,1534,1134,400,73.92,1.78,-5.00,83.6,1.01,18.8000,1552.8000,1.23
100,200,500,0.21,25,0.8,1.0,1535,1141,394,74.33,1.74,-5.00,82.0,1.01,18.8000,1553.8000,1.22
100,200,500,0.21,35,0.6,0.6,1536,1049,487,68.29,1.59,-3.39,51.0,1.01,18.6000,1554.6000,1.21
100,200,500,0.21,30,0.6,0.6,1536,1051,485,68.42,1.56,-3.33,49.5,1.01,18.6000,1554.6000,1.21
100,200,500,0.21,40,0.9,0.8,1536,1061,475,69.08,1.91,-4.22,73.8,1.01,18.4000,1554.4000,1.20
100,200,500,0.21,25,0.6,0.6,1537,1055,482,68.64,1.51,-3.27,47.8,1.01,18.4000,1555.4000,1.20
100,200,500,0.21,50,0.7,0.6,1536,1020,516,66.41,1.77,-3.47,58.4,1.01,18.2000,1554.2000,1.18
100,200,500,0.21,25,0.5,0.5,1537,1032,505,67.14,1.40,-2.82,39.8,1.01,17.5000,1554.5000,1.14
100,200,500,0.21,5,0.8,1.0,1536,1162,374,75.65,1.62,-5.00,78.0,1.01,17.2000,1553.2000,1.12
100,200,500,0.21,45,0.9,0.9,1535,1089,446,70.94,1.91,-4.63,81.5,1.01,16.6000,1551.6000,1.08
100,200,500,0.21,30,0.9,0.8,1536,1060,476,69.01,1.89,-4.17,73.0,1.01,16.6000,1552.6000,1.08
100,200,500,0.21,45,0.3,0.5,1536,1064,472,69.27,1.39,-3.10,43.9,1.01,16.2000,1552.2000,1.05
100,200,500,0.21,5,0.4,0.4,1540,1080,460,70.13,0.88,-2.03,21.0,1.02,16.0000,1556.0000,1.04
100,200,500,0.21,45,0.8,1.0,1534,1128,406,73.53,1.81,-5.00,85.0,1.01,15.6000,1549.6000,1.02
100,200,500,0.21,20,0.5,0.5,1537,1038,499,67.53,1.33,-2.74,37.5,1.01,15.5000,1552.5000,1.01
100,200,500,0.21,50,0.4,0.5,1536,1029,507,66.99,1.54,-3.10,48.4,1.01,15.1000,1551.1000,0.98
100,200,500,0.21,15,1.0,0.7,1535,988,547,64.36,2.00,-3.59,68.4,1.01,15.0000,1550.0000,0.98
100,200,500,0.21,15,1.0,0.8,1535,1031,504,67.17,2.00,-4.06,77.1,1.01,15.0000,1550.0000,0.98
100,200,500,0.21,25,0.7,1.0,1536,1164,372,75.78,1.61,-5.00,75.9,1.01,14.4000,1550.4000,0.94
100,200,500,0.21,50,0.3,0.5,1536,1054,482,68.62,1.45,-3.13,46.1,1.01,14.2000,1550.2000,0.92
100,200,500,0.21,25,1.0,0.9,1534,1069,465,69.69,2.00,-4.57,85.9,1.01,13.5000,1547.5000,0.88
100,200,500,0.21,50,0.9,0.8,1535,1060,475,69.06,1.92,-4.26,75.9,1.01,13.4000,1548.4000,0.87
100,200,500,0.21,20,0.8,1.0,1535,1144,391,74.53,1.72,-5.00,81.4,1.01,13.4000,1548.4000,0.87
100,200,500,0.21,15,0.3,0.4,1539,1086,453,70.57,0.93,-2.21,24.7,1.01,12.4000,1551.4000,0.81
100,200,500,0.21,5,0.6,0.7,1539,1138,401,73.94,1.25,-3.51,43.8,1.01,12.1000,1551.1000,0.79
100,200,500,0.21,5,0.7,0.9,1539,1169,370,75.96,1.44,-4.51,62.8,1.01,11.6000,1550.6000,0.75
100,200,500,0.21,50,0.9,0.9,1534,1087,447,70.86,1.92,-4.64,82.6,1.01,11.5000,1545.5000,0.75
100,200,500,0.21,40,0.3,0.5,1536,1072,464,69.79,1.34,-3.06,41.6,1.01,11.4000,1547.4000,0.74
100,200,500,0.21,25,0.9,0.7,1536,1019,517,66.34,1.88,-3.69,64.7,1.01,10.3000,1546.3000,0.67
100,200,500,0.21,10,0.8,1.0,1536,1155,381,75.20,1.66,-5.00,79.1,1.01,10.2000,1546.2000,0.66
100,200,500,0.21,50,0.8,1.0,1534,1125,409,73.34,1.83,-5.00,86.1,1.00,9.8000,1543.8000,0.64
100,200,500,0.21,15,0.7,1.0,1538,1179,359,76.66,1.53,-5.00,71.8,1.01,9.8000,1547.8000,0.64
100,200,500,0.21,50,0.9,0.7,1535,1026,509,66.84,1.92,-3.86,68.9,1.00,9.7000,1544.7000,0.63
100,200,500,0.21,40,0.6,1.0,1534,1166,368,76.01,1.59,-5.00,73.5,1.01,9.6000,1543.6000,0.63
100,200,500,0.21,40,0.9,0.7,1536,1024,512,66.67,1.91,-3.80,66.8,1.00,7.8000,1543.8000,0.51
100,200,500,0.21,5,0.7,1.0,1539,1197,342,77.78,1.44,-5.00,68.6,1.00,7.8000,1546.8000,0.51
100,200,500,0.21,5,0.8,0.7,1537,1052,485,68.45,1.63,-3.51,56.5,1.00,7.7000,1544.7000,0.50
100,200,500,0.21,30,0.9,0.7,1536,1021,515,66.47,1.89,-3.74,65.5,1.00,7.4000,1543.4000,0.48
100,200,500,0.21,15,0.6,0.7,1538,1113,425,72.37,1.38,-3.61,48.4,1.00,7.2000,1545.2000,0.47
100,200,500,0.21,15,0.7,0.7,1538,1078,460,70.09,1.54,-3.60,53.4,1.00,6.9000,1544.9000,0.45
100,200,500,0.21,50,0.6,1.0,1534,1156,378,75.36,1.64,-5.00,76.4,1.00,6.8000,1540.8000,0.44
100,200,500,0.21,40,1.0,0.9,1534,1071,463,69.82,2.00,-4.61,86.2,1.00,6.5000,1540.5000,0.42
100,200,500,0.21,35,0.4,0.5,1536,1051,485,68.42,1.38,-2.98,41.8,1.00,6.5000,1542.5000,0.42
100,200,500,0.21,15,0.6,0.9,1538,1182,356,76.85,1.37,-4.54,59.5,1.00,6.5000,1544.5000,0.42
100,200,500,0.21,45,0.7,1.0,1534,1143,391,74.51,1.72,-5.00,80.1,1.00,6.4000,1540.4000,0.42
100,200,500,0.21,10,0.4,0.5,1539,1118,421,72.64,0.98,-2.59,28.5,1.01,6.0000,1545.0000,0.39
100,200,500,0.21,45,0.9,0.7,1536,1025,511,66.73,1.92,-3.83,67.5,1.00,5.9000,1541.9000,0.38
100,200,500,0.21,5,0.7,0.8,1539,1134,405,73.68,1.44,-4.01,56.8,1.00,5.6000,1544.6000,0.36
100,200,500,0.21,15,0.6,1.0,1538,1208,330,78.54,1.37,-5.00,64.4,1.00,5.2000,1543.2000,0.34
100,200,500,0.21,5,0.7,0.7,1539,1093,446,71.02,1.44,-3.51,50.4,1.00,5.2000,1544.2000,0.34
100,200,500,0.21,35,1.0,0.9,1534,1070,464,69.75,2.00,-4.60,86.0,1.00,5.0000,1539.0000,0.33
100,200,500,0.21,30,1.0,0.9,1534,1069,465,69.69,2.00,-4.59,85.9,1.00,5.0000,1539.0000,0.33
100,200,500,0.21,50,0.5,0.6,1536,1055,481,68.68,1.60,-3.51,53.7,1.00,5.0000,1541.0000,0.33
100,200,500,0.21,10,0.8,0.7,1537,1047,490,68.12,1.66,-3.55,57.4,1.00,4.9000,1541.9000,0.32
100,200,500,0.21,50,1.0,0.9,1534,1072,462,69.88,2.00,-4.63,86.7,1.00,4.0000,1538.0000,0.26
100,200,500,0.21,45,1.0,0.8,1535,1043,492,67.95,2.00,-4.23,79.5,1.00,4.0000,1539.0000,0.26
100,200,500,0.21,20,1.0,0.8,1535,1032,503,67.23,2.00,-4.10,77.2,1.00,4.0000,1539.0000,0.26
100,200,500,0.21,30,0.4,0.5,1536,1056,480,68.75,1.33,-2.92,39.6,1.00,3.9000,1539.9000,0.25
100,200,500,0.21,15,0.7,0.9,1538,1150,388,74.77,1.53,-4.54,65.7,1.00,2.7000,1540.7000,0.18
100,200,500,0.21,5,0.8,0.8,1537,1094,443,71.18,1.63,-4.01,64.1,1.00,2.4000,1539.4000,0.16
100,200,500,0.21,50,1.0,0.8,1535,1044,491,68.01,2.00,-4.25,79.9,1.00,2.0000,1537.0000,0.13
100,200,500,0.21,50,0.7,1.0,1534,1139,395,74.25,1.74,-5.00,81.1,1.00,1.8000,1535.8000,0.12
100,200,500,0.21,30,0.6,1.0,1534,1177,357,76.73,1.52,-5.00,71.5,1.00,1.8000,1535.8000,0.12
100,200,500,0.21,35,0.9,0.7,1536,1022,514,66.54,1.90,-3.77,66.2,1.00,1.8000,1537.8000,0.12
100,200,500,0.21,45,1.0,0.9,1534,1071,463,69.82,2.00,-4.62,86.4,1.00,1.5000,1535.5000,0.10
100,200,500,0.21,10,0.5,0.6,1539,1120,419,72.77,1.15,-3.07,35.8,1.00,1.0000,1540.0000,0.06
100,200,500,0.21,35,0.9,0.8,1536,1058,478,68.88,1.90,-4.20,73.3,1.00,0.6000,1536.6000,0.04
100,200,500,0.21,25,1.0,0.8,1535,1034,501,67.36,2.00,-4.13,77.6,1.00,-0.0000,1535.0000,-0.00
100,200,500,0.21,5,0.4,0.6,1539,1195,344,77.65,0.87,-3.02,28.8,1.00,-0.0000,1539.0000,-0.00
100,200,500,0.21,50,1.0,0.7,1535,1010,525,65.80,2.00,-3.85,72.1,1.00,-0.5000,1534.5000,-0.03
100,200,500,0.21,35,0.6,1.0,1534,1171,363,76.34,1.55,-5.00,72.5,1.00,-1.0000,1533.0000,-0.07
100,200,500,0.21,15,0.8,1.0,1535,1147,388,74.72,1.69,-5.00,80.3,1.00,-2.0000,1533.0000,-0.13
100,200,500,0.21,5,0.3,0.3,1540,1059,481,68.77,0.69,-1.53,13.9,1.00,-2.1000,1537.9000,-0.14
100,200,500,0.21,10,0.3,0.3,1540,1012,528,65.71,0.83,-1.60,17.4,1.00,-2.1000,1537.9000,-0.14
100,200,500,0.21,15,0.6,0.8,1538,1149,389,74.71,1.38,-4.08,54.0,1.00,-2.6000,1535.4000,-0.17
100,200,500,0.21,45,0.6,1.0,1534,1159,375,75.55,1.62,-5.00,75.3,1.00,-2.6000,1531.4000,-0.17
100,200,500,0.21,5,0.8,0.9,1537,1129,408,73.45,1.62,-4.50,71.2,1.00,-3.6000,1533.4000,-0.23
100,200,500,0.21,10,0.6,0.9,1539,1192,347,77.45,1.31,-4.52,57.8,1.00,-4.2000,1534.8000,-0.27
100,200,500,0.21,20,0.7,1.0,1536,1167,369,75.98,1.58,-5.00,74.7,1.00,-4.2000,1531.8000,-0.27
100,200,500,0.21,20,1.0,0.7,1535,989,546,64.43,2.00,-3.63,68.7,1.00,-5.0000,1530.0000,-0.33
100,200,500,0.21,45,0.5,0.6,1536,1057,479,68.82,1.57,-3.48,52.1,1.00,-6.0000,1530.0000,-0.39
100,200,500,0.21,10,0.7,0.7,1539,1082,457,70.31,1.49,-3.55,51.8,1.00,-6.4000,1532.6000,-0.42
100,200,500,0.21,25,0.6,1.0,1536,1185,351,77.15,1.48,-5.00,70.3,1.00,-6.6000,1529.4000,-0.43
100,200,500,0.21,10,0.4,0.6,1539,1168,371,75.89,0.97,-3.08,31.8,0.99,-7.0000,1532.0000,-0.45
100,200,500,0.21,10,0.8,0.8,1537,1087,450,70.72,1.66,-4.03,65.0,1.00,-8.6000,1528.4000,-0.56
100,200,500,0.21,10,0.3,0.4,1540,1108,432,71.95,0.81,-2.10,21.3,0.99,-9.0000,1531.0000,-0.58
100,200,500,0.21,10,0.6,1.0,1539,1218,321,79.14,1.31,-5.00,62.6,0.99,-9.0000,1530.0000,-0.58
100,200,500,0.21,45,0.4,0.6,1536,1080,456,70.31,1.47,-3.50,49.7,0.99,-9.6000,1526.4000,-0.63
100,200,500,0.21,10,0.6,0.8,1539,1159,380,75.31,1.32,-4.04,52.3,0.99,-9.8000,1529.2000,-0.64
100,200,500,0.21,20,0.5,0.6,1537,1088,449,70.79,1.32,-3.21,42.0,0.99,-10.0000,1527.0000,-0.65
100,200,500,0.21,40,1.0,0.8,1535,1039,496,67.69,2.00,-4.21,78.6,1.00,-10.0000,1525.0000,-0.65
100,200,500,0.21,10,0.7,1.0,1539,1185,354,77.00,1.49,-5.00,70.4,0.99,-10.2000,1528.8000,-0.66
100,200,500,0.21,50,0.4,0.6,1536,1073,463,69.86,1.51,-3.53,51.7,0.99,-10.2000,1525.8000,-0.66
100,200,500,0.21,10,0.6,0.7,1539,1120,419,72.77,1.32,-3.55,46.4,0.99,-10.6000,1528.4000,-0.69
100,200,500,0.21,15,0.8,0.7,1536,1041,495,67.77,1.70,-3.59,58.9,0.99,-10.6000,1525.4000,-0.69
100,200,500,0.21,30,1.0,0.8,1535,1035,500,67.43,2.00,-4.16,78.1,0.99,-11.0000,1524.0000,-0.72
100,200,500,0.21,30,0.3,0.5,1536,1089,447,70.90,1.20,-2.95,36.8,0.99,-11.4000,1524.6000,-0.74
100,200,500,0.21,5,0.4,0.5,1539,1140,399,74.07,0.87,-2.53,25.6,0.99,-11.5000,1527.5000,-0.75
100,200,500,0.21,35,0.3,0.5,1536,1080,456,70.31,1.26,-3.02,39.3,0.99,-11.6000,1524.4000,-0.76
100,200,500,0.21,10,0.7,0.9,1539,1156,383,75.11,1.49,-4.52,64.4,0.99,-11.8000,1527.2000,-0.77
100,200,500,0.21,25,1.0,0.7,1535,992,543,64.63,2.00,-3.68,69.1,0.99,-12.5000,1522.5000,-0.81
100,200,500,0.21,10,0.8,0.9,1537,1122,415,73.00,1.66,-4.52,72.2,0.99,-12.6000,1524.4000,-0.82
100,200,500,0.21,40,0.5,0.6,1536,1060,476,69.01,1.53,-3.44,49.9,0.99,-13.0000,1523.0000,-0.85
100,200,500,0.21,15,0.7,0.8,1538,1114,424,72.43,1.54,-4.07,59.5,0.99,-13.2000,1524.8000,-0.86
100,200,500,0.21,20,0.4,0.6,1537,1126,411,73.26,1.17,-3.23,38.7,0.99,-14.2000,1522.8000,-0.92
100,200,500,0.21,30,0.8,0.9,1535,1106,429,72.05,1.77,-4.59,76.0,0.99,-14.2000,1520.8000,-0.93
100,200,500,0.21,50,0.3,0.6,1536,1096,440,71.35,1.41,-3.55,49.1,0.99,-14.6000,1521.4000,-0.95
100,200,500,0.21,15,0.5,0.6,1538,1101,437,71.59,1.23,-3.14,39.0,0.99,-15.0000,1523.0000,-0.98
100,200,500,0.21,45,0.3,0.6,1536,1105,431,71.94,1.36,-3.53,47.0,0.99,-15.2000,1520.8000,-0.99
100,200,500,0.21,5,0.5,0.9,1539,1244,295,80.83,1.06,-4.51,47.0,0.99,-15.5000,1523.5000,-1.01
100,200,500,0.21,30,1.0,0.7,1535,996,539,64.89,2.00,-3.73,69.6,0.99,-16.0000,1519.0000,-1.04
100,200,500,0.21,45,1.0,0.7,1535,1005,530,65.47,2.00,-3.82,71.3,0.99,-16.0000,1519.0000,-1.04
100,200,500,0.21,10,0.7,0.8,1539,1121,418,72.84,1.49,-4.04,58.1,0.99,-16.8000,1522.2000,-1.09
100,200,500,0.21,40,0.4,0.6,1536,1085,451,70.64,1.42,-3.46,47.2,0.99,-17.4000,1518.6000,-1.13
100,200,500,0.21,40,1.0,0.7,1535,1002,533,65.28,2.00,-3.79,70.6,0.99,-17.5000,1517.5000,-1.14
100,200,500,0.21,30,0.5,0.6,1536,1071,465,69.73,1.44,-3.35,46.2,0.99,-18.0000,1518.0000,-1.17
100,200,500,0.21,25,0.4,0.5,1537,1059,478,68.90,1.26,-2.83,37.2,0.99,-18.2000,1518.8000,-1.18
