排名,止损延迟(K线),止损延迟(分钟),K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比,平均持仓K线数
842,42,630,0.18,778,61.31,70.4000,9.05,1.58,39.7
843,47,705,0.15,1008,61.31,91.2000,9.05,1.58,43.6
844,47,705,0.17,858,61.31,77.6000,9.04,1.58,42.6
845,49,735,0.14,1088,61.31,98.4000,9.04,1.58,45.2
846,50,750,0.14,1088,61.31,98.4000,9.04,1.58,45.5
847,29,435,0.24,478,61.30,43.2000,9.04,1.58,33.4
848,39,585,0.19,726,61.29,65.6000,9.04,1.58,38.3
849,31,465,0.2,671,61.25,60.4000,9.00,1.58,35.7
850,32,480,0.2,671,61.25,60.4000,9.00,1.58,36.0
851,6,90,0.43,129,61.24,11.6000,8.99,1.58,19.8
852,7,105,0.43,129,61.24,11.6000,8.99,1.58,19.9
853,47,705,0.16,926,61.23,83.2000,8.98,1.58,42.9
854,30,450,0.21,624,61.22,56.0000,8.97,1.58,35.4
855,48,720,0.14,1088,61.21,97.6000,8.97,1.58,44.9
856,23,345,0.3,317,61.20,28.4000,8.96,1.58,29.4
857,24,360,0.3,317,61.20,28.4000,8.96,1.58,29.6
858,28,420,0.27,384,61.20,34.4000,8.96,1.58,32.0
859,46,690,0.17,858,61.19,76.8000,8.95,1.58,42.3
860,41,615,0.18,778,61.18,69.6000,8.95,1.58,39.0
861,26,390,0.28,358,61.17,32.0000,8.94,1.58,31.6
862,27,405,0.28,358,61.17,32.0000,8.94,1.58,31.8
863,50,750,0.13,1174,61.16,104.8000,8.93,1.57,45.7
864,5,75,0.44,121,61.16,10.8000,8.93,1.57,19.2
865,38,570,0.19,726,61.16,64.8000,8.93,1.57,38.0
866,50,750,0.12,1281,61.12,114.0000,8.90,1.57,46.2
867,46,690,0.16,926,61.12,82.4000,8.90,1.57,42.7
868,4,60,0.46,108,61.11,9.6000,8.89,1.57,16.6
869,19,285,0.32,270,61.11,24.0000,8.89,1.57,27.4
870,20,300,0.32,270,61.11,24.0000,8.89,1.57,27.7
871,46,690,0.15,1008,61.11,89.6000,8.89,1.57,43.3
872,30,450,0.2,671,61.10,59.6000,8.88,1.57,35.5
873,49,735,0.13,1174,61.07,104.0000,8.86,1.57,45.4
874,40,600,0.18,778,61.05,68.8000,8.84,1.57,38.7
875,28,420,0.25,439,61.05,38.8000,8.84,1.57,32.6
876,49,735,0.12,1281,61.05,113.2000,8.84,1.57,45.9
877,23,345,0.35,213,61.03,18.8000,8.83,1.57,28.7
878,24,360,0.35,213,61.03,18.8000,8.83,1.57,29.0
879,47,705,0.14,1088,61.03,96.0000,8.82,1.57,44.2
880,37,555,0.19,726,61.02,64.0000,8.82,1.57,37.8
881,11,165,0.4,159,61.01,14.0000,8.81,1.56,23.5
882,12,180,0.4,159,61.01,14.0000,8.81,1.56,23.6
883,13,195,0.4,159,61.01,14.0000,8.81,1.56,24.2
884,14,210,0.4,159,61.01,14.0000,8.81,1.56,24.5
885,15,225,0.4,159,61.01,14.0000,8.81,1.56,24.7
886,48,720,0.13,1174,60.99,103.2000,8.79,1.56,45.1
887,48,720,0.12,1281,60.97,112.4000,8.77,1.56,45.6
888,44,660,0.17,858,60.96,75.2000,8.76,1.56,41.4
889,45,675,0.17,858,60.96,75.2000,8.76,1.56,41.8
890,23,345,0.34,233,60.94,20.4000,8.76,1.56,28.8
891,24,360,0.34,233,60.94,20.4000,8.76,1.56,29.0
892,50,750,0.11,1380,60.94,120.8000,8.75,1.56,46.6
893,26,390,0.27,384,60.94,33.6000,8.75,1.56,31.5
894,27,405,0.27,384,60.94,33.6000,8.75,1.56,31.7
895,39,585,0.18,778,60.93,68.0000,8.74,1.56,38.4
896,28,420,0.26,412,60.92,36.0000,8.74,1.56,32.6
897,45,675,0.15,1008,60.91,88.0000,8.73,1.56,42.9
898,45,675,0.16,926,60.91,80.8000,8.73,1.56,42.2
899,29,435,0.23,509,60.90,44.4000,8.72,1.56,33.7
900,11,165,0.38,179,60.89,15.6000,8.72,1.56,24.1
901,12,180,0.38,179,60.89,15.6000,8.72,1.56,24.3
902,13,195,0.38,179,60.89,15.6000,8.72,1.56,24.8
903,14,210,0.38,179,60.89,15.6000,8.72,1.56,25.1
904,15,225,0.38,179,60.89,15.6000,8.72,1.56,25.2
905,25,375,0.28,358,60.89,31.2000,8.72,1.56,31.3
906,21,315,0.31,294,60.88,25.6000,8.71,1.56,27.9
907,22,330,0.31,294,60.88,25.6000,8.71,1.56,28.2
908,21,315,0.29,340,60.88,29.6000,8.71,1.56,28.9
909,22,330,0.29,340,60.88,29.6000,8.71,1.56,29.2
910,36,540,0.19,726,60.88,63.2000,8.71,1.56,37.4
911,49,735,0.11,1380,60.87,120.0000,8.70,1.56,46.3
912,19,285,0.37,189,60.85,16.4000,8.68,1.55,26.9
913,20,300,0.37,189,60.85,16.4000,8.68,1.55,27.1
914,46,690,0.14,1088,60.85,94.4000,8.68,1.55,43.9
915,43,645,0.17,858,60.84,74.4000,8.67,1.55,41.0
916,26,390,0.25,439,60.82,38.0000,8.66,1.55,32.1
917,27,405,0.25,439,60.82,38.0000,8.66,1.55,32.3
918,47,705,0.13,1174,60.82,101.6000,8.65,1.55,44.4
919,50,750,0.1,1475,60.81,127.6000,8.65,1.55,47.5
920,44,660,0.15,1008,60.81,87.2000,8.65,1.55,42.4
921,44,660,0.16,926,60.80,80.0000,8.64,1.55,41.8
922,48,720,0.11,1380,60.80,119.2000,8.64,1.55,45.9
923,38,570,0.18,778,60.80,67.2000,8.64,1.55,38.2
924,49,735,0.1,1475,60.75,126.8000,8.60,1.55,47.2
925,34,510,0.19,726,60.74,62.4000,8.60,1.55,36.8
926,35,525,0.19,726,60.74,62.4000,8.60,1.55,37.1
927,16,240,0.32,270,60.74,23.2000,8.59,1.55,26.4
928,17,255,0.32,270,60.74,23.2000,8.59,1.55,26.6
929,18,270,0.32,270,60.74,23.2000,8.59,1.55,26.9
930,47,705,0.12,1281,60.73,110.0000,8.59,1.55,44.9
931,21,315,0.33,252,60.71,21.6000,8.57,1.55,27.5
932,22,330,0.33,252,60.71,21.6000,8.57,1.55,27.9
933,26,390,0.26,412,60.68,35.2000,8.54,1.54,32.1
934,27,405,0.26,412,60.68,35.2000,8.54,1.54,32.3
935,28,420,0.24,478,60.67,40.8000,8.54,1.54,33.0
936,37,555,0.18,778,60.67,66.4000,8.53,1.54,37.9
937,43,645,0.15,1008,60.62,85.6000,8.49,1.54,41.9
938,23,345,0.28,358,60.61,30.4000,8.49,1.54,30.8
939,24,360,0.28,358,60.61,30.4000,8.49,1.54,31.0
940,48,720,0.1,1475,60.61,125.2000,8.49,1.54,46.9
941,33,495,0.19,726,60.61,61.6000,8.48,1.54,36.4
942,42,630,0.17,858,60.61,72.8000,8.48,1.54,40.7
943,19,285,0.29,340,60.59,28.8000,8.47,1.54,28.3
944,20,300,0.29,340,60.59,28.8000,8.47,1.54,28.5
945,6,90,0.42,137,60.58,11.6000,8.47,1.54,20.5
946,7,105,0.42,137,60.58,11.6000,8.47,1.54,20.6
947,43,645,0.16,926,60.58,78.4000,8.47,1.54,41.3
948,47,705,0.11,1380,60.58,116.8000,8.46,1.54,45.3
949,45,675,0.14,1088,60.57,92.0000,8.46,1.54,43.5
950,21,315,0.3,317,60.57,26.8000,8.45,1.54,28.7
951,22,330,0.3,317,60.57,26.8000,8.45,1.54,29.0
952,46,690,0.13,1174,60.56,99.2000,8.45,1.54,44.1
953,19,285,0.31,294,60.54,24.8000,8.44,1.53,27.2
954,20,300,0.31,294,60.54,24.8000,8.44,1.53,27.5
955,36,540,0.18,778,60.54,65.6000,8.43,1.53,37.5
956,4,60,0.45,114,60.53,9.6000,8.42,1.53,17.1
957,41,615,0.17,858,60.49,72.0000,8.39,1.53,40.1
958,44,660,0.14,1088,60.48,91.2000,8.38,1.53,43.1
959,5,75,0.43,129,60.47,10.8000,8.37,1.53,19.5
960,26,390,0.24,478,60.46,40.0000,8.37,1.53,32.5
961,27,405,0.24,478,60.46,40.0000,8.37,1.53,32.8
962,29,435,0.22,561,60.43,46.8000,8.34,1.53,33.7
963,46,690,0.12,1281,60.42,106.8000,8.34,1.53,44.6
964,25,375,0.27,384,60.42,32.0000,8.33,1.53,31.2
965,29,435,0.21,624,60.42,52.0000,8.33,1.53,35.0
966,42,630,0.15,1008,60.42,84.0000,8.33,1.53,41.6
967,34,510,0.18,778,60.41,64.8000,8.33,1.53,36.9
968,35,525,0.18,778,60.41,64.8000,8.33,1.53,37.2
969,47,705,0.1,1475,60.41,122.8000,8.33,1.53,46.3
970,21,315,0.36,202,60.40,16.8000,8.32,1.52,28.4
971,22,330,0.36,202,60.40,16.8000,8.32,1.52,28.6
972,40,600,0.17,858,60.37,71.2000,8.30,1.52,39.8
973,11,165,0.32,270,60.37,22.4000,8.30,1.52,25.1
974,12,180,0.32,270,60.37,22.4000,8.30,1.52,25.3
975,13,195,0.32,270,60.37,22.4000,8.30,1.52,25.7
976,14,210,0.32,270,60.37,22.4000,8.30,1.52,25.9
977,15,225,0.32,270,60.37,22.4000,8.30,1.52,26.1
978,42,630,0.16,926,60.37,76.8000,8.29,1.52,40.9
979,25,375,0.25,439,60.36,36.4000,8.29,1.52,31.8
980,29,435,0.2,671,60.36,55.6000,8.29,1.52,34.9
981,4,60,0.44,121,60.33,10.0000,8.26,1.52,18.5
982,16,240,0.37,189,60.32,15.6000,8.25,1.52,25.8
983,17,255,0.37,189,60.32,15.6000,8.25,1.52,26.0
984,18,270,0.37,189,60.32,15.6000,8.25,1.52,26.3
985,19,285,0.33,252,60.32,20.8000,8.25,1.52,26.8
986,20,300,0.33,252,60.32,20.8000,8.25,1.52,27.0
987,41,615,0.15,1008,60.32,83.2000,8.25,1.52,41.1
988,28,420,0.23,509,60.31,42.0000,8.25,1.52,33.3
989,45,675,0.13,1174,60.31,96.8000,8.25,1.52,43.7
990,17,255,0.29,340,60.29,28.0000,8.24,1.52,27.6
991,18,270,0.29,340,60.29,28.0000,8.24,1.52,27.9
992,43,645,0.14,1088,60.29,89.6000,8.24,1.52,42.6
993,46,690,0.11,1380,60.29,113.6000,8.23,1.52,45.0
994,33,495,0.18,778,60.28,64.0000,8.23,1.52,36.6
995,41,615,0.16,926,60.26,76.0000,8.21,1.52,40.3
996,39,585,0.17,858,60.26,70.4000,8.21,1.52,39.5
997,19,285,0.3,317,60.25,26.0000,8.20,1.52,28.0
998,20,300,0.3,317,60.25,26.0000,8.20,1.52,28.3
999,10,150,0.39,171,60.23,14.0000,8.19,1.51,23.3
1000,44,660,0.13,1174,60.22,96.0000,8.18,1.51,43.2
1001,40,600,0.15,1008,60.22,82.4000,8.17,1.51,40.8
1002,16,240,0.31,294,60.20,24.0000,8.16,1.51,26.2
1003,17,255,0.31,294,60.20,24.0000,8.16,1.51,26.5
1004,18,270,0.31,294,60.20,24.0000,8.16,1.51,26.7
1005,25,375,0.26,412,60.19,33.6000,8.16,1.51,31.8
1006,31,465,0.19,726,60.19,59.2000,8.15,1.51,35.9
1007,32,480,0.19,726,60.19,59.2000,8.15,1.51,36.2
1008,45,675,0.12,1281,60.19,104.4000,8.15,1.51,44.2
1009,3,45,0.46,108,60.19,8.8000,8.15,1.51,16.2
1010,23,345,0.27,384,60.16,31.2000,8.12,1.51,30.7
1011,24,360,0.27,384,60.16,31.2000,8.12,1.51,30.9
1012,40,600,0.16,926,60.15,75.2000,8.12,1.51,40.1
1013,38,570,0.17,858,60.14,69.6000,8.11,1.51,39.2
1014,23,345,0.25,439,60.14,35.6000,8.11,1.51,31.2
1015,24,360,0.25,439,60.14,35.6000,8.11,1.51,31.5
1016,46,690,0.1,1475,60.14,119.6000,8.11,1.51,45.9
1017,39,585,0.15,1008,60.12,81.6000,8.10,1.51,40.5
1018,26,390,0.23,509,60.12,41.2000,8.09,1.51,32.8
1019,27,405,0.23,509,60.12,41.2000,8.09,1.51,33.0
1020,44,660,0.12,1281,60.11,103.6000,8.09,1.51,43.7
1021,21,315,0.35,213,60.09,17.2000,8.08,1.51,28.0
1022,22,330,0.35,213,60.09,17.2000,8.08,1.51,28.2
1023,21,315,0.34,233,60.09,18.8000,8.07,1.51,28.1
1024,22,330,0.34,233,60.09,18.8000,8.07,1.51,28.4
1025,45,675,0.11,1380,60.07,111.2000,8.06,1.50,44.6
1026,21,315,0.28,358,60.06,28.8000,8.04,1.50,29.8
1027,22,330,0.28,358,60.06,28.8000,8.04,1.50,30.4
1028,30,450,0.19,726,60.06,58.4000,8.04,1.50,35.7
1029,43,645,0.13,1174,60.05,94.4000,8.04,1.50,42.8
1030,39,585,0.16,926,60.04,74.4000,8.03,1.50,39.8
1031,25,375,0.24,478,60.04,38.4000,8.03,1.50,32.2
1032,37,555,0.17,858,60.02,68.8000,8.02,1.50,39.0
1033,38,570,0.15,1008,60.02,80.8000,8.02,1.50,40.2
1034,42,630,0.14,1088,60.02,87.2000,8.01,1.50,42.2
1035,8,120,0.41,150,60.00,12.0000,8.00,1.50,22.8
1036,9,135,0.41,150,60.00,12.0000,8.00,1.50,23.0
1037,10,150,0.41,150,60.00,12.0000,8.00,1.50,23.2
1038,16,240,0.29,340,60.00,27.2000,8.00,1.50,27.3
1039,44,660,0.11,1380,60.00,110.4000,8.00,1.50,44.2
1040,43,645,0.12,1281,59.95,102.0000,7.96,1.50,43.3
1041,23,345,0.26,412,59.95,32.8000,7.96,1.50,31.3
1042,24,360,0.26,412,59.95,32.8000,7.96,1.50,31.5
1043,16,240,0.3,317,59.94,25.2000,7.95,1.50,27.1
1044,17,255,0.3,317,59.94,25.2000,7.95,1.50,27.3
1045,18,270,0.3,317,59.94,25.2000,7.95,1.50,27.6
1046,28,420,0.21,624,59.94,49.6000,7.95,1.50,34.3
1047,38,570,0.16,926,59.94,73.6000,7.95,1.50,39.5
1048,41,615,0.14,1088,59.93,86.4000,7.94,1.50,41.7
1049,16,240,0.33,252,59.92,20.0000,7.94,1.50,25.8
1050,17,255,0.33,252,59.92,20.0000,7.94,1.50,25.9
1051,18,270,0.33,252,59.92,20.0000,7.94,1.50,26.2
1052,37,555,0.15,1008,59.92,80.0000,7.94,1.50,39.9
1053,28,420,0.2,671,59.91,53.2000,7.93,1.49,34.2
1054,36,540,0.17,858,59.91,68.0000,7.93,1.49,38.6
1055,19,285,0.36,202,59.90,16.0000,7.92,1.49,27.6
1056,20,300,0.36,202,59.90,16.0000,7.92,1.49,27.8
1057,28,420,0.22,561,59.89,44.4000,7.91,1.49,33.3
1058,45,675,0.1,1475,59.86,116.4000,7.89,1.49,45.5
1059,11,165,0.31,294,59.86,23.2000,7.89,1.49,24.8
1060,12,180,0.31,294,59.86,23.2000,7.89,1.49,25.0
1061,13,195,0.31,294,59.86,23.2000,7.89,1.49,25.4
1062,14,210,0.31,294,59.86,23.2000,7.89,1.49,25.6
1063,15,225,0.31,294,59.86,23.2000,7.89,1.49,25.8
1064,43,645,0.11,1380,59.86,108.8000,7.88,1.49,43.8
1065,5,75,0.42,137,59.85,10.8000,7.88,1.49,20.3
1066,40,600,0.14,1088,59.83,85.6000,7.87,1.49,41.4
1067,23,345,0.24,478,59.83,37.6000,7.87,1.49,31.6
1068,24,360,0.24,478,59.83,37.6000,7.87,1.49,31.9
1069,37,555,0.16,926,59.83,72.8000,7.86,1.49,39.2
1070,44,660,0.1,1475,59.80,115.6000,7.84,1.49,45.1
1071,42,630,0.13,1174,59.80,92.0000,7.84,1.49,42.4
1072,34,510,0.17,858,59.79,67.2000,7.83,1.49,38.1
1073,35,525,0.17,858,59.79,67.2000,7.83,1.49,38.3
1074,11,165,0.37,189,59.79,14.8000,7.83,1.49,24.5
1075,12,180,0.37,189,59.79,14.8000,7.83,1.49,24.6
1076,13,195,0.37,189,59.79,14.8000,7.83,1.49,25.1
1077,14,210,0.37,189,59.79,14.8000,7.83,1.49,25.3
1078,15,225,0.37,189,59.79,14.8000,7.83,1.49,25.5
1079,10,150,0.38,179,59.78,14.0000,7.82,1.49,23.5
1080,27,405,0.21,624,59.78,48.8000,7.82,1.49,34.0
1081,31,465,0.18,778,59.77,60.8000,7.81,1.49,36.0
1082,32,480,0.18,778,59.77,60.8000,7.81,1.49,36.3
1083,27,405,0.2,671,59.76,52.4000,7.81,1.49,33.9
1084,10,150,0.4,159,59.75,12.4000,7.80,1.48,22.8
1085,39,585,0.14,1088,59.74,84.8000,7.79,1.48,41.2
1086,25,375,0.23,509,59.72,39.6000,7.78,1.48,32.5
1087,36,540,0.15,1008,59.72,78.4000,7.78,1.48,39.5
1088,36,540,0.16,926,59.72,72.0000,7.78,1.48,38.9
1089,42,630,0.12,1281,59.72,99.6000,7.78,1.48,43.0
1090,26,390,0.22,561,59.71,43.6000,7.77,1.48,32.8
1091,27,405,0.22,561,59.71,43.6000,7.77,1.48,33.0
1092,41,615,0.13,1174,59.71,91.2000,7.77,1.48,41.9
1093,11,165,0.29,340,59.71,26.4000,7.76,1.48,25.8
1094,12,180,0.29,340,59.71,26.4000,7.76,1.48,26.0
1095,13,195,0.29,340,59.71,26.4000,7.76,1.48,26.5
1096,14,210,0.29,340,59.71,26.4000,7.76,1.48,26.7
1097,15,225,0.29,340,59.71,26.4000,7.76,1.48,26.9
1098,4,60,0.43,129,59.69,10.0000,7.75,1.48,18.8
1099,22,330,0.25,439,59.68,34.0000,7.74,1.48,30.9
1100,33,495,0.17,858,59.67,66.4000,7.74,1.48,37.7
1101,43,645,0.1,1475,59.66,114.0000,7.73,1.48,44.7
1102,19,285,0.34,233,59.66,18.0000,7.73,1.48,27.2
1103,20,300,0.34,233,59.66,18.0000,7.73,1.48,27.5
1104,38,570,0.14,1088,59.65,84.0000,7.72,1.48,40.9
1105,3,45,0.45,114,59.65,8.8000,7.72,1.48,16.8
1106,9,135,0.39,171,59.65,13.2000,7.72,1.48,23.0
1107,30,450,0.18,778,59.64,60.0000,7.71,1.48,35.8
1108,42,630,0.11,1380,59.64,106.4000,7.71,1.48,43.4
1109,21,315,0.27,384,59.64,29.6000,7.71,1.48,29.7
1110,22,330,0.27,384,59.64,29.6000,7.71,1.48,30.3
1111,10,150,0.32,270,59.63,20.8000,7.70,1.48,23.7
1112,19,285,0.35,213,59.62,16.4000,7.70,1.48,27.2
1113,20,300,0.35,213,59.62,16.4000,7.70,1.48,27.4
1114,34,510,0.15,1008,59.62,77.6000,7.70,1.48,39.0
1115,35,525,0.15,1008,59.62,77.6000,7.70,1.48,39.2
1116,11,165,0.3,317,59.62,24.4000,7.70,1.48,25.6
1117,12,180,0.3,317,59.62,24.4000,7.70,1.48,25.8
1118,13,195,0.3,317,59.62,24.4000,7.70,1.48,26.3
1119,14,210,0.3,317,59.62,24.4000,7.70,1.48,26.5
1120,15,225,0.3,317,59.62,24.4000,7.70,1.48,26.7
1121,26,390,0.21,624,59.62,48.0000,7.69,1.48,33.7
1122,26,390,0.2,671,59.61,51.6000,7.69,1.48,33.6
1123,34,510,0.16,926,59.61,71.2000,7.69,1.48,38.3
1124,35,525,0.16,926,59.61,71.2000,7.69,1.48,38.6
1125,41,615,0.12,1281,59.56,98.0000,7.65,1.47,42.5
1126,37,555,0.14,1088,59.56,83.2000,7.65,1.47,40.6
1127,40,600,0.13,1174,59.54,89.6000,7.63,1.47,41.6
1128,23,345,0.23,509,59.53,38.8000,7.62,1.47,32.0
1129,24,360,0.23,509,59.53,38.8000,7.62,1.47,32.3
1130,11,165,0.33,252,59.52,19.2000,7.62,1.47,24.3
1131,12,180,0.33,252,59.52,19.2000,7.62,1.47,24.5
1132,13,195,0.33,252,59.52,19.2000,7.62,1.47,24.9
1133,14,210,0.33,252,59.52,19.2000,7.62,1.47,25.2
1134,15,225,0.33,252,59.52,19.2000,7.62,1.47,25.4
1135,33,495,0.15,1008,59.52,76.8000,7.62,1.47,38.7
1136,3,45,0.44,121,59.50,9.2000,7.60,1.47,18.2
1137,33,495,0.16,926,59.50,70.4000,7.60,1.47,38.0
1138,19,285,0.28,358,59.50,27.2000,7.60,1.47,29.1
1139,20,300,0.28,358,59.50,27.2000,7.60,1.47,29.3
1140,41,615,0.11,1380,59.49,104.8000,7.59,1.47,42.9
1141,22,330,0.26,412,59.47,31.2000,7.57,1.47,30.9
1142,42,630,0.1,1475,59.46,111.6000,7.57,1.47,44.4
1143,39,585,0.13,1174,59.45,88.8000,7.56,1.47,41.4
1144,21,315,0.25,439,59.45,33.2000,7.56,1.47,30.1
1145,16,240,0.36,202,59.41,15.2000,7.52,1.46,26.5
1146,17,255,0.36,202,59.41,15.2000,7.52,1.46,26.7
1147,18,270,0.36,202,59.41,15.2000,7.52,1.46,27.0
1148,38,570,0.13,1174,59.37,88.0000,7.50,1.46,41.1
1149,29,435,0.19,726,59.37,54.4000,7.49,1.46,35.0
1150,25,375,0.22,561,59.36,42.0000,7.49,1.46,32.6
1151,6,90,0.41,150,59.33,11.2000,7.47,1.46,22.1
1152,7,105,0.41,150,59.33,11.2000,7.47,1.46,22.3
1153,40,600,0.12,1281,59.33,95.6000,7.46,1.46,42.2
1154,25,375,0.2,671,59.31,50.0000,7.45,1.46,33.4
1155,25,375,0.21,624,59.29,46.4000,7.44,1.46,33.5
1156,37,555,0.13,1174,59.28,87.2000,7.43,1.46,40.8
1157,36,540,0.14,1088,59.28,80.8000,7.43,1.46,40.2
1158,40,600,0.11,1380,59.28,102.4000,7.42,1.46,42.6
1159,0,0,0.46,108,59.26,8.0000,7.41,1.45,15.5
1160,1,15,0.46,108,59.26,8.0000,7.41,1.45,15.6
1161,2,30,0.46,108,59.26,8.0000,7.41,1.45,15.7
1162,41,615,0.1,1475,59.25,109.2000,7.40,1.45,43.9
1163,16,240,0.34,233,59.23,17.2000,7.38,1.45,26.2
1164,17,255,0.34,233,59.23,17.2000,7.38,1.45,26.4
1165,18,270,0.34,233,59.23,17.2000,7.38,1.45,26.7
1166,21,315,0.26,412,59.22,30.4000,7.38,1.45,30.3
1167,9,135,0.38,179,59.22,13.2000,7.37,1.45,23.3
1168,17,255,0.28,358,59.22,26.4000,7.37,1.45,28.4
1169,18,270,0.28,358,59.22,26.4000,7.37,1.45,28.7
1170,22,330,0.24,478,59.21,35.2000,7.36,1.45,31.3
1171,34,510,0.14,1088,59.19,80.0000,7.35,1.45,39.6
1172,35,525,0.14,1088,59.19,80.0000,7.35,1.45,39.9
1173,10,150,0.31,294,59.18,21.6000,7.35,1.45,23.5
1174,23,345,0.22,561,59.18,41.2000,7.34,1.45,32.0
1175,24,360,0.22,561,59.18,41.2000,7.34,1.45,32.3
1176,39,585,0.12,1281,59.17,94.0000,7.34,1.45,41.9
1177,23,345,0.2,671,59.17,49.2000,7.33,1.45,32.8
1178,24,360,0.2,671,59.17,49.2000,7.33,1.45,33.1
1179,16,240,0.35,213,59.15,15.6000,7.32,1.45,26.1
1180,17,255,0.35,213,59.15,15.6000,7.32,1.45,26.3
1181,18,270,0.35,213,59.15,15.6000,7.32,1.45,26.6
1182,23,345,0.21,624,59.13,45.6000,7.31,1.45,32.9
1183,24,360,0.21,624,59.13,45.6000,7.31,1.45,33.2
1184,39,585,0.11,1380,59.13,100.8000,7.30,1.45,42.3
1185,4,60,0.42,137,59.12,10.0000,7.30,1.45,19.6
1186,8,120,0.4,159,59.12,11.6000,7.30,1.45,22.3
1187,9,135,0.4,159,59.12,11.6000,7.30,1.45,22.5
1188,10,150,0.29,340,59.12,24.8000,7.29,1.45,24.7
1189,19,285,0.27,384,59.11,28.0000,7.29,1.45,29.0
1190,20,300,0.27,384,59.11,28.0000,7.29,1.45,29.2
1191,33,495,0.14,1088,59.10,79.2000,7.28,1.44,39.3
1192,38,570,0.12,1281,59.09,93.2000,7.28,1.44,41.6
1193,31,465,0.17,858,59.09,62.4000,7.27,1.44,37.1
1194,32,480,0.17,858,59.09,62.4000,7.27,1.44,37.4
1195,8,120,0.39,171,59.06,12.4000,7.25,1.44,22.7
1196,38,570,0.11,1380,59.06,100.0000,7.25,1.44,42.0
1197,40,600,0.1,1475,59.05,106.8000,7.24,1.44,43.6
1198,36,540,0.13,1174,59.03,84.8000,7.22,1.44,40.4
1199,31,465,0.15,1008,59.03,72.8000,7.22,1.44,38.1
1200,32,480,0.15,1008,59.03,72.8000,7.22,1.44,38.4
1201,37,555,0.12,1281,59.02,92.4000,7.21,1.44,41.3
1202,19,285,0.25,439,59.00,31.6000,7.20,1.44,29.5
1203,20,300,0.25,439,59.00,31.6000,7.20,1.44,29.7
1204,29,435,0.18,778,59.00,56.0000,7.20,1.44,35.1
1205,21,315,0.24,478,59.00,34.4000,7.20,1.44,30.3
1206,10,150,0.3,317,58.99,22.8000,7.19,1.44,24.4
1207,30,450,0.17,858,58.97,61.6000,7.18,1.44,36.9
1208,31,465,0.16,926,58.96,66.4000,7.17,1.44,37.4
1209,32,480,0.16,926,58.96,66.4000,7.17,1.44,37.7
1210,28,420,0.19,726,58.95,52.0000,7.16,1.44,34.3
1211,34,510,0.13,1174,58.94,84.0000,7.16,1.44,39.9
1212,35,525,0.13,1174,58.94,84.0000,7.16,1.44,40.1
1213,22,330,0.23,509,58.94,36.4000,7.15,1.44,31.6
1214,16,240,0.28,358,58.94,25.6000,7.15,1.44,28.1
1215,39,585,0.1,1475,58.92,105.2000,7.13,1.43,43.3
1216,3,45,0.43,129,58.91,9.2000,7.13,1.43,18.6
1217,37,555,0.11,1380,58.91,98.4000,7.13,1.43,41.7
1218,11,165,0.36,202,58.91,14.4000,7.13,1.43,25.2
1219,12,180,0.36,202,58.91,14.4000,7.13,1.43,25.4
1220,13,195,0.36,202,58.91,14.4000,7.13,1.43,25.8
1221,14,210,0.36,202,58.91,14.4000,7.13,1.43,26.1
1222,15,225,0.36,202,58.91,14.4000,7.13,1.43,26.3
1223,9,135,0.32,270,58.89,19.2000,7.11,1.43,23.2
1224,33,495,0.13,1174,58.86,83.2000,7.09,1.43,39.6
1225,17,255,0.27,384,58.85,27.2000,7.08,1.43,28.4
1226,18,270,0.27,384,58.85,27.2000,7.08,1.43,28.6
1227,30,450,0.15,1008,58.83,71.2000,7.06,1.43,37.9
1228,27,405,0.19,726,58.82,51.2000,7.05,1.43,34.0
1229,11,165,0.34,233,58.80,16.4000,7.04,1.43,24.8
1230,12,180,0.34,233,58.80,16.4000,7.04,1.43,24.9
1231,13,195,0.34,233,58.80,16.4000,7.04,1.43,25.4
1232,14,210,0.34,233,58.80,16.4000,7.04,1.43,25.6
1233,15,225,0.34,233,58.80,16.4000,7.04,1.43,25.8
1234,38,570,0.1,1475,58.78,103.6000,7.02,1.43,43.0
1235,0,0,0.45,114,58.77,8.0000,7.02,1.43,16.1
1236,1,15,0.45,114,58.77,8.0000,7.02,1.43,16.2
1237,2,30,0.45,114,58.77,8.0000,7.02,1.43,16.3
1238,17,255,0.25,439,58.77,30.8000,7.02,1.43,28.9
1239,18,270,0.25,439,58.77,30.8000,7.02,1.43,29.1
1240,30,450,0.16,926,58.75,64.8000,7.00,1.42,37.1
1241,19,285,0.26,412,58.74,28.8000,6.99,1.42,29.6
1242,20,300,0.26,412,58.74,28.8000,6.99,1.42,29.9
1243,10,150,0.33,252,58.73,17.6000,6.98,1.42,23.5
1244,10,150,0.37,189,58.73,13.2000,6.98,1.42,23.5
1245,22,330,0.2,671,58.72,46.8000,6.97,1.42,32.5
1246,36,540,0.12,1281,58.70,89.2000,6.96,1.42,40.9
1247,11,165,0.35,213,58.69,14.8000,6.95,1.42,24.8
1248,12,180,0.35,213,58.69,14.8000,6.95,1.42,24.9
1249,13,195,0.35,213,58.69,14.8000,6.95,1.42,25.4
1250,14,210,0.35,213,58.69,14.8000,6.95,1.42,25.7
1251,15,225,0.35,213,58.69,14.8000,6.95,1.42,25.9
1252,0,0,0.44,121,58.68,8.4000,6.94,1.42,17.6
