entry_time,exit_time,direction,size_usdt,entry_price,exit_price,leveraged_return_pct,pnl_usdt,holding_bars,weak,trailing_activated,trailing_exit,exit_type,k1_body_pct%,k2_body_ratio
2025-02-19 06:30,2025-02-19 16:45,short,1.00,2658.2900,2688.4806,-159.00,-1.5900,41,1,1,0,stop_loss,0.2873,0.7104
2025-02-19 07:30,2025-02-19 17:45,short,1.00,2666.9700,2697.2592,-159.00,-1.5900,41,1,1,0,stop_loss,0.2241,0.5628
2025-02-19 18:15,2025-02-20 02:30,short,1.60,2726.5600,2708.2000,94.27,1.5084,33,1,1,1,trailing_stop,0.3223,0.7335
2025-02-19 17:00,2025-02-20 03:00,long,1.60,2716.5800,2717.8800,6.70,0.1072,40,1,1,1,trailing_stop,0.4196,0.7625
2025-02-20 01:30,2025-02-20 09:15,long,1.00,2711.3900,2718.9100,38.83,0.3883,31,1,1,1,trailing_stop,0.2134,1.3875
2025-02-19 23:15,2025-02-20 10:00,short,1.00,2691.6900,2722.2599,-159.00,-1.5900,43,1,1,0,stop_loss,0.2783,1.1068
2025-02-20 04:15,2025-02-20 18:45,short,1.00,2714.0000,2744.8233,-159.00,-1.5900,58,1,1,0,stop_loss,0.2990,0.7571
2025-02-21 01:00,2025-02-21 08:45,long,1.60,2723.7600,2735.3300,59.47,0.9515,31,1,1,1,trailing_stop,0.3972,0.9612
2025-02-21 02:15,2025-02-21 10:15,short,4.00,2741.2600,2740.0000,6.43,0.2574,32,1,1,1,trailing_stop,0.4968,0.5659
2025-02-21 08:15,2025-02-21 16:00,long,1.00,2739.3100,2758.1900,96.49,0.9649,31,1,1,1,trailing_stop,0.2177,0.7852
2025-02-21 19:15,2025-02-21 23:30,long,1.60,2799.8100,2693.8172,-530.00,-8.4800,17,0,0,0,stop_loss,0.4145,0.8975
2025-02-22 06:30,2025-02-22 16:30,long,4.00,2645.7700,2686.9700,218.01,8.7203,40,0,1,1,trailing_stop,0.7324,0.5983
2025-02-22 18:45,2025-02-23 01:30,long,1.00,2733.5000,2797.9325,330.00,3.3000,27,0,0,0,take_profit,0.2499,0.7638
2025-02-22 18:30,2025-02-23 04:30,long,1.00,2738.7500,2770.0500,160.00,1.6000,40,0,1,1,trailing_stop,0.2428,1.0316
2025-02-23 00:15,2025-02-23 13:30,long,1.00,2776.6900,2783.5000,34.34,0.3434,53,1,1,1,trailing_stop,0.2118,0.8282
2025-02-23 19:45,2025-02-24 03:30,long,1.00,2797.4800,2810.2300,63.81,0.6381,31,1,1,1,trailing_stop,0.2320,0.9676
2025-02-24 07:15,2025-02-24 11:15,short,4.00,2817.4900,2751.0777,330.00,13.2000,16,0,0,0,take_profit,1.2670,0.6070
2025-02-24 09:15,2025-02-24 16:15,long,1.00,2792.9200,2687.1880,-530.00,-5.3000,28,0,0,0,stop_loss,0.2499,0.7946
2025-02-24 19:30,2025-02-25 05:30,short,1.60,2682.4100,2650.5100,166.49,2.6639,40,0,1,1,trailing_stop,0.4423,0.5312
2025-02-24 21:30,2025-02-25 06:00,short,1.60,2684.5100,2621.2323,330.00,5.2800,34,0,0,0,take_profit,0.3246,0.5172
2025-02-24 23:15,2025-02-25 06:00,short,4.00,2658.1000,2595.4448,330.00,13.2000,27,0,0,0,take_profit,0.6621,0.9210
2025-02-24 23:45,2025-02-25 06:00,long,1.60,2658.7700,2558.1166,-530.00,-8.4800,25,0,0,0,stop_loss,0.3085,1.0805
2025-02-25 07:15,2025-02-25 15:00,short,4.00,2515.6300,2456.3330,330.00,13.2000,31,0,0,0,take_profit,1.1478,0.7426
2025-02-25 07:30,2025-02-25 15:00,long,4.00,2528.5900,2432.8648,-530.00,-21.2000,30,0,0,0,stop_loss,0.8427,0.6062
2025-02-25 08:45,2025-02-25 15:15,long,4.00,2499.1000,2404.4912,-530.00,-21.2000,26,0,0,0,stop_loss,0.5978,0.6486
2025-02-25 09:45,2025-02-25 15:15,long,4.00,2494.9100,2400.4598,-530.00,-21.2000,22,0,0,0,stop_loss,0.4877,1.0263
2025-02-25 17:45,2025-02-25 20:00,long,1.60,2383.5400,2439.7234,330.00,5.2800,9,0,0,0,take_profit,0.3834,1.0131
2025-02-25 18:15,2025-02-25 20:00,long,1.60,2385.6100,2441.8422,330.00,5.2800,7,0,0,0,take_profit,0.3029,1.2895
2025-02-25 16:30,2025-02-26 02:15,short,4.00,2412.4900,2406.2700,36.10,1.4438,39,1,1,1,trailing_stop,0.5949,0.6678
2025-02-25 22:00,2025-02-26 04:15,long,1.60,2422.9200,2480.0317,330.00,5.2800,25,0,0,0,take_profit,0.3663,1.1443
2025-02-26 01:00,2025-02-26 04:15,long,1.00,2425.2000,2482.3654,330.00,3.3000,13,0,0,0,take_profit,0.2764,1.1388
2025-02-26 02:30,2025-02-26 04:15,long,4.00,2421.7800,2478.8648,330.00,13.2000,7,0,0,0,take_profit,0.8586,0.7442
2025-02-26 01:30,2025-02-26 04:30,short,1.60,2422.7000,2514.4165,-530.00,-8.4800,12,0,0,0,stop_loss,0.4313,1.2380
2025-02-26 10:00,2025-02-26 17:45,long,1.00,2483.2900,2490.2500,39.24,0.3924,31,1,1,1,trailing_stop,0.2233,0.5505
2025-02-26 20:30,2025-02-27 01:45,long,1.00,2448.3000,2355.6144,-530.00,-5.3000,21,0,0,0,stop_loss,0.2550,1.3089
2025-02-27 01:00,2025-02-27 02:15,short,1.00,2403.9000,2347.2366,330.00,3.3000,5,0,0,0,take_profit,0.2736,0.7918
2025-02-27 01:15,2025-02-27 02:15,long,1.00,2398.0100,2307.2282,-530.00,-5.3000,4,0,0,0,stop_loss,0.2172,1.1305
2025-02-27 03:30,2025-02-27 05:15,long,4.00,2299.4000,2353.6001,330.00,13.2000,7,0,0,0,take_profit,1.4021,0.6046
2025-02-27 05:00,2025-02-27 13:00,short,4.00,2331.1900,2329.1200,12.43,0.4973,32,1,1,1,trailing_stop,0.6595,0.5590
2025-02-27 07:45,2025-02-27 16:15,long,1.00,2336.3700,2347.3200,65.61,0.6561,34,1,1,1,trailing_stop,0.2628,0.9788
2025-02-27 11:45,2025-02-27 20:00,long,1.00,2332.1100,2343.2700,67.00,0.6700,33,1,1,1,trailing_stop,0.2864,0.9910
2025-02-27 11:00,2025-02-27 21:45,short,1.00,2339.9000,2336.8900,18.01,0.1801,43,1,1,1,trailing_stop,0.2359,0.9257
2025-02-27 13:15,2025-02-27 22:45,short,4.00,2319.9100,2308.6000,68.25,2.7301,38,1,1,1,trailing_stop,0.7627,0.5218
2025-02-27 21:15,2025-02-27 23:00,short,1.60,2350.7900,2295.3785,330.00,5.2800,7,0,0,0,take_profit,0.3575,0.5566
2025-02-27 16:30,2025-02-28 02:45,long,1.60,2355.0000,2328.2539,-159.00,-2.5440,41,1,1,0,stop_loss,0.3963,0.8223
2025-02-28 01:00,2025-02-28 04:45,short,4.00,2313.1300,2258.6062,330.00,13.2000,15,0,0,0,take_profit,0.6276,1.1883
2025-02-27 23:00,2025-02-28 05:00,long,4.00,2318.8900,2231.1035,-530.00,-21.2000,24,0,0,0,stop_loss,0.8708,0.5104
2025-02-28 05:00,2025-02-28 07:30,long,1.60,2250.3200,2303.3633,330.00,5.2800,10,0,0,0,take_profit,0.4302,0.6277
2025-02-28 06:00,2025-02-28 09:30,long,1.00,2278.4500,2192.1944,-530.00,-5.3000,14,0,0,0,stop_loss,0.2120,0.8944
2025-02-28 06:30,2025-02-28 09:30,long,1.60,2275.0800,2188.9520,-530.00,-8.4800,12,0,0,0,stop_loss,0.3393,0.5653
2025-02-28 08:00,2025-02-28 09:30,short,1.00,2303.3900,2249.0958,330.00,3.3000,6,0,0,0,take_profit,0.2393,0.7858
2025-02-28 10:00,2025-02-28 10:30,long,4.00,2215.8100,2131.9258,-530.00,-21.2000,2,0,0,0,stop_loss,1.2226,0.8180
2025-02-28 12:45,2025-02-28 14:45,short,4.00,2136.7100,2086.3447,330.00,13.2000,8,0,0,0,take_profit,0.5789,0.5997
2025-02-28 13:30,2025-02-28 21:15,long,1.00,2122.7800,2124.6700,12.46,0.1246,31,1,1,1,trailing_stop,0.2932,1.2042
2025-02-28 16:15,2025-02-28 21:30,long,1.60,2103.1900,2152.7652,330.00,5.2800,21,0,0,0,take_profit,0.4373,0.6721
2025-02-28 16:30,2025-02-28 22:00,short,1.00,2097.5000,2176.9054,-530.00,-5.3000,22,0,0,0,stop_loss,0.2952,0.9208
2025-02-28 15:15,2025-02-28 23:00,short,4.00,2114.5000,2182.5416,-450.50,-18.0200,31,1,1,0,stop_loss,0.5666,0.5523
2025-02-28 22:30,2025-02-28 23:15,long,1.00,2173.3000,2224.5278,330.00,3.3000,3,0,0,0,take_profit,0.2386,1.3629
2025-02-28 22:45,2025-03-01 02:45,short,1.60,2166.4100,2248.4241,-530.00,-8.4800,16,0,0,0,stop_loss,0.3259,0.9759
2025-03-01 08:15,2025-03-01 16:00,short,1.60,2233.5900,2232.6800,5.70,0.0913,31,1,1,1,trailing_stop,0.3039,1.5868
2025-03-01 10:45,2025-03-01 21:00,long,1.00,2256.1900,2230.5661,-159.00,-1.5900,41,1,1,0,stop_loss,0.2841,1.5981
2025-03-02 08:00,2025-03-02 16:00,short,1.60,2212.4500,2211.8100,4.05,0.0648,32,1,1,1,trailing_stop,0.4389,0.5108
2025-03-02 09:15,2025-03-02 19:30,short,1.60,2218.7100,2243.9082,-159.00,-2.5440,41,1,1,0,stop_loss,0.4067,0.6437
2025-03-02 12:30,2025-03-02 21:00,short,1.60,2228.4100,2227.4600,5.97,0.0955,34,1,1,1,trailing_stop,0.3608,0.6488
2025-03-02 11:45,2025-03-02 21:15,short,1.00,2220.1800,2216.8400,21.06,0.2106,38,1,1,1,trailing_stop,0.2311,0.8791
2025-03-03 01:45,2025-03-03 05:30,long,4.00,2480.4900,2538.9587,330.00,13.2000,15,0,0,0,take_profit,1.8098,0.5982
2025-03-03 20:15,2025-03-03 22:45,long,1.60,2358.8200,2269.5218,-530.00,-8.4800,10,0,0,0,stop_loss,0.3518,0.6779
2025-03-04 00:15,2025-03-04 02:15,short,4.00,2286.6800,2232.7797,330.00,13.2000,8,0,0,0,take_profit,0.5981,0.9539
2025-03-04 01:15,2025-03-04 02:15,short,1.00,2278.1200,2224.4215,330.00,3.3000,4,0,0,0,take_profit,0.2231,1.2343
2025-03-04 01:45,2025-03-04 02:30,long,4.00,2277.2100,2191.0013,-530.00,-21.2000,3,0,0,0,stop_loss,0.7080,1.0570
2025-03-04 04:45,2025-03-04 09:30,short,4.00,2129.1600,2078.9727,330.00,13.2000,19,0,0,0,take_profit,0.8418,1.3570
2025-03-04 05:15,2025-03-04 09:30,short,1.60,2131.3200,2081.0817,330.00,5.2800,17,0,0,0,take_profit,0.4476,0.7744
2025-03-04 05:30,2025-03-04 09:30,short,1.60,2138.7000,2088.2878,330.00,5.2800,16,0,0,0,take_profit,0.3451,1.0014
2025-03-04 10:00,2025-03-04 13:00,long,1.00,2053.8400,2102.2519,330.00,3.3000,12,0,0,0,take_profit,0.2462,0.5248
2025-03-04 11:30,2025-03-04 21:15,short,1.60,2062.6200,2059.9600,18.05,0.2889,39,1,1,1,trailing_stop,0.3198,1.1515
2025-03-04 17:30,2025-03-04 21:30,short,4.00,2103.0000,2053.4293,330.00,13.2000,16,0,0,0,take_profit,0.5126,0.9842
2025-03-04 14:15,2025-03-04 22:30,long,1.60,2106.8300,2156.4910,330.00,5.2800,33,1,1,0,take_profit,0.3731,0.9860
2025-03-04 14:30,2025-03-04 22:30,short,1.60,2095.5600,2046.1647,330.00,5.2800,32,1,1,0,take_profit,0.3692,1.4529
2025-03-04 21:30,2025-03-04 22:30,long,4.00,2077.0400,2125.9988,330.00,13.2000,4,0,0,0,take_profit,1.1460,0.7152
2025-03-04 21:45,2025-03-04 22:30,short,4.00,2064.2100,2142.3551,-530.00,-21.2000,3,0,0,0,stop_loss,0.8291,0.7518
2025-03-04 23:30,2025-03-05 00:15,short,4.00,2074.0900,2025.2007,330.00,13.2000,3,0,0,0,take_profit,0.8228,1.1901
2025-03-05 02:30,2025-03-05 04:15,long,4.00,2135.2900,2185.6218,330.00,13.2000,7,0,0,0,take_profit,0.8671,0.5963
2025-03-05 02:15,2025-03-05 05:15,short,4.00,2124.2200,2204.6369,-530.00,-21.2000,12,0,0,0,stop_loss,1.1279,0.7774
2025-03-05 03:15,2025-03-05 13:30,short,4.00,2151.6700,2176.1068,-159.00,-6.3600,41,1,1,0,stop_loss,0.7560,0.7777
2025-03-05 06:00,2025-03-05 13:45,long,1.60,2173.2000,2179.8700,42.97,0.6875,31,1,1,1,trailing_stop,0.3924,0.5466
2025-03-05 07:00,2025-03-05 14:45,long,4.00,2177.3100,2190.3700,83.98,3.3590,31,1,1,1,trailing_stop,0.8208,0.6035
2025-03-05 07:15,2025-03-05 16:15,long,4.00,2167.5000,2218.5911,330.00,13.2000,36,0,0,0,take_profit,0.4994,0.9057
2025-03-05 16:30,2025-03-05 18:30,long,1.00,2216.8000,2269.0531,330.00,3.3000,8,0,0,0,take_profit,0.2228,0.8563
2025-03-05 17:30,2025-03-05 21:30,short,1.00,2250.3000,2197.2572,330.00,3.3000,16,0,0,0,take_profit,0.2668,0.5485
2025-03-05 21:15,2025-03-06 05:30,long,4.00,2212.5900,2227.3100,93.14,3.7256,33,1,1,1,trailing_stop,0.5135,0.5250
2025-03-05 22:00,2025-03-06 07:45,long,1.60,2198.1000,2249.9124,330.00,5.2800,39,0,0,0,take_profit,0.3883,0.5211
2025-03-05 23:00,2025-03-06 09:15,short,4.00,2187.6900,2212.5359,-159.00,-6.3600,41,1,1,0,stop_loss,0.9096,0.8284
2025-03-05 23:30,2025-03-06 09:45,short,4.00,2189.6400,2214.5081,-159.00,-6.3600,41,1,1,0,stop_loss,0.5024,1.1765
2025-03-06 08:00,2025-03-06 12:45,long,1.00,2246.9000,2299.8626,330.00,3.3000,19,0,0,0,take_profit,0.2332,1.0134
2025-03-06 07:45,2025-03-06 18:00,short,1.60,2241.5900,2267.0481,-159.00,-2.5440,41,1,1,0,stop_loss,0.4354,0.5380
2025-03-06 10:15,2025-03-06 20:45,short,4.00,2270.3000,2267.6100,16.59,0.6635,42,1,1,1,trailing_stop,0.6251,0.5187
2025-03-06 17:45,2025-03-06 22:30,short,1.60,2284.2700,2230.4265,330.00,5.2800,19,0,0,0,take_profit,0.3353,0.6771
2025-03-06 23:30,2025-03-07 01:00,short,1.60,2266.7700,2213.3390,330.00,5.2800,6,0,0,0,take_profit,0.4514,0.8128
2025-03-06 23:45,2025-03-07 08:15,long,1.60,2257.4900,2172.0279,-530.00,-8.4800,34,1,1,0,stop_loss,0.3653,1.1236
2025-03-07 06:45,2025-03-07 08:15,short,4.00,2211.3900,2159.2644,330.00,13.2000,6,0,0,0,take_profit,0.5033,0.6490
2025-03-07 08:45,2025-03-07 09:15,long,1.00,2117.7100,2167.6274,330.00,3.3000,2,0,0,0,take_profit,0.2933,0.6010
2025-03-07 11:45,2025-03-07 17:15,long,1.00,2147.8900,2198.5188,330.00,3.3000,22,0,0,0,take_profit,0.2866,0.9338
2025-03-07 12:00,2025-03-07 17:15,long,1.00,2150.8900,2201.5895,330.00,3.3000,21,0,0,0,take_profit,0.2684,0.5173
2025-03-07 19:45,2025-03-07 22:45,long,1.00,2197.4900,2249.2880,330.00,3.3000,12,0,0,0,take_profit,0.2990,0.5410
2025-03-07 21:45,2025-03-07 22:45,long,4.00,2188.5300,2240.1168,330.00,13.2000,4,0,0,0,take_profit,0.9497,1.1753
2025-03-07 23:45,2025-03-08 00:15,short,4.00,2209.6800,2157.5947,330.00,13.2000,2,0,0,0,take_profit,0.4922,0.9256
2025-03-07 17:30,2025-03-08 00:45,short,4.00,2196.4800,2144.7058,330.00,13.2000,29,0,0,0,take_profit,0.7037,0.8556
2025-03-08 00:00,2025-03-08 09:30,long,1.60,2196.2000,2113.0581,-530.00,-8.4800,38,1,1,0,stop_loss,0.4578,1.3376
2025-03-08 01:45,2025-03-08 09:30,short,4.00,2162.3100,2111.3413,330.00,13.2000,31,0,0,0,take_profit,0.5963,0.6985
2025-03-08 01:15,2025-03-08 11:30,long,1.00,2158.4100,2133.8966,-159.00,-1.5900,41,1,1,0,stop_loss,0.2284,0.9959
2025-03-08 10:15,2025-03-08 18:00,short,1.00,2134.2100,2129.3900,31.62,0.3162,31,1,1,1,trailing_stop,0.2874,0.8140
2025-03-08 10:30,2025-03-08 18:45,long,1.00,2138.2800,2139.6100,8.71,0.0871,33,1,1,1,trailing_stop,0.2333,0.8176
2025-03-09 14:15,2025-03-09 22:00,long,1.60,2179.4000,2109.2700,-450.50,-7.2080,31,1,1,0,stop_loss,0.3688,0.5652
2025-03-09 22:15,2025-03-10 00:45,short,1.00,2115.0100,2065.1562,330.00,3.3000,10,0,0,0,take_profit,0.2623,0.9076
2025-03-09 22:30,2025-03-10 00:45,short,1.00,2110.0600,2060.3229,330.00,3.3000,9,0,0,0,take_profit,0.2374,0.9860
2025-03-09 22:45,2025-03-10 01:00,long,1.00,2117.5000,2037.3375,-530.00,-5.3000,9,0,0,0,stop_loss,0.2336,1.5061
2025-03-09 23:30,2025-03-10 01:15,long,1.60,2107.2100,2027.4371,-530.00,-8.4800,7,0,0,0,stop_loss,0.3727,0.9077
2025-03-10 04:15,2025-03-10 07:00,short,4.00,2043.9000,1995.7224,330.00,13.2000,11,0,0,0,take_profit,0.5107,0.6708
2025-03-10 07:45,2025-03-10 10:30,long,1.60,2020.4100,2068.0340,330.00,5.2800,11,0,0,0,take_profit,0.3764,1.1750
2025-03-10 06:30,2025-03-10 12:00,long,1.60,2023.5100,2071.2070,330.00,5.2800,22,0,0,0,take_profit,0.4003,0.9778
2025-03-10 04:45,2025-03-10 14:00,long,1.60,2047.0300,2060.3100,90.82,1.4532,37,1,1,1,trailing_stop,0.3479,0.5570
2025-03-10 10:30,2025-03-10 17:15,short,1.00,2061.1800,2139.2104,-530.00,-5.3000,27,0,0,0,stop_loss,0.2529,1.4459
2025-03-10 15:30,2025-03-10 17:15,long,1.00,2070.8000,2119.6117,330.00,3.3000,7,0,0,0,take_profit,0.2551,1.2102
2025-03-10 16:15,2025-03-10 17:15,long,1.00,2066.3300,2115.0363,330.00,3.3000,4,0,0,0,take_profit,0.2457,0.7588
2025-03-10 16:45,2025-03-10 17:15,short,1.60,2062.1000,2140.1652,-530.00,-8.4800,2,0,0,0,stop_loss,0.4230,0.5160
2025-03-10 22:45,2025-03-11 01:00,long,4.00,2018.9600,1942.5279,-530.00,-21.2000,9,0,0,0,stop_loss,0.8451,0.8741
2025-03-10 23:30,2025-03-11 01:00,short,1.60,2026.6200,1978.8497,330.00,5.2800,6,0,0,0,take_profit,0.4528,0.9041
2025-03-11 02:15,2025-03-11 02:45,long,4.00,1911.8300,1839.4536,-530.00,-21.2000,2,0,0,0,stop_loss,0.7406,1.3972
2025-03-11 07:00,2025-03-11 08:15,short,1.60,1885.2500,1840.8120,330.00,5.2800,5,0,0,0,take_profit,0.4563,0.6112
2025-03-11 09:15,2025-03-11 11:00,short,4.00,1809.7200,1878.2308,-530.00,-21.2000,7,0,0,0,stop_loss,1.0970,0.7874
2025-03-11 13:45,2025-03-11 22:00,short,1.60,1893.6000,1890.5000,22.92,0.3667,33,1,1,1,trailing_stop,0.3306,1.0527
2025-03-11 22:15,2025-03-11 23:15,long,4.00,1872.0800,1916.2076,330.00,13.2000,4,0,0,0,take_profit,0.6730,1.4379
2025-03-11 22:45,2025-03-12 02:00,short,4.00,1866.8900,1937.5651,-530.00,-21.2000,13,0,0,0,stop_loss,1.0010,0.7241
2025-03-12 01:30,2025-03-12 02:15,long,4.00,1902.5600,1947.4061,330.00,13.2000,3,0,0,0,take_profit,0.9721,0.5854
2025-03-12 12:15,2025-03-12 15:00,long,1.00,1856.3000,1900.0556,330.00,3.3000,11,0,0,0,take_profit,0.2911,1.3162
2025-03-12 16:30,2025-03-12 17:15,short,4.00,1925.5300,1880.1425,330.00,13.2000,3,0,0,0,take_profit,0.5629,0.9769
2025-03-12 20:00,2025-03-12 22:30,short,1.60,1911.6800,1866.6190,330.00,5.2800,10,0,0,0,take_profit,0.4144,0.6536
2025-03-13 02:00,2025-03-13 11:30,long,1.60,1875.4200,1887.7600,92.12,1.4739,38,1,1,1,trailing_stop,0.4153,0.9756
2025-03-13 02:45,2025-03-13 12:30,short,1.00,1878.6500,1872.2100,47.99,0.4799,39,1,1,1,trailing_stop,0.2650,1.1446
2025-03-13 09:15,2025-03-13 16:15,short,1.00,1901.1200,1856.3079,330.00,3.3000,28,0,0,0,take_profit,0.2421,0.7500
2025-03-13 11:00,2025-03-13 18:45,long,1.60,1894.0300,1900.2000,45.61,0.7297,31,1,1,1,trailing_stop,0.4268,0.5111
2025-03-13 15:30,2025-03-14 00:00,short,1.60,1872.6400,1867.7800,36.33,0.5813,34,1,1,1,trailing_stop,0.3468,0.7735
2025-03-13 18:45,2025-03-14 00:30,short,1.60,1900.2000,1855.4096,330.00,5.2800,23,0,0,0,take_profit,0.4176,0.7069
2025-03-13 18:30,2025-03-14 01:15,short,1.60,1894.6400,1849.9806,330.00,5.2800,27,0,0,0,take_profit,0.4159,1.0000
2025-03-13 23:15,2025-03-14 09:30,long,1.60,1880.5900,1886.8000,46.23,0.7397,41,1,1,1,trailing_stop,0.4707,0.5479
2025-03-14 00:45,2025-03-14 10:45,long,1.00,1857.6700,1892.6400,263.55,2.6355,40,0,1,1,trailing_stop,0.2524,1.0810
2025-03-14 10:00,2025-03-14 17:45,long,1.00,1886.1800,1894.5600,62.20,0.6220,31,1,1,1,trailing_stop,0.2756,0.8827
2025-03-14 18:45,2025-03-15 05:00,short,1.60,1898.1500,1919.7076,-159.00,-2.5440,41,1,1,0,stop_loss,0.3543,0.8021
2025-03-14 20:45,2025-03-15 06:45,long,1.00,1902.7900,1926.8500,177.02,1.7702,40,0,1,1,trailing_stop,0.2814,0.6698
2025-03-15 01:00,2025-03-15 11:15,short,1.00,1933.7300,1921.5200,88.40,0.8840,41,0,1,1,trailing_stop,0.2355,0.5934
2025-03-15 03:15,2025-03-15 12:30,short,1.60,1936.1500,1928.8000,53.15,0.8503,37,1,1,1,trailing_stop,0.3090,0.8127
2025-03-15 21:00,2025-03-16 07:00,long,1.00,1927.4700,1942.6100,109.97,1.0997,40,0,1,1,trailing_stop,0.2464,0.9389
2025-03-16 00:45,2025-03-16 08:45,short,1.00,1937.7800,1932.1800,40.46,0.4046,32,1,1,1,trailing_stop,0.2696,0.6303
2025-03-16 19:30,2025-03-17 00:00,long,4.00,1871.1900,1915.2966,330.00,13.2000,18,0,0,0,take_profit,0.6627,0.7952
2025-03-16 18:15,2025-03-17 05:45,long,1.00,1906.8200,1885.1640,-159.00,-1.5900,46,1,1,0,stop_loss,0.2899,1.1682
2025-03-16 23:00,2025-03-17 07:00,short,1.60,1891.7400,1880.2300,85.18,1.3629,32,1,1,1,trailing_stop,0.4672,0.5760
2025-03-17 01:15,2025-03-17 10:15,long,1.60,1907.5700,1910.8700,24.22,0.3875,36,1,1,1,trailing_stop,0.4202,0.8527
2025-03-17 02:45,2025-03-17 10:45,long,1.00,1896.1100,1907.6600,85.28,0.8528,32,1,1,1,trailing_stop,0.2327,0.6366
2025-03-17 07:00,2025-03-17 14:45,long,1.60,1880.2300,1893.4600,98.51,1.5761,31,1,1,1,trailing_stop,0.4529,0.6506
2025-03-17 11:15,2025-03-17 20:45,short,1.60,1908.9200,1908.2800,4.69,0.0751,38,1,1,1,trailing_stop,0.3533,0.8131
2025-03-17 13:15,2025-03-17 21:00,long,1.00,1902.9900,1903.4300,3.24,0.0324,31,1,1,1,trailing_stop,0.2698,0.6245
2025-03-17 21:45,2025-03-18 02:30,long,4.00,1898.6600,1943.4141,330.00,13.2000,19,0,0,0,take_profit,0.4847,0.9391
2025-03-17 18:00,2025-03-18 04:15,short,1.60,1908.1200,1929.7908,-159.00,-2.5440,41,1,1,0,stop_loss,0.4000,0.6089
2025-03-17 18:15,2025-03-18 04:30,short,1.00,1911.5500,1933.2597,-159.00,-1.5900,41,1,1,0,stop_loss,0.2426,0.7414
2025-03-17 22:45,2025-03-18 09:00,short,4.00,1899.8400,1921.4168,-159.00,-6.3600,41,1,1,0,stop_loss,0.5724,0.7523
2025-03-18 07:30,2025-03-18 17:45,long,1.00,1929.9800,1908.0609,-159.00,-1.5900,41,1,1,0,stop_loss,0.2209,1.3638
2025-03-18 07:45,2025-03-18 17:45,short,1.60,1926.3100,1901.2600,182.06,2.9129,40,0,1,1,trailing_stop,0.3019,0.6317
2025-03-18 15:30,2025-03-18 23:15,short,1.00,1905.3700,1893.2900,88.76,0.8876,31,1,1,1,trailing_stop,0.2296,0.6156
2025-03-19 00:45,2025-03-19 07:15,long,1.60,1887.7900,1932.2879,330.00,5.2800,26,0,0,0,take_profit,0.4784,0.8108
2025-03-19 02:00,2025-03-19 07:15,long,1.00,1880.8000,1925.1331,330.00,3.3000,21,0,0,0,take_profit,0.2620,0.8154
2025-03-19 02:15,2025-03-19 08:45,short,1.00,1876.8800,1947.9333,-530.00,-5.3000,26,0,0,0,stop_loss,0.2142,0.9751
2025-03-19 22:45,2025-03-20 09:30,short,1.00,2030.8700,2023.8000,48.74,0.4874,43,1,1,1,trailing_stop,0.2407,0.5298
2025-03-20 18:45,2025-03-21 02:30,short,1.00,1982.5300,1971.9200,74.92,0.7492,31,1,1,1,trailing_stop,0.2181,0.5509
2025-03-20 21:45,2025-03-21 08:00,long,1.60,1985.9800,1990.8600,34.40,0.5504,41,1,1,1,trailing_stop,0.3570,1.0226
2025-03-21 06:45,2025-03-21 14:30,short,1.60,1976.6900,1974.0900,18.41,0.2946,31,1,1,1,trailing_stop,0.3237,0.5649
2025-03-21 11:30,2025-03-21 19:30,short,1.00,1978.8900,1965.6100,93.95,0.9395,32,1,1,1,trailing_stop,0.2175,0.5372
2025-03-21 10:00,2025-03-21 20:00,short,1.00,1991.9000,1970.0200,153.78,1.5378,40,0,1,1,trailing_stop,0.2191,0.5482
2025-03-21 16:30,2025-03-22 01:30,long,1.00,1968.4900,1969.8100,9.39,0.0939,36,1,1,1,trailing_stop,0.2868,0.5485
2025-03-21 17:30,2025-03-22 02:30,long,1.00,1972.4900,1974.2500,12.49,0.1249,36,1,1,1,trailing_stop,0.2109,1.0721
2025-03-21 22:15,2025-03-22 08:30,short,1.60,1951.0100,1973.1679,-159.00,-2.5440,41,1,1,0,stop_loss,0.4563,0.8305
2025-03-21 23:00,2025-03-22 09:15,short,1.60,1947.4300,1969.5472,-159.00,-2.5440,41,1,1,0,stop_loss,0.3481,1.0339
2025-03-22 03:30,2025-03-22 14:15,long,1.00,1970.9700,1987.4100,116.77,1.1677,43,0,1,1,trailing_stop,0.2594,0.7750
2025-03-22 06:45,2025-03-22 17:00,short,1.00,1966.4000,1988.7327,-159.00,-1.5900,41,1,1,0,stop_loss,0.2378,0.6517
2025-03-22 18:45,2025-03-23 02:45,short,1.00,1996.1200,1995.3200,5.61,0.0561,32,1,1,1,trailing_stop,0.2146,0.5981
2025-03-23 22:00,2025-03-24 07:45,short,1.00,2015.4000,2005.9900,65.37,0.6537,39,1,1,1,trailing_stop,0.2314,0.6652
2025-03-24 18:00,2025-03-25 01:45,short,1.60,2088.8900,2088.2800,4.09,0.0654,31,1,1,1,trailing_stop,0.3238,0.8003
2025-03-24 18:15,2025-03-25 02:45,long,1.00,2092.9300,2097.2500,28.90,0.2890,34,1,1,1,trailing_stop,0.2583,0.7486
2025-03-24 22:15,2025-03-25 06:15,short,4.00,2086.8700,2080.0100,46.02,1.8408,32,1,1,1,trailing_stop,0.5129,0.5740
2025-03-25 03:00,2025-03-25 13:15,long,1.00,2093.7000,2069.9216,-159.00,-1.5900,41,1,1,0,stop_loss,0.2572,0.6599
