direction,result,k1_range,k1_body_size,k1_open_close_pct,k2_high_ratio,k2_low_ratio,k2_body_high_ratio,k2_body_low_ratio,k2_body_center_ratio,breakthrough_strength,k2_body_size,k2_body_size_ratio,k2_upper_shadow_ratio,k2_lower_shadow_ratio,k1_high,k1_low,k2_high,k2_low,k2_body_high,k2_body_low
short,win,14.809999999999945,11.41000000000031,0.00445809353009909,1.2734638757596044,0.48075624577987286,0.9122214719783803,0.8230925050641525,0.8676569885212665,0.27346387575960446,1.319999999999709,0.11568799298857785,0.3612424037812241,0.3423362592842797,2573.42,2558.61,2577.47,2565.73,2572.12,2570.8
short,win,24.25,18.11999999999989,0.0070796736786171545,1.2235051546391595,0.8239175257731967,0.9587628865979382,0.9348453608247265,0.9468041237113229,0.22350515463915951,0.580000000000382,0.03200883002209633,0.26474226804122136,0.1109278350515299,2578.57,2554.32,2583.99,2574.3,2577.57,2576.99
long,win,50.970000000000255,20.210000000000036,0.008354312123053534,0.7163037080635675,-0.03551108495193126,0.34961742201295026,0.10672944869531151,0.22817343535413087,0.03551108495193126,12.38000000000011,0.6125680356259321,0.36668628605061726,0.14224053364724276,2444.44,2393.47,2429.98,2391.66,2411.29,2398.91
long,win,27.039999999999964,24.889999999999873,0.010212161868304499,0.5821005917159691,-0.02292899408285305,0.2899408284023558,0.07877218934909976,0.1843565088757278,0.02292899408285305,5.710000000000036,0.2294094013660131,0.2921597633136132,0.1017011834319528,2437.3,2410.26,2426.0,2409.64,2418.1,2412.39
long,win,17.3100000000004,13.800000000000182,0.005701772507540463,0.9306759098786687,-0.016753321779315825,0.8555748122472593,0.2027729636048606,0.5291738879260599,0.016753321779315825,11.300000000000182,0.8188405797101473,0.07510109763140942,0.21952628538417643,2420.3,2402.99,2419.1,2402.7,2417.8,2406.5
short,loss,22.360000000000127,17.59999999999991,0.0072793448589626554,1.005813953488377,0.6207513416815756,0.9516994633273739,0.649373881932017,0.8005366726296954,0.005813953488376941,6.760000000000218,0.38409090909092347,0.05411449016100311,0.02862254025044137,2436.48,2414.12,2436.61,2428.0,2435.4,2428.64
long,win,17.59999999999991,12.4699999999998,0.005062602510596064,0.6477272727272813,-0.07500000000000968,0.6232954545454464,0.15284090909091297,0.3880681818181797,0.07500000000000968,8.279999999999745,0.6639935846030376,0.024431818181834843,0.22784090909092267,2465.6,2448.0,2459.4,2446.68,2458.97,2450.69
short,win,27.90000000000009,17.090000000000146,0.006883634752487271,1.4032258064516117,0.6824372759856595,0.8014336917562743,0.6827956989247355,0.7421146953404968,0.4032258064516116,3.3099999999999454,0.1936805149210016,0.6017921146953372,0.0003584229390759228,2508.65,2480.75,2519.9,2499.79,2503.11,2499.8
short,win,15.370000000000346,12.070000000000164,0.004852397856422157,1.1554977228366832,0.4059856864020882,0.8698763825634382,0.49837345478205186,0.684124918672745,0.1554977228366831,5.710000000000036,0.47307373653686485,0.2856213402732449,0.09238776837996363,2501.51,2486.14,2503.9,2492.38,2499.51,2493.8
long,win,15.320000000000164,12.400000000000091,0.005007875287750935,0.4007832898172495,-0.36684073107048504,0.293080939947793,0.07049608355090833,0.18178851174933583,0.36684073107048504,3.4100000000003092,0.27500000000002295,0.10770234986945648,0.4373368146213934,2477.94,2462.62,2468.76,2457.0,2467.11,2463.7
short,loss,12.679999999999836,11.760000000000218,0.004723688332971914,1.041798107255537,0.11908517350159604,0.9897476340694278,0.2381703470031562,0.613958990536274,0.04179810725553682,9.5300000000002,0.8103741496598659,0.05205047318610907,0.11908517350156017,2501.47,2488.79,2502.0,2490.3,2501.34,2491.81
short,loss,16.18000000000029,14.650000000000091,0.005863424239756054,1.5383189122372944,0.6625463535228716,0.9641532756489264,0.7224969097651325,0.8433250927070295,0.5383189122372944,3.9099999999998545,0.2668941979522068,0.5741656365883682,0.05995055624226097,2513.78,2497.6,2522.49,2508.32,2513.2,2509.29
short,loss,28.93000000000029,24.740000000000236,0.009730197435695838,1.077428275146898,0.699965433805731,0.9032146560663618,0.8817836156239185,0.8924991358451402,0.077428275146898,0.6199999999998909,0.02506063055779648,0.17421361908053623,0.18181818181818754,2570.76,2541.83,2573.0,2562.08,2567.96,2567.34
short,loss,15.519999999999982,11.899999999999636,0.004651908259677977,1.2319587628865925,0.5876288659793751,0.9091494845360625,0.7673969072164863,0.8382731958762744,0.23195876288659234,2.199999999999818,0.1848739495798223,0.3228092783505299,0.17976804123711126,2571.4,2555.88,2575.0,2565.0,2569.99,2567.79
short,loss,22.699999999999818,19.929999999999836,0.007609222698620503,1.0180616740088244,0.42334801762115437,0.956828193832598,0.7233480176211544,0.8400881057268862,0.01806167400882434,5.299999999999727,0.2659307576517697,0.06123348017622637,0.3,2640.1,2617.4,2640.51,2627.01,2639.12,2633.82
short,loss,31.539999999999964,29.159999999999854,0.010951948139746202,1.0183893468611265,0.5469245402663291,0.9457831325301193,0.5789473684210602,0.7623652504755898,0.01838934686112644,11.569999999999709,0.3967764060356573,0.07260621433100717,0.03202282815473112,2693.41,2661.87,2693.99,2679.12,2691.7,2680.13
short,win,31.079999999999927,26.269999999999982,0.009760719328230654,1.2181467181467251,0.6386743886743872,0.9250321750321772,0.7068854568854521,0.8159588159588074,0.2181467181467251,6.7800000000002,0.2580890749904912,0.2931145431145479,0.06821106821106486,2720.0,2688.92,2726.78,2708.77,2717.67,2710.89
long,win,27.070000000000164,18.929999999999836,0.006989443835221863,0.3350572589582604,-0.17029922423345567,0.2593276690062778,0.14776505356483102,0.203546361285546,0.17029922423345567,3.019999999999982,0.15953512942419482,0.07572958995198262,0.31806427779828667,2709.5,2682.43,2691.5,2677.82,2689.45,2686.43
long,win,25.820000000000164,15.86999999999989,0.005894916702263949,0.3539891556932715,-0.2625871417505694,0.15220759101472758,0.10960495739738048,0.13090627420604523,0.2625871417505694,1.099999999999909,0.06931316950220016,0.20178156467854388,0.3721920991479499,2699.27,2673.45,2682.59,2666.67,2677.38,2676.28
short,loss,16.980000000000018,11.919999999999618,0.004462631080428299,1.058303886925809,0.3203769140164929,0.9128386336866893,0.3586572438162626,0.635747938751476,0.058303886925808915,9.409999999999854,0.7894295302013554,0.14546525323911966,0.038280329799769745,2684.47,2667.49,2685.46,2672.93,2682.99,2673.58
long,loss,43.159999999999854,35.409999999999854,0.012846885872779134,0.6791010194624663,-0.023401297497688177,0.5808619091751575,0.05305838739573613,0.3169601482854468,0.023401297497688177,22.779999999999745,0.6433210957356633,0.09823911028730886,0.0764596848934243,2761.77,2718.61,2747.92,2717.6,2743.68,2720.9
short,win,30.320000000000164,22.779999999999745,0.008372229776911957,1.1942612137203115,0.3235488126649041,0.9518469656992075,0.8601583113456394,0.9060026385224159,0.19426121372031138,2.7800000000002,0.1220368744512832,0.24241424802110387,0.5366094986807353,2747.92,2717.6,2753.81,2727.41,2746.46,2743.68
short,loss,43.309999999999945,15.799999999999727,0.0057805371509267985,1.061879473562684,0.5899330408681647,0.9916878319094867,0.6351881782498326,0.8134380050796597,0.0618794735626839,15.4399999999996,0.9772151898734093,0.07019164165319712,0.04525513738166795,2733.31,2690.0,2735.99,2715.55,2732.95,2717.51
long,win,13.460000000000036,12.579999999999927,0.004603067736080999,1.1872213967310532,-0.3016344725111393,0.9465081723625707,0.7741456166419053,0.8603268945022549,0.3016344725111393,2.3200000000001637,0.1844197138314926,0.2407132243684824,1.0757800891530445,2746.27,2732.81,2748.79,2728.75,2745.55,2743.23
long,win,21.08999999999969,14.139999999999873,0.005097902072690125,0.6519677572309247,-0.006638217164548576,0.27311522048363435,0.2612612612612539,0.2671882408724441,0.006638217164548576,0.25,0.01768033946251784,0.37885253674729036,0.2678994784258025,2775.14,2754.05,2767.8,2753.91,2759.81,2759.56
long,win,22.440000000000055,16.429999999999836,0.005922641577448483,0.4839572192513414,-1.008467023172908,0.3449197860962664,0.0049019607843193876,0.17491087344029288,1.008467023172908,7.630000000000109,0.46439440048692543,0.13903743315507502,1.0133689839572273,2780.0,2757.56,2768.42,2734.93,2765.3,2757.67
short,win,45.039999999999964,30.789999999999964,0.01110381835754366,1.0173179396092307,0.5945825932504388,0.9256216696269901,0.6865008880994592,0.8060612788632197,0.017317939609230594,10.769999999999982,0.34978889249756395,0.09169626998224051,0.09191829484902034,2817.84,2772.8,2818.62,2799.58,2814.49,2803.72
short,win,23.050000000000182,14.849999999999909,0.0052054669671932575,1.162689804772233,0.30759219088937484,0.941431670282,0.31713665943600383,0.629284164859002,0.162689804772233,14.390000000000327,0.969023569023597,0.22125813449023293,0.009544468546628987,2868.96,2845.91,2872.71,2853.0,2867.61,2853.22
long,loss,23.809999999999945,18.929999999999836,0.00669093736745364,0.46199076018479734,-0.32381352372952765,0.3611927761444741,0.042839143217134994,0.20201595968080455,0.32381352372952765,7.579999999999927,0.4004226096143683,0.10079798404032324,0.36665266694666265,2833.02,2809.21,2820.21,2801.5,2817.81,2810.23
long,loss,37.93000000000029,21.199999999999818,0.007521171032138751,0.5924070656472471,-0.17005009227523776,0.4231479040337479,0.016873187450575335,0.22001054574216164,0.17005009227523776,15.409999999999854,0.7268867924528296,0.16925916161349916,0.1869232797258131,2819.38,2781.45,2803.92,2775.0,2797.5,2782.09
long,loss,28.920000000000073,15.409999999999854,0.005508489722966883,0.38934993084371333,-0.48686030428768645,0.24550484094052183,0.19329183955740428,0.2193983402489709,0.48686030428768645,1.5099999999997635,0.0979883192731848,0.14384508990319153,0.6801521438450907,2803.92,2775.0,2786.26,2760.92,2782.1,2780.59
short,win,19.889999999999873,19.659999999999854,0.007143609812107748,1.2423328305681345,0.6445449974861635,0.9773755656108687,0.6636500754147764,0.8205128205128112,0.24233283056813446,6.2400000000002365,0.3173957273652229,0.26495726495726574,0.01910507792861295,2771.77,2751.88,2776.59,2764.7,2771.32,2765.08
short,win,15.36999999999989,12.259999999999764,0.004458943892228767,1.1925829538061195,0.637605725439154,0.942745608327904,0.8061158100195159,0.8744307091736953,0.19258295380611953,2.099999999999909,0.17128874388254076,0.24983734547821554,0.16851008458036199,2762.67,2747.3,2765.63,2757.1,2761.79,2759.69
long,loss,15.840000000000146,15.0600000000004,0.005694859878464431,1.027777777777781,-0.4261363636363597,0.9993686868687018,0.0814393939394196,0.5404040404040606,0.4261363636363597,14.539999999999964,0.9654714475431326,0.028409090909079164,0.5075757575757793,2659.56,2643.72,2660.0,2636.97,2659.55,2645.01
long,loss,21.529999999999745,11.799999999999727,0.0047236655644779255,0.6507199256850873,-0.43520668834186976,0.4152345564328918,0.26010218300046334,0.3376683697166776,0.43520668834186976,3.3400000000001455,0.28305084745764597,0.2354853692521955,0.6953088713423331,2498.85,2477.32,2491.33,2467.95,2486.26,2482.92
short,loss,25.529999999999745,17.490000000000236,0.007063185015871061,1.2546024285154744,0.7050528789659295,0.8856247551899864,0.7567567567567529,0.8211907559733608,0.25460242851547454,3.2900000000004184,0.18810748999430382,0.36897767332548814,0.05170387779082343,2499.93,2474.4,2506.43,2492.4,2497.01,2493.72
long,win,18.63000000000011,15.200000000000273,0.0060453721085622645,0.7777777777777859,-0.1599570585077832,0.7514761137949499,0.04884594739668835,0.40016103059580693,0.1599570585077832,13.08999999999969,0.86118421052628,0.02630166398283594,0.20880300590447154,2516.83,2498.2,2512.69,2495.22,2512.2,2499.11
short,win,17.809999999999945,11.170000000000073,0.0044268480207986845,1.3733857383492483,0.4379562043795481,0.9320606400898349,0.7349803481190191,0.8335204941044271,0.37338573834924826,3.5100000000002183,0.31423455684871937,0.44132509825941335,0.29702414373947106,2535.61,2517.8,2542.26,2525.6,2534.4,2530.89
long,win,19.519999999999982,14.590000000000146,0.005733440221321068,0.8673155737704842,-0.032786885245895146,0.8621926229508168,0.026639344262294175,0.44441598360654383,0.032786885245895146,16.309999999999945,1.1178889650445363,0.0051229508196674765,0.05942622950818932,2562.0,2542.48,2559.41,2541.84,2559.31,2543.0
long,win,24.36999999999989,20.490000000000236,0.008100607249035453,1.1239228559704553,-0.11202297907263153,0.97209684037752,0.13664341403364555,0.5543701272055921,0.11202297907263153,20.360000000000127,0.9936554416788624,0.15182601559293535,0.24866639310627708,2530.0,2505.63,2533.02,2502.9,2529.32,2508.96
short,win,33.51999999999998,26.329999999999927,0.010320309805274186,1.163186157517894,0.5528042959427135,0.9364558472553667,0.6354415274463064,0.7859486873508433,0.1631861575178939,10.08999999999969,0.3832130649449191,0.22673031026252724,0.08263723150359302,2579.73,2546.21,2585.2,2564.74,2577.6,2567.51
long,win,17.450000000000273,13.010000000000218,0.005105504605157391,0.6068767908309444,-0.029799426934095912,0.07163323782234846,0.0,0.03581661891117423,0.029799426934095912,1.25,0.09607993850883774,0.5352435530085959,0.029799426934095912,2552.67,2535.22,2545.81,2534.7,2536.47,2535.22
short,loss,16.539999999999964,11.600000000000364,0.004589115883088461,1.0096735187424337,0.3724304715840307,0.9147521160822335,0.792623941958897,0.853688029020579,0.009673518742433787,2.019999999999982,0.17413793103447572,0.09492140266020027,0.42019347037486626,2540.73,2524.19,2540.89,2530.35,2539.32,2537.3
long,win,13.440000000000055,11.150000000000091,0.004419639848899883,0.8214285714285654,-0.33035714285714557,0.7462797619047737,0.17038690476190135,0.45833333333335446,0.33035714285714557,7.7400000000002365,0.6941704035874595,0.07514880952379162,0.5007440476190469,2522.83,2509.39,2520.43,2504.95,2519.42,2511.68
long,win,16.669999999999618,11.230000000000018,0.004476279307073564,0.8098380323935399,-0.17516496700660705,0.6748650269946166,0.31373725254949836,0.49430113977207113,0.17516496700660705,6.019999999999982,0.5360641139804071,0.13497300539892332,0.48890221955610547,2508.99,2492.32,2505.82,2489.4,2503.57,2497.55
long,win,15.2199999999998,11.519999999999982,0.004601447538704877,0.8902759526938177,-0.0026281208935886266,0.7930354796320543,0.1760840998685855,0.48455978975033487,0.0026281208935886266,9.389999999999873,0.8151041666666569,0.09724047306176331,0.17871222076217413,2518.23,2503.01,2516.56,2502.97,2515.08,2505.69
short,win,32.74000000000024,24.050000000000182,0.009553469637444908,1.0216860109957109,0.718081857055591,0.853695784972499,0.806047648136826,0.8298717165546555,0.02168601099571095,1.5599999999999454,0.0648648648648621,0.16799022602321198,0.08796579108123499,2546.26,2513.52,2546.97,2537.03,2541.47,2539.91
short,loss,22.949999999999818,19.149999999999636,0.007496310562555884,1.0653594771241834,0.3786492374727525,0.8361655773420371,0.6588235294117651,0.7474945533769012,0.06535947712418352,4.069999999999709,0.21253263707570685,0.2291938997821464,0.2801742919390127,2577.5,2554.55,2579.0,2563.24,2573.74,2569.67
short,win,16.279999999999745,12.5300000000002,0.004743229635910829,1.307739557739576,0.3808353808353756,0.9508599508599669,0.6087223587223594,0.7797911547911491,0.30773955773957595,5.570000000000164,0.4445331205107801,0.3568796068796091,0.2278869778869837,2654.99,2638.71,2660.0,2644.91,2654.19,2648.62
short,win,16.4699999999998,12.440000000000055,0.004678978448113761,1.483910139647866,0.7413479052823427,0.9247115968427567,0.8439587128111876,0.8843351548269721,0.4839101396478659,1.3299999999999272,0.10691318327973645,0.5591985428051092,0.10261080752884487,2672.37,2655.9,2680.34,2668.11,2671.13,2669.8
long,loss,16.350000000000364,14.429999999999836,0.005404919488049561,0.2617737003058168,-0.1969418960244482,0.17614678899082845,0.008562691131518306,0.09235474006117338,0.1969418960244482,2.7399999999997817,0.18988218988217692,0.08562691131498837,0.2055045871559665,2671.57,2655.22,2659.5,2652.0,2658.1,2655.36
long,win,99.87999999999965,98.57999999999993,0.037118060131408,0.2552062474969951,-0.12084501401682224,0.14036844213055696,0.010012014417300796,0.0751902282739266,0.12084501401682224,13.019999999999982,0.13207547169811312,0.11483780536643812,0.13085702843412303,2656.16,2556.28,2581.77,2544.21,2570.3,2557.28
short,win,30.65000000000009,17.429999999999836,0.006781335958199206,1.1872756933115747,0.3331158238172922,0.9044045676998277,0.4893964110929839,0.6969004893963984,0.1872756933115747,12.7199999999998,0.7297762478485323,0.28287112561174704,0.15628058727569166,2590.65,2560.0,2596.39,2570.21,2587.72,2575.0
long,win,37.13999999999987,25.440000000000055,0.009900335070302519,0.2727517501346296,-0.28163704900377146,0.24690360796984664,0.09908454496499323,0.17299407646742607,0.28163704900377146,5.4900000000002365,0.21580188679246165,0.025848142164782973,0.3807215939687647,2572.14,2535.0,2545.13,2524.54,2544.17,2538.68
short,loss,43.75999999999976,32.220000000000255,0.012691635022925401,1.0594149908592305,0.665904936014626,0.9725776965265123,0.7415447897623398,0.8570612431444312,0.05941499085923042,10.110000000000127,0.3137802607076365,0.08683729433271818,0.07563985374771397,2572.1,2528.34,2574.7,2557.48,2570.9,2560.79
short,win,28.110000000000127,26.899999999999636,0.0105045298344266,1.1330487371042413,0.4638918534329548,0.9679829242262509,0.6261117040199319,0.7970473141230914,0.13304873710424117,9.609999999999673,0.35724907063196293,0.16506581287799027,0.16221985058697705,2588.6,2560.49,2592.34,2573.53,2587.7,2578.09
long,win,17.529999999999745,15.11999999999989,0.005861987415336499,0.7233314318311478,-0.18254420992585962,0.6565887050770068,0.137478608100393,0.3970336565887129,0.18254420992585962,9.099999999999909,0.6018518518518502,0.06674272675414089,0.32002281802625265,2579.33,2561.8,2574.48,2558.6,2573.31,2564.21
short,win,49.86000000000013,35.70000000000027,0.01387318278792694,1.0266746891295613,0.6756919374247887,0.9175691937424766,0.8343361411953522,0.8759526674689143,0.02667468912956125,4.149999999999636,0.11624649859942869,0.10910549538708465,0.15864420377056335,2617.27,2567.41,2618.6,2601.1,2613.16,2609.01
long,loss,17.0600000000004,13.699999999999818,0.00534613283384056,0.6201641266119656,-0.12426729191089339,0.589097303634229,0.1266119577960292,0.3578546307151424,0.12426729191089339,7.889999999999873,0.5759124087591224,0.031066822977736674,0.2508792497069226,2563.8,2546.74,2557.32,2544.62,2556.79,2548.9
long,loss,30.440000000000055,25.25,0.010013840912786384,0.4898160315374451,-0.2805519053876461,0.33475689881734677,0.17082785808146547,0.2527923784494136,0.2805519053876461,4.9900000000002365,0.197623762376247,0.15505913272009827,0.4513797634691116,2521.51,2491.07,2505.98,2482.53,2501.26,2496.27
long,win,28.759999999999764,23.59999999999991,0.009495873720974176,0.4655771905424194,-0.18810848400555977,0.1060500695410364,0.08623087621696936,0.09614047287901079,0.18810848400555977,0.5700000000001637,0.024152542372888386,0.359527121001383,0.27433936022252914,2487.97,2459.21,2472.6,2453.8,2462.26,2461.69
short,loss,17.789999999999964,14.319999999999709,0.005815795245018685,1.5148960089938353,0.4946599213041147,0.9117481731309887,0.6200112422709513,0.7658797077009827,0.5148960089938351,5.190000000000055,0.3624301675977765,0.6031478358628466,0.12535132096683657,2478.14,2460.35,2487.3,2469.15,2476.57,2471.38
short,win,39.58999999999969,28.11999999999989,0.011239008792965584,1.1257893407426132,0.7256883051275635,0.9893912604193074,0.9088153574134958,0.9491033089163958,0.12578934074261322,3.1900000000000546,0.11344238975818162,0.13639808032330583,0.18312705228593223,2533.72,2494.13,2538.7,2522.86,2533.3,2530.11
long,win,20.690000000000055,16.61999999999989,0.006633459456870496,0.7554374093765137,-0.047849202513280766,0.6553890768487148,0.039149347510872075,0.34726921217979345,0.047849202513280766,12.75,0.7671480144404382,0.10004833252779885,0.08699855002415284,2508.73,2488.04,2503.67,2487.05,2501.6,2488.85
short,win,19.610000000000127,15.7800000000002,0.006189109050689588,1.1188169301376805,0.6802651708312115,0.9357470678225288,0.7281998980112242,0.8319734829168766,0.11881693013768037,4.069999999999709,0.25792141951835595,0.18306986231515157,0.04793472718001267,2566.67,2547.06,2569.0,2560.4,2565.41,2561.34
long,loss,21.949999999999818,19.36999999999989,0.0077190381687906534,0.5075170842824586,-0.06150341685648839,0.432801822323466,0.011845102505704804,0.2223234624145854,0.06150341685648839,9.239999999999782,0.4770263293753141,0.07471526195899254,0.07334851936219319,2511.7,2489.75,2500.89,2488.4,2499.25,2490.01
long,win,75.51000000000022,62.0,0.025001915469330314,0.1630247649317959,-0.5155608528671662,0.15243014170308813,0.05840286054826965,0.1054165011256789,0.5155608528671662,7.100000000000364,0.11451612903226394,0.010594623228707785,0.573963713415436,2481.8,2406.29,2418.6,2367.36,2417.8,2410.7
long,win,18.659999999999854,15.609999999999673,0.006496235845405265,0.5535905680600218,-0.015541264737404388,0.3772775991425519,0.16184351554126503,0.26956055734192064,0.015541264737404388,4.019999999999982,0.25752722613709583,0.17631296891746995,0.1773847802786694,2402.93,2384.27,2394.6,2383.98,2391.31,2387.29
short,win,28.640000000000327,17.0,0.0073951626935792585,1.1721368715083722,0.17702513966480815,0.9081703910614497,0.257332402234646,0.58275139664804,0.1721368715083722,18.639999999999873,1.0964705882352865,0.26396648044692245,0.08030726256983783,2303.07,2274.43,2308.0,2279.5,2300.44,2281.8
long,win,19.7199999999998,10.800000000000182,0.0047424581741536825,1.0354969574036423,-0.5491886409736558,0.4396551724137782,0.07505070993914975,0.25735294117646396,0.5491886409736558,7.1899999999996,0.6657407407406924,0.5958417849898641,0.6242393509128056,2284.75,2265.03,2285.45,2254.2,2273.7,2266.51
long,win,16.800000000000182,14.260000000000218,0.006242339345123541,0.3720238095238055,-0.0023809523809501898,0.18333333333332702,0.15059523809524838,0.16696428571427416,0.0023809523809501898,0.5499999999997272,0.038569424964917165,0.1886904761904785,0.15297619047619856,2284.4,2267.6,2273.85,2267.56,2270.68,2270.13
long,win,22.90000000000009,16.940000000000055,0.007451263283834214,0.48340611353712315,-0.20174672489082413,0.19213973799126957,0.14803493449781044,0.17008733624454,0.20174672489082413,1.0100000000002183,0.05962219598584504,0.29126637554585355,0.3497816593886346,2276.0,2253.1,2264.17,2248.48,2257.5,2256.49
short,win,15.539999999999964,12.7800000000002,0.005700394745645622,1.4414414414414507,0.6055341055340976,1.0,0.9916344916344846,0.9958172458172423,0.44144144144145064,0.13000000000010914,0.010172143974969256,0.44144144144145064,0.386100386100387,2254.73,2239.19,2261.59,2248.6,2254.73,2254.6
short,win,30.11999999999989,13.050000000000182,0.005943299555960461,1.0099601593625407,0.09893758300132899,0.7513280212483312,0.17662682602920746,0.46397742363876177,0.009960159362540778,17.309999999999945,1.3264367816091727,0.25863213811420954,0.07768924302787845,2207.42,2177.3,2207.72,2180.28,2199.93,2182.62
short,win,27.4399999999996,17.309999999999945,0.007930835417983867,1.1636297376093405,0.34220116618075835,0.7161078717201138,0.36916909620990535,0.5426384839650179,0.16362973760934044,9.519999999999982,0.5499711149624501,0.44752186588922666,0.026967930029146957,2207.72,2180.28,2212.21,2189.67,2199.93,2190.41
long,loss,12.330000000000382,9.920000000000073,0.004524267770977221,0.6942416869424278,-0.7842660178426049,0.1800486618005017,0.000811030008127978,0.09042984590431484,0.7842660178426049,2.2100000000000364,0.22278225806451815,0.5141930251419261,0.7850770478507328,2192.8,2180.47,2189.03,2170.8,2182.69,2180.48
long,win,69.15000000000009,45.710000000000036,0.020931499823701013,0.37989877078814094,-0.0925524222704278,0.28604483007953974,0.17368040491685036,0.22986261749819833,0.0925524222704278,7.769999999999982,0.169984686064318,0.0938539407086012,0.26623282718727814,2187.44,2118.29,2144.56,2111.89,2138.07,2130.3
short,win,29.079999999999927,18.269999999999982,0.008179400624983204,1.2001375515818493,0.4325997248968349,0.9085281980742826,0.5299174690508904,0.7192228335625865,0.20013755158184932,11.010000000000218,0.6026272577996842,0.29160935350756667,0.09731774415405552,2254.6,2225.52,2260.42,2238.1,2251.94,2240.93
long,win,14.940000000000055,11.989999999999782,0.0053112084660396205,0.432396251673361,-0.09772423025435281,0.3165997322623829,0.030120481927728995,0.17336010709505595,0.09772423025435281,4.279999999999745,0.3569641367806358,0.11579651941097804,0.12784471218208182,2260.0,2245.06,2251.52,2243.6,2249.79,2245.51
long,loss,27.670000000000073,20.490000000000236,0.008906410964144082,0.45355981207084023,-0.0473436935308978,0.3393567040115594,0.1727502710516873,0.2560534875316233,0.0473436935308978,4.609999999999673,0.22498779892628695,0.11420310805928084,0.2200939645825851,2303.0,2275.33,2287.88,2274.02,2284.72,2280.11
long,win,29.259999999999764,19.179999999999836,0.008601475435567342,0.6924128503075847,-0.6503759398496362,0.4726589200273424,0.12440191387559474,0.29853041695147636,0.6503759398496362,10.190000000000055,0.531282586027119,0.21975393028024226,0.7747778537252309,2236.29,2207.03,2227.29,2188.0,2220.86,2210.67
short,loss,39.289999999999964,10.190000000000055,0.004609462289713098,1.2158310002545183,0.564011198778312,0.8600152710613387,0.8365996436752334,0.848307457368286,0.21583100025451835,0.9200000000000728,0.09028459273798507,0.3558157291931797,0.2725884448969215,2227.29,2188.0,2235.77,2210.16,2221.79,2220.87
short,win,41.51999999999998,31.98999999999978,0.014261449505374137,1.0708092485549146,0.6078998073217676,0.8728323699421917,0.7820327552986468,0.8274325626204138,0.07080924855491463,3.769999999999982,0.11784932791497367,0.19797687861272298,0.17413294797687912,2284.15,2242.63,2287.09,2267.87,2278.87,2275.1
long,win,47.54999999999973,22.230000000000018,0.00924708818635608,0.8595162986330205,-0.12891692954784742,0.7381703470031569,0.08769716088328279,0.4129337539432246,0.12891692954784742,30.929999999999836,1.3913630229419618,0.12134595162986361,0.2166140904311302,2438.68,2391.13,2432.0,2385.0,2426.23,2395.3
short,loss,29.789999999999964,15.170000000000073,0.006355603782359355,1.2192010741859602,0.6945283652232319,0.9211144679422655,0.8704263175562225,0.895770392749244,0.21920107418596016,1.5100000000002183,0.09953856295321101,0.2980866062436947,0.17589795233299055,2405.9,2376.11,2412.43,2396.8,2403.55,2402.04
short,win,20.90000000000009,16.610000000000127,0.00680208034727062,1.0392344497607733,0.6583732057416344,0.8330143540669969,0.6956937799043015,0.7643540669856382,0.03923444976077321,2.8700000000003456,0.1727874774232585,0.2062200956937764,0.037320574162667076,2462.0,2441.1,2462.82,2454.86,2458.51,2455.64
short,win,16.860000000000127,12.170000000000073,0.004967569972529409,1.1660735468564476,0.5492289442467466,0.9661921708184958,0.8985765124555146,0.9323843416369918,0.16607354685644757,1.1399999999998727,0.09367296631058881,0.1998813760379517,0.349347568208768,2462.63,2445.77,2465.43,2455.03,2462.06,2460.92
long,loss,12.809999999999945,11.110000000000127,0.004544692200391934,0.3645589383294019,-0.2271662763466293,0.2693208430913218,0.13270882123339775,0.2010148321623598,0.2271662763466293,1.75,0.1575157515751557,0.09523809523808002,0.35987509758002706,2444.61,2431.8,2436.47,2428.89,2435.25,2433.5
long,win,25.580000000000382,10.929999999999836,0.004514309079419556,0.5660672400312667,-0.23338545738857353,0.543393275996868,0.04612978889758692,0.29476153244723635,0.23338545738857353,12.7199999999998,1.1637694419030182,0.022673964034398694,0.2795152462861604,2443.8,2418.22,2432.7,2412.25,2432.12,2419.4
long,win,20.449999999999818,12.7199999999998,0.005230005098432561,0.3638141809291013,-0.517359413202935,0.3491442542787255,0.03618581907089429,0.19266503667479878,0.517359413202935,6.400000000000091,0.5031446540880654,0.014669926650375774,0.5535452322738293,2432.7,2412.25,2419.69,2401.67,2419.39,2412.99
short,win,15.720000000000255,11.039999999999964,0.004548525849140545,1.8384223918574825,0.557888040712458,0.7703562340966877,0.5712468193384143,0.670801526717551,0.8384223918574824,3.130000000000109,0.283514492753634,1.0680661577607946,0.013358778625956295,2441.8,2426.08,2454.98,2434.85,2438.19,2435.06
short,win,42.0,30.5,0.012384278057495533,1.4504761904761923,0.7819047619047653,0.9669047619047649,0.7928571428571471,0.8798809523809507,0.4504761904761922,7.309999999999945,0.23967213114753919,0.48357142857142726,0.010952380952381819,2502.0,2460.0,2520.92,2492.84,2500.61,2493.3
short,win,16.670000000000073,13.540000000000418,0.0055588855953428605,1.4421115776844546,0.4817036592681563,0.8296340731853822,0.6616676664667158,0.745650869826049,0.44211157768445464,2.800000000000182,0.20679468242245905,0.6124775044990725,0.1799640071985595,2452.12,2435.45,2459.49,2443.48,2449.28,2446.48
