交易编号,方向,结果,K1柱体,突破力度比,K1开盘,K1最高,K1最低,K1收盘,K2开盘,K2最高,K2最低,K2收盘
1492,做空,止损,44.789999999999964,-0.6697923643670468,4463.37,4517.49,4462.81,4508.16,4508.15,4539.0,4492.81,4512.07
1704,做空,止盈,34.73000000000002,-0.6700259141952194,3829.16,3865.0,3826.91,3863.89,3863.88,3873.68,3850.18,3862.37
315,做空,止盈,13.590000000000146,-0.6703458425312417,2735.37,2750.09,2731.59,2748.96,2748.95,2750.94,2740.7,2741.26
1118,做空,止盈,31.039999999999964,-0.6707474226804184,2591.33,2635.01,2591.33,2622.37,2622.38,2635.5,2612.15,2624.68
597,做多,止盈,8.779999999999973,-0.6708428246013802,1815.46,1816.24,1805.29,1806.68,1806.67,1810.35,1803.68,1807.61
936,做空,止损,12.699999999999818,-0.6708661417322916,2609.3,2622.98,2604.25,2622.0,2621.99,2638.54,2612.77,2615.99
519,做空,止损,19.90000000000009,-0.6713567839195899,1813.96,1816.1,1774.13,1794.06,1794.05,1818.62,1787.49,1809.72
663,做空,止损,13.329999999999927,-0.671417854463623,1418.79,1438.34,1414.77,1432.12,1432.12,1442.81,1423.72,1428.95
447,做空,止盈,16.240000000000236,-0.6717980295566595,2148.06,2165.51,2140.12,2164.3,2164.3,2167.7,2151.03,2151.67
1111,做空,止盈,11.550000000000182,-0.6718614718614802,2438.14,2450.0,2437.5,2449.69,2449.69,2463.54,2445.26,2448.61
1283,做多,止损,21.460000000000036,-0.6719478098788254,3571.62,3575.68,3546.59,3550.16,3550.16,3561.26,3541.21,3555.16
568,做空,止盈,18.8900000000001,-0.6728427739544717,2026.99,2051.1,2024.28,2045.88,2045.87,2053.04,2036.99,2044.66
1415,做多,止盈,24.079999999999927,-0.6740033222591579,4810.8,4810.97,4781.75,4786.72,4786.72,4794.74,4753.92,4781.93
821,做空,止盈,12.670000000000073,-0.674033149171264,2335.17,2349.13,2334.68,2347.84,2347.84,2354.39,2343.22,2346.41
948,做空,止盈,23.389999999999873,-0.6742197520307853,2534.3,2558.05,2532.33,2557.69,2557.69,2559.0,2548.1,2549.21
1564,做空,止盈,40.75,-0.6748466257668712,4706.71,4747.46,4705.93,4747.46,4747.46,4750.0,4733.43,4741.82
525,做空,止盈,13.300000000000182,-0.6751879699248041,1913.11,1927.05,1910.1,1926.41,1926.4,1929.68,1919.08,1919.96
1501,做空,止盈,21.159999999999854,-0.6758034026465161,4516.63,4542.6,4515.55,4537.79,4537.79,4553.02,4529.85,4530.85
1332,做空,止损,37.960000000000036,-0.6759747102212811,4236.37,4283.32,4233.02,4274.33,4274.34,4290.78,4258.68,4270.59
1031,做多,止损,18.929999999999836,-0.6767036450079269,2829.2,2833.02,2809.21,2810.27,2810.23,2820.21,2801.5,2817.81
1444,做多,止盈,23.450000000000728,-0.6767590618336631,4518.35,4523.64,4492.05,4494.9,4494.9,4507.77,4490.58,4506.71
621,做空,止盈,8.700000000000045,-0.6770114942528815,1790.31,1803.31,1790.31,1799.01,1799.01,1807.72,1796.2,1800.17
1729,做空,止盈,32.13999999999987,-0.6770379589296921,3292.8,3326.39,3288.0,3324.94,3324.94,3334.37,3309.76,3317.11
1298,做空,止损,17.789999999999964,-0.6779089376053946,3648.89,3674.49,3648.85,3666.68,3666.69,3675.06,3660.91,3664.99
786,做空,止损,9.970000000000027,-0.678034102306918,1775.53,1788.7,1773.01,1785.5,1785.51,1789.6,1779.77,1780.38
1555,做多,止盈,34.26000000000022,-0.6786339754816069,4505.92,4507.4,4453.08,4471.66,4471.67,4484.15,4450.62,4481.61
336,做空,止盈,11.840000000000146,-0.6790540540540426,2676.85,2689.14,2672.92,2688.69,2688.7,2691.0,2680.96,2682.41
332,做多,止损,19.09999999999991,-0.6790575916230294,2737.18,2738.27,2717.5,2718.08,2718.08,2725.3,2708.29,2719.19
1383,做空,止盈,39.75,-0.6794968553459174,4186.51,4228.2,4176.58,4226.26,4226.25,4232.93,4203.59,4216.7
650,做空,止盈,7.25,-0.6799999999999774,1553.04,1561.41,1549.69,1560.29,1560.29,1563.3,1554.62,1554.63
957,做空,止盈,30.899999999999636,-0.6802588996763829,2569.51,2608.47,2569.51,2600.41,2600.42,2610.92,2590.53,2597.12
277,做多,止盈,14.210000000000036,-0.6812104152005817,2606.9,2609.15,2587.51,2592.69,2592.68,2599.47,2583.18,2594.3
1342,做空,止盈,54.779999999999745,-0.6814530850675448,4652.04,4712.73,4650.78,4706.82,4706.82,4715.75,4688.11,4698.55
136,做空,止盈,19.220000000000255,-0.6826222684703523,3317.14,3345.0,3317.14,3336.36,3336.36,3347.97,3330.26,3338.09
1,做空,止盈,42.0,-0.6830952380952394,3387.99,3430.87,3387.61,3429.99,3430.0,3437.59,3416.3,3418.57
794,做多,止损,9.980000000000018,-0.6833667334669262,1825.49,1825.49,1812.81,1815.51,1815.5,1818.67,1811.7,1818.02
868,做多,止损,21.26000000000022,-0.6839134524929358,2670.8,2670.94,2642.44,2649.54,2649.55,2656.4,2640.5,2656.11
944,做多,止损,18.590000000000146,-0.6842388380850003,2705.8,2706.21,2683.16,2687.21,2687.21,2693.49,2679.6,2692.0
756,做空,止盈,14.799999999999955,-0.6844594594594535,1779.8,1798.15,1778.73,1794.6,1794.6,1798.21,1788.86,1792.61
935,做多,止盈,27.579999999999927,-0.6849166062364004,2636.99,2637.5,2606.49,2609.41,2609.42,2618.61,2602.78,2614.58
158,做空,止盈,27.799999999999727,-0.6856115107913717,3150.8,3180.72,3150.8,3178.6,3178.61,3182.77,3169.86,3174.71
620,做空,止损,9.670000000000073,-0.6856256463288347,1771.0,1781.34,1768.39,1780.67,1780.67,1782.72,1775.02,1776.45
476,做空,止盈,11.059999999999945,-0.6862567811935066,2198.35,2209.55,2193.91,2209.41,2209.4,2213.2,2201.5,2206.66
1137,做多,止盈,32.01000000000022,-0.6863480162449267,3000.5,3002.78,2966.77,2968.49,2968.81,2980.81,2963.51,2977.72
531,做空,止盈,9.590000000000146,-0.687174139728889,1900.86,1917.5,1898.57,1910.45,1910.42,1925.99,1905.16,1914.49
1157,做空,止损,19.820000000000164,-0.6871846619576303,3132.39,3158.61,3132.39,3152.21,3152.21,3159.01,3146.01,3156.0
848,做多,止损,24.679999999999836,-0.6871961102107029,2530.62,2530.65,2502.74,2505.94,2505.94,2513.69,2478.0,2507.53
39,做空,止损,16.639999999999873,-0.6881009615384832,3237.01,3255.0,3230.89,3253.65,3253.65,3260.47,3242.34,3243.93
1653,做多,止盈,18.259999999999764,-0.6883899233297003,3870.56,3870.57,3849.07,3852.3,3852.3,3858.0,3847.43,3856.82
800,做多,止盈,10.210000000000036,-0.6885406464250683,1814.79,1814.8,1804.35,1804.58,1804.59,1807.77,1800.05,1807.77
1092,做空,止盈,18.269999999999982,-0.6885604816639267,2233.66,2254.6,2225.52,2251.93,2251.94,2260.42,2238.1,2240.93
1500,做多,止盈,53.42999999999938,-0.6896874415122568,4508.73,4512.49,4454.07,4455.3,4455.3,4475.64,4430.59,4473.58
1652,做空,止盈,26.659999999999854,-0.6905476369092427,3848.17,3877.38,3844.68,3874.83,3874.83,3878.9,3863.09,3864.5
846,做空,止盈,12.61999999999989,-0.6909667194928586,2549.69,2564.52,2543.77,2562.31,2562.32,2576.29,2552.49,2557.8
162,做空,止盈,17.7800000000002,-0.6912260967378979,3102.23,3124.27,3102.23,3120.01,3120.01,3132.08,3114.52,3121.1
101,做空,止损,18.41000000000031,-0.6914720260727759,3258.89,3279.1,3255.1,3277.3,3277.29,3300.0,3267.83,3270.73
1230,做空,止盈,24.570000000000164,-0.691493691493678,3686.69,3718.22,3682.5,3711.26,3711.21,3719.0,3699.49,3708.44
122,做多,止盈,19.31999999999971,-0.6915113871635545,3303.47,3304.45,3280.19,3284.15,3284.15,3291.09,3275.71,3283.93
543,做多,止盈,16.360000000000127,-0.6931540342298323,1875.42,1876.69,1854.39,1859.06,1859.07,1865.35,1853.9,1863.24
716,做空,止盈,16.25999999999999,-0.6937269372693714,1662.72,1680.55,1662.71,1678.98,1678.98,1684.9,1673.99,1678.83
587,做空,止损,8.730000000000018,-0.6941580756013669,1875.29,1884.7,1874.14,1884.02,1884.01,1887.28,1880.2,1881.01
796,做空,止盈,9.569999999999936,-0.6948798328108576,1799.23,1809.27,1796.13,1808.8,1808.81,1815.63,1802.78,1803.5
510,做空,止盈,9.180000000000064,-0.6949891067537949,2027.5,2027.94,2011.68,2018.32,2018.32,2043.79,2018.06,2026.62
584,做空,止盈,9.680000000000064,-0.6952479338842948,2002.75,2013.29,2002.47,2012.43,2012.42,2014.84,2009.2,2009.2
634,做空,止盈,28.25,-0.6955752212389412,1552.44,1583.06,1551.5,1580.69,1580.7,1584.64,1571.15,1580.76
1482,做空,止盈,37.93000000000029,-0.69575533878197,4433.19,4473.34,4427.45,4471.12,4471.12,4479.95,4453.84,4458.72
1571,做空,止盈,25.960000000000036,-0.696841294298926,4513.4,4547.0,4509.66,4539.36,4539.36,4558.0,4527.75,4527.75
1681,做空,止损,23.389999999999873,-0.6968790081231411,4049.5,4078.0,4049.5,4072.89,4072.9,4079.94,4065.8,4070.88
580,做多,止损,26.200000000000273,-0.6969465648854886,2054.55,2056.08,2026.98,2028.35,2028.35,2037.82,2025.77,2030.39
1086,做多,止盈,16.940000000000055,-0.69834710743801,2273.44,2276.0,2253.1,2256.5,2256.49,2264.17,2248.48,2257.5
1663,做多,止损,19.610000000000127,-0.6986231514533495,4021.29,4022.32,3998.75,4001.68,4001.69,4008.62,3996.0,4005.87
940,做空,止盈,12.269999999999982,-0.7008964955175161,2651.03,2664.4,2647.1,2663.3,2663.31,2676.0,2655.7,2664.4
875,做多,止盈,17.039999999999964,-0.701877934272304,2564.44,2566.64,2547.31,2547.4,2547.4,2554.68,2540.03,2550.61
897,做空,止损,11.379999999999654,-0.7029876977153113,2468.78,2481.41,2468.4,2480.16,2480.15,2481.8,2476.4,2477.2
259,做多,止盈,14.639999999999873,-0.7035519125683245,2621.5,2621.9,2603.2,2606.86,2606.86,2611.6,2602.01,2610.89
1046,做空,止盈,26.329999999999927,-0.7037599696163994,2551.28,2579.73,2546.21,2577.61,2577.6,2585.2,2564.74,2567.51
541,做空,止盈,9.470000000000027,-0.7043294614572391,1897.54,1913.67,1897.24,1907.01,1907.02,1916.26,1903.91,1909.81
1027,做多,止盈,16.429999999999836,-0.704808277541086,2774.1,2780.0,2757.56,2757.67,2757.67,2768.42,2734.93,2765.3
780,做空,止盈,10.690000000000055,-0.7053320860617329,1825.7,1836.99,1824.97,1836.39,1836.39,1838.57,1832.51,1832.74
140,做空,止盈,31.210000000000036,-0.7055430951618202,3378.75,3409.99,3374.24,3409.96,3409.97,3421.0,3396.26,3398.24
387,做空,止盈,25.899999999999636,-0.7061776061776147,2118.59,2148.69,2117.41,2144.49,2144.49,2151.94,2135.7,2139.1
919,做多,止损,11.450000000000273,-0.7065502183406073,2515.76,2516.98,2502.27,2504.31,2504.32,2508.89,2492.58,2508.39
281,做多,止损,13.099999999999909,-0.7068702290076204,2699.31,2699.31,2680.62,2686.21,2686.2,2690.05,2672.03,2684.59
