trade_id,strategy,contain,direction,entry_time,entry_price,exit_time,exit_price,bars_held,price_change_%,contract_return_%,pnl_usdt,cum_pnl_usdt,trailing_activated,weak,highest,lowest,trail_price_at_exit,k1_open,k1_high,k1_low,k1_close,k2_open,k2_high,k2_low,k2_close
140,rule1,否,做空,2025-04-07 16:14,1466.63,2025-04-07 20:44,1522.15,17,-3.786,-530.00,-8.4800,194.0087,否,否,1524.41,1464.65,,1467.13,1468.88,1454.22,1460.15,1460.15,1475.30,1455.63,1466.63
141,rule1,否,做多,2025-04-07 20:59,1521.03,2025-04-07 21:59,1556.88,3,2.357,330.00,13.2000,207.2087,否,否,1558.34,1487.19,,1517.50,1524.41,1504.27,1506.38,1506.37,1526.98,1498.00,1521.03
142,rule1,否,做空,2025-04-07 22:29,1558.30,2025-04-08 10:14,1573.34,46,-0.965,-135.15,-5.4060,201.8027,是,是,1618.67,1526.00,,1550.46,1599.96,1539.19,1588.21,1588.15,1639.00,1549.32,1558.30
143,rule1,否,做多,2025-04-08 11:29,1590.12,2025-04-09 00:44,1574.77,52,-0.965,-135.15,-1.3515,200.4512,是,是,1602.27,1489.00,,1589.70,1593.00,1583.20,1586.09,1586.10,1590.50,1581.66,1590.12
144,rule1,否,做空,2025-04-09 02:29,1482.55,2025-04-09 06:29,1447.60,15,2.357,330.00,5.2800,205.7312,否,否,1500.58,1441.30,,1481.05,1488.40,1471.81,1474.20,1474.21,1491.22,1473.78,1482.55
145,rule1,否,做多,2025-04-09 11:14,1423.44,2025-04-09 13:29,1456.99,8,2.357,330.00,5.2800,211.0112,否,否,1464.80,1407.81,,1425.04,1429.68,1415.17,1419.04,1419.04,1425.99,1412.06,1423.44
146,rule1,否,做空,2025-04-09 13:59,1459.15,2025-04-10 01:29,1473.24,45,-0.965,-135.15,-2.1624,208.8488,是,是,1595.73,1440.20,,1460.16,1460.91,1452.86,1455.69,1455.68,1462.10,1452.86,1459.15
147,rule1,否,做多,2025-04-10 03:14,1640.15,2025-04-10 04:59,1678.81,6,2.357,330.00,13.2000,222.0488,否,否,1678.90,1633.66,,1638.79,1645.05,1627.50,1628.11,1628.11,1641.00,1623.56,1640.15
148,rule1,否,做空,2025-04-10 06:14,1675.43,2025-04-10 08:44,1635.94,9,2.357,330.00,5.2800,227.3288,否,否,1684.35,1634.16,,1664.53,1679.10,1663.97,1671.64,1671.64,1680.44,1666.27,1675.43
149,rule1,否,做空,2025-04-10 12:14,1613.19,2025-04-10 21:44,1575.16,37,2.357,330.00,3.3000,230.6288,是,是,1640.00,1560.52,,1612.40,1617.12,1609.03,1617.01,1617.00,1619.70,1610.53,1613.19
150,rule1,否,做多,2025-04-10 22:14,1564.05,2025-04-10 23:44,1504.84,5,-3.786,-530.00,-5.3000,225.3288,否,否,1584.53,1491.42,,1564.68,1583.92,1563.50,1568.77,1568.77,1571.59,1556.53,1564.05
151,rule1,否,做空,2025-04-11 00:14,1499.60,2025-04-11 14:14,1514.08,55,-0.965,-135.15,-2.1624,223.1664,是,是,1562.80,1471.02,,1502.19,1508.49,1483.60,1495.98,1495.97,1508.71,1485.36,1499.60
152,rule1,否,做多,2025-04-11 14:44,1556.00,2025-04-12 01:44,1589.01,43,2.121,297.00,4.7520,227.9184,是,是,1591.47,1538.14,,1557.59,1560.23,1552.09,1552.39,1552.37,1556.54,1552.01,1556.00
153,rule1,否,做空,2025-04-12 11:59,1554.40,2025-04-12 21:59,1604.42,39,-3.218,-450.50,-7.2080,220.7104,是,是,1646.99,1550.50,,1551.91,1557.87,1550.72,1557.87,1557.87,1559.60,1553.51,1554.40
154,rule1,否,做空,2025-04-12 22:14,1646.10,2025-04-13 09:59,1611.18,46,2.121,297.00,11.8800,232.5904,是,是,1669.59,1609.09,,1624.71,1646.99,1623.90,1638.76,1638.75,1653.00,1635.48,1646.10
155,rule1,否,做空,2025-04-13 10:44,1619.63,2025-04-13 21:44,1585.27,43,2.121,297.00,11.8800,244.4704,是,是,1629.23,1582.13,,1617.83,1620.30,1606.55,1610.02,1610.02,1622.50,1608.29,1619.63
156,rule1,否,做多,2025-04-14 00:59,1595.69,2025-04-14 01:29,1633.30,1,2.357,330.00,3.3000,247.7704,否,否,1638.00,1594.25,,1597.55,1598.92,1593.00,1593.62,1593.61,1596.00,1591.47,1595.69
157,rule1,否,做多,2025-04-14 03:29,1620.63,2025-04-14 10:44,1658.83,28,2.357,330.00,5.2800,253.0504,否,否,1660.32,1562.01,,1629.97,1630.16,1618.34,1624.10,1624.09,1628.19,1617.84,1620.63
158,rule1,否,做多,2025-04-14 15:29,1625.37,2025-04-14 18:29,1663.68,11,2.357,330.00,13.2000,266.2504,否,否,1668.81,1623.77,,1623.76,1628.18,1615.03,1615.69,1615.68,1625.43,1612.63,1625.37
159,rule1,否,做空,2025-04-14 19:29,1675.87,2025-04-14 23:44,1636.37,16,2.357,330.00,5.2800,271.5304,否,否,1689.59,1625.64,,1678.84,1688.93,1672.62,1686.18,1686.19,1691.50,1673.67,1675.87
160,rule1,否,做多,2025-04-14 23:59,1627.93,2025-04-16 13:29,1612.21,149,-0.965,-135.15,-5.4060,266.1244,是,是,1661.21,1551.18,,1651.19,1656.39,1625.64,1637.08,1637.08,1638.39,1619.34,1627.93
161,rule1,否,做空,2025-04-16 13:59,1569.36,2025-04-20 01:44,1584.51,334,-0.965,-135.15,-2.1624,263.9620,是,是,1631.81,1538.07,,1566.34,1574.00,1559.03,1573.01,1573.00,1575.30,1568.52,1569.36
162,rule1,否,做空,2025-04-21 08:59,1610.09,2025-04-22 01:14,1575.93,64,2.121,297.00,2.9700,266.9320,是,是,1658.75,1571.37,,1609.60,1620.37,1606.80,1614.33,1614.33,1620.49,1608.80,1610.09
163,rule1,否,做多,2025-04-22 03:14,1574.89,2025-04-22 15:44,1608.30,49,2.121,297.00,4.7520,271.6840,是,是,1624.00,1537.26,,1574.97,1575.93,1567.28,1567.73,1567.73,1575.44,1564.07,1574.89
164,rule1,否,做空,2025-04-22 22:29,1643.18,2025-04-22 23:14,1705.39,2,-3.786,-530.00,-8.4800,263.2040,否,否,1725.81,1640.23,,1642.98,1650.10,1638.02,1650.09,1650.09,1652.50,1640.72,1643.18
165,rule1,否,做空,2025-04-23 02:14,1697.94,2025-04-23 05:59,1762.22,14,-3.786,-530.00,-5.3000,257.9040,否,否,1778.00,1683.66,,1696.59,1702.99,1694.32,1700.42,1700.43,1707.40,1697.93,1697.94
166,rule1,否,做多,2025-04-23 08:59,1751.27,2025-04-23 10:29,1792.55,5,2.357,330.00,5.2800,263.1840,否,否,1805.16,1747.30,,1753.49,1755.30,1747.19,1747.65,1747.65,1754.49,1744.95,1751.27
167,rule1,否,做空,2025-04-23 10:59,1792.21,2025-04-24 15:59,1754.19,115,2.121,297.00,2.9700,266.1540,是,是,1834.86,1751.27,,1791.28,1799.55,1787.00,1796.00,1796.00,1807.56,1791.31,1792.21
168,rule1,否,做多,2025-04-24 23:44,1770.60,2025-04-25 22:59,1808.16,92,2.121,297.00,4.7520,270.9060,是,是,1813.70,1738.60,,1773.90,1777.67,1766.06,1766.43,1766.43,1773.50,1763.32,1770.60
169,rule1,否,做多,2025-04-26 02:59,1796.40,2025-04-26 16:29,1834.51,53,2.121,297.00,4.7520,275.6580,是,是,1841.16,1783.85,,1796.04,1802.99,1795.86,1802.41,1802.41,1803.00,1795.00,1796.40
170,rule1,否,做多,2025-04-26 17:14,1811.72,2025-04-27 09:14,1850.15,63,2.121,297.00,4.7520,280.4100,是,是,1857.47,1778.94,,1812.91,1814.08,1800.82,1806.35,1806.35,1811.93,1799.48,1811.72
171,rule1,否,做空,2025-04-27 13:14,1803.09,2025-04-28 09:44,1764.84,81,2.121,297.00,2.9700,283.3800,是,是,1815.52,1752.18,,1802.04,1803.85,1797.02,1798.20,1798.20,1806.67,1797.37,1803.09
172,rule1,否,做空,2025-04-28 12:44,1788.76,2025-04-29 00:29,1750.81,46,2.121,297.00,4.7520,288.1320,是,是,1827.98,1744.71,,1787.92,1793.60,1786.30,1793.60,1793.59,1794.14,1787.36,1788.76
173,rule1,否,做多,2025-04-29 00:59,1757.99,2025-04-29 03:14,1799.43,8,2.357,330.00,13.2000,301.3320,否,否,1804.79,1754.70,,1758.81,1768.64,1757.80,1768.29,1768.28,1768.28,1755.71,1757.99
174,rule1,否,做空,2025-04-29 03:44,1800.98,2025-04-30 21:14,1762.77,165,2.121,297.00,4.7520,306.0840,是,是,1842.99,1760.11,,1789.92,1801.61,1789.85,1795.87,1795.87,1803.02,1795.29,1800.98
175,rule1,否,做多,2025-04-30 21:29,1772.49,2025-05-01 09:59,1810.09,49,2.121,297.00,11.8800,317.9640,是,否,1810.55,1731.70,,1775.46,1776.33,1760.11,1761.87,1761.87,1773.50,1758.73,1772.49
176,rule1,否,做多,2025-05-01 20:44,1852.00,2025-05-06 19:59,1834.12,476,-0.965,-135.15,-2.1624,315.8016,是,是,1873.17,1757.34,,1852.96,1853.66,1844.28,1845.99,1845.99,1852.80,1843.20,1852.00
177,rule1,否,做多,2025-05-06 19:59,1769.92,2025-05-07 06:59,1807.47,43,2.121,297.00,4.7520,320.5536,是,是,1813.23,1752.00,,1782.74,1783.69,1769.40,1775.22,1775.22,1776.20,1757.34,1769.92
178,rule1,否,做多,2025-05-07 07:14,1805.69,2025-05-07 09:14,1848.25,7,2.357,330.00,5.2800,325.8336,否,否,1850.00,1805.42,,1805.28,1813.23,1803.17,1811.11,1811.10,1812.48,1802.10,1805.69
179,rule1,否,做空,2025-05-07 14:29,1828.79,2025-05-08 01:59,1789.99,45,2.121,297.00,2.9700,328.8036,是,是,1847.05,1788.84,,1828.21,1833.91,1827.70,1833.34,1833.34,1834.38,1828.19,1828.79
180,rule1,否,做多,2025-05-08 04:29,1795.33,2025-05-08 10:29,1837.65,23,2.357,330.00,3.3000,332.1036,否,否,1841.00,1789.12,,1795.83,1800.18,1794.13,1799.76,1799.75,1801.10,1793.20,1795.33
181,rule1,否,做空,2025-05-08 13:14,1898.92,2025-05-08 20:29,1970.81,28,-3.786,-530.00,-5.3000,326.8036,否,否,1977.26,1892.20,,1899.00,1901.68,1892.91,1893.81,1893.81,1905.40,1893.81,1898.92
182,rule1,否,做空,2025-05-08 22:14,1971.41,2025-05-08 23:44,2046.04,5,-3.786,-530.00,-5.3000,321.5036,否,否,2075.65,1970.71,,1971.00,1980.10,1962.50,1976.30,1976.30,1983.20,1969.16,1971.41
