leverage,profit_target_percent,min_k1_range_percent,total_trades,wins,losses,win_rate,loss_rate,total_pnl,return_rate
50,30,0.39,180,137,43,76.11111111111111,23.88888888888889,-1.9000000000000064,-1.0555555555555591
60,60,0.2,283,175,108,61.83745583038869,38.16254416961131,-3.0000000000000266,-1.0600706713781014
40,80,0.44,111,61,50,54.95495495495496,45.04504504504504,-1.2000000000000044,-1.081081081081085
70,50,0.28,276,182,94,65.94202898550725,34.05797101449276,-3.0,-1.0869565217391304
100,30,0.37,230,175,55,76.08695652173914,23.91304347826087,-2.5000000000000178,-1.0869565217391381
90,30,0.24,439,334,105,76.08200455580865,23.917995444191344,-4.800000000000022,-1.0933940774487523
80,60,0.22,364,225,139,61.81318681318682,38.18681318681318,-4.000000000000034,-1.098901098901108
50,30,0.33,234,178,56,76.06837606837607,23.931623931623932,-2.6000000000000183,-1.111111111111119
60,60,0.28,233,144,89,61.80257510729614,38.197424892703864,-2.6000000000000227,-1.11587982832619
90,70,0.2,392,228,164,58.16326530612245,41.83673469387755,-4.400000000000004,-1.1224489795918378
50,30,0.45,142,108,34,76.05633802816901,23.943661971830984,-1.6000000000000116,-1.12676056338029
60,70,0.43,141,82,59,58.156028368794324,41.843971631205676,-1.6000000000000165,-1.134751773049657
80,90,0.47000000000000003,123,64,59,52.03252032520326,47.96747967479675,-1.3999999999999901,-1.1382113821138131
40,40,0.42,136,96,40,70.58823529411765,29.411764705882355,-1.5999999999999766,-1.1764705882352768
40,80,0.25,153,84,69,54.90196078431373,45.09803921568628,-1.8000000000000074,-1.176470588235299
80,30,0.31,296,225,71,76.01351351351352,23.986486486486484,-3.500000000000014,-1.1824324324324371
70,90,0.46,125,65,60,52.0,48.0,-1.4999999999999774,-1.1999999999999817
80,90,0.38,175,91,84,52.0,48.0,-2.0999999999999943,-1.1999999999999966
40,30,0.47000000000000003,125,95,30,76.0,24.0,-1.500000000000011,-1.2000000000000088
90,30,0.46,150,114,36,76.0,24.0,-1.8000000000000147,-1.2000000000000097
100,100,0.32,249,123,126,49.39759036144578,50.602409638554214,-3.0,-1.2048192771084338
50,60,0.48,115,71,44,61.73913043478261,38.26086956521739,-1.4000000000000181,-1.217391304347842
50,50,0.47000000000000003,123,81,42,65.85365853658537,34.146341463414636,-1.5,-1.2195121951219512
50,70,0.32,179,104,75,58.10055865921788,41.899441340782126,-2.200000000000007,-1.2290502793296127
40,80,0.43,113,62,51,54.86725663716814,45.13274336283185,-1.4000000000000072,-1.2389380530973515
60,50,0.41000000000000003,161,106,55,65.83850931677019,34.161490683229815,-2.0,-1.2422360248447204
40,40,0.49,112,79,33,70.53571428571429,29.464285714285715,-1.3999999999999897,-1.249999999999991
30,40,0.42,112,79,33,70.53571428571429,29.464285714285715,-1.3999999999999924,-1.2499999999999931
80,30,0.25,391,297,94,75.95907928388746,24.04092071611253,-4.900000000000029,-1.253196930946299
100,30,0.23,474,360,114,75.9493670886076,24.050632911392405,-6.000000000000031,-1.265822784810133
80,100,0.29,235,116,119,49.361702127659576,50.638297872340424,-3.0,-1.276595744680851
80,100,0.41000000000000003,156,77,79,49.358974358974365,50.641025641025635,-2.0,-1.282051282051282
100,50,0.36,234,154,80,65.8119658119658,34.18803418803419,-3.0,-1.282051282051282
70,30,0.4,187,142,45,75.93582887700535,24.06417112299465,-2.399999999999989,-1.2834224598930422
70,50,0.29,272,179,93,65.80882352941177,34.19117647058824,-3.5,-1.2867647058823528
50,30,0.46,137,104,33,75.91240875912408,24.087591240875913,-1.8000000000000111,-1.3138686131386943
40,60,0.25,167,103,64,61.67664670658682,38.32335329341318,-2.200000000000012,-1.3173652694610851
80,30,0.44,166,126,40,75.90361445783132,24.096385542168676,-2.200000000000016,-1.3253012048192867
40,30,0.23,253,192,61,75.8893280632411,24.110671936758894,-3.4000000000000155,-1.3438735177865673
50,50,0.5,111,73,38,65.76576576576578,34.234234234234236,-1.5,-1.3513513513513513
90,30,0.37,228,173,55,75.87719298245614,24.12280701754386,-3.100000000000013,-1.359649122807023
80,70,0.26,293,170,123,58.02047781569966,41.979522184300336,-3.999999999999978,-1.3651877133105725
80,50,0.29,292,192,100,65.75342465753424,34.24657534246575,-4.0,-1.36986301369863
90,80,0.27,292,160,132,54.794520547945204,45.20547945205479,-4.000000000000008,-1.369863013698633
100,30,0.22,493,374,119,75.86206896551724,24.137931034482758,-6.800000000000026,-1.3793103448275914
80,30,0.32,290,220,70,75.86206896551724,24.137931034482758,-4.000000000000022,-1.3793103448275938
60,30,0.41000000000000003,174,132,42,75.86206896551724,24.137931034482758,-2.4000000000000146,-1.3793103448275945
40,40,0.36,159,112,47,70.44025157232704,29.559748427672954,-2.199999999999973,-1.3836477987421214
40,40,0.48,115,81,34,70.43478260869566,29.565217391304348,-1.5999999999999872,-1.3913043478260758
80,30,0.27,356,270,86,75.84269662921348,24.15730337078652,-5.000000000000023,-1.4044943820224784
70,80,0.46,126,69,57,54.761904761904766,45.23809523809524,-1.799999999999995,-1.4285714285714246
80,90,0.45,133,69,64,51.8796992481203,48.1203007518797,-1.899999999999995,-1.4285714285714248
90,30,0.23,455,345,110,75.82417582417582,24.175824175824175,-6.500000000000008,-1.4285714285714302
60,70,0.47000000000000003,119,69,50,57.98319327731093,42.016806722689076,-1.7000000000000153,-1.4285714285714413
100,40,0.24,429,302,127,70.3962703962704,29.603729603729604,-6.199999999999937,-1.4452214452214305
90,30,0.5,124,94,30,75.80645161290323,24.193548387096776,-1.8000000000000111,-1.4516129032258154
50,30,0.43,157,119,38,75.79617834394905,24.203821656050955,-2.3000000000000123,-1.46496815286625
90,30,0.22,475,360,115,75.78947368421053,24.210526315789473,-6.999999999999982,-1.4736842105263122
60,70,0.33,195,113,82,57.948717948717956,42.05128205128205,-2.899999999999996,-1.487179487179485
80,90,0.33,218,113,105,51.8348623853211,48.1651376146789,-3.3000000000000016,-1.513761467889909
30,50,0.47000000000000003,99,65,34,65.65656565656566,34.34343434343434,-1.5,-1.5151515151515151
80,100,0.45,132,65,67,49.24242424242424,50.75757575757576,-2.0,-1.5151515151515151
40,30,0.45,132,100,32,75.75757575757575,24.242424242424242,-2.0000000000000124,-1.5151515151515245
80,60,0.25,325,200,125,61.53846153846154,38.46153846153847,-5.000000000000014,-1.538461538461543
100,80,0.28,298,163,135,54.69798657718121,45.302013422818796,-4.599999999999996,-1.5436241610738242
70,30,0.32,276,209,67,75.72463768115942,24.27536231884058,-4.300000000000016,-1.5579710144927594
80,30,0.22,449,340,109,75.7238307349666,24.276169265033406,-7.0000000000000036,-1.5590200445434306
30,50,0.31,128,84,44,65.625,34.375,-2.0,-1.5625
80,80,0.29,256,140,116,54.6875,45.3125,-4.000000000000007,-1.5625000000000027
80,30,0.33,280,212,68,75.71428571428571,24.285714285714285,-4.400000000000015,-1.5714285714285767
70,30,0.31,280,212,68,75.71428571428571,24.285714285714285,-4.400000000000031,-1.5714285714285827
100,50,0.35000000000000003,250,164,86,65.60000000000001,34.4,-4.0,-1.6
80,100,0.36,187,92,95,49.19786096256685,50.80213903743316,-3.0,-1.6042780748663104
90,30,0.27,370,280,90,75.67567567567568,24.324324324324326,-6.000000000000018,-1.6216216216216266
70,30,0.3,296,224,72,75.67567567567568,24.324324324324326,-4.800000000000028,-1.621621621621631
100,40,0.31,306,215,91,70.26143790849673,29.73856209150327,-4.999999999999982,-1.6339869281045694
80,100,0.47000000000000003,122,60,62,49.18032786885246,50.81967213114754,-2.0,-1.639344262295082
100,40,0.44,168,118,50,70.23809523809523,29.761904761904763,-2.799999999999976,-1.6666666666666523
90,50,0.41000000000000003,180,118,62,65.55555555555556,34.44444444444444,-3.0,-1.6666666666666667
60,30,0.44,156,118,38,75.64102564102564,24.358974358974358,-2.600000000000014,-1.6666666666666756
60,60,0.22,275,169,106,61.45454545454545,38.54545454545455,-4.600000000000042,-1.6727272727272882
90,80,0.2,368,201,167,54.61956521739131,45.380434782608695,-6.199999999999972,-1.6847826086956446
70,30,0.38,201,152,49,75.62189054726367,24.378109452736318,-3.399999999999995,-1.6915422885572116
50,80,0.43,130,71,59,54.61538461538461,45.38461538461539,-2.1999999999999953,-1.6923076923076887
80,80,0.28,260,142,118,54.61538461538461,45.38461538461539,-4.400000000000004,-1.6923076923076936
40,60,0.3,153,94,59,61.43790849673203,38.56209150326798,-2.600000000000008,-1.6993464052287637
50,40,0.37,188,132,56,70.2127659574468,29.78723404255319,-3.1999999999999704,-1.7021276595744526
30,30,0.21,209,158,51,75.5980861244019,24.401913875598087,-3.600000000000021,-1.7224880382775218
60,90,0.47000000000000003,116,60,56,51.724137931034484,48.275862068965516,-1.999999999999984,-1.7241379310344689
40,50,0.28,174,114,60,65.51724137931035,34.48275862068966,-3.0,-1.7241379310344827
90,100,0.32,230,113,117,49.130434782608695,50.8695652173913,-4.0,-1.7391304347826086
30,30,0.29,172,130,42,75.5813953488372,24.418604651162788,-3.0000000000000036,-1.74418604651163
100,30,0.38,217,164,53,75.57603686635944,24.42396313364055,-3.800000000000016,-1.7511520737327262
90,40,0.43,171,120,51,70.17543859649122,29.82456140350877,-2.9999999999999853,-1.7543859649122724
60,60,0.29,228,140,88,61.40350877192983,38.59649122807017,-4.000000000000021,-1.75438596491229
90,40,0.24,409,287,122,70.17114914425427,29.82885085574572,-7.19999999999998,-1.7603911980440048
30,40,0.22,181,127,54,70.1657458563536,29.83425414364641,-3.199999999999989,-1.7679558011049663
40,70,0.25,161,93,68,57.7639751552795,42.2360248447205,-2.899999999999989,-1.8012422360248377
40,40,0.4,144,101,43,70.13888888888889,29.86111111111111,-2.5999999999999694,-1.8055555555555343
30,40,0.3,144,101,43,70.13888888888889,29.86111111111111,-2.6000000000000076,-1.805555555555561
40,70,0.44,116,67,49,57.758620689655174,42.241379310344826,-2.100000000000019,-1.8103448275862233
80,30,0.23,425,321,104,75.52941176470588,24.47058823529412,-7.7000000000000055,-1.8117647058823545
100,40,0.32,298,209,89,70.13422818791946,29.86577181208054,-5.399999999999954,-1.8120805369127364
90,40,0.45,154,108,46,70.12987012987013,29.87012987012987,-2.799999999999983,-1.818181818181807
50,40,0.3,231,162,69,70.12987012987013,29.87012987012987,-4.199999999999999,-1.8181818181818177
100,40,0.25,405,284,121,70.12345679012346,29.876543209876544,-7.399999999999933,-1.827160493827144
90,40,0.23,425,298,127,70.11764705882354,29.88235294117647,-7.7999999999999865,-1.8352941176470559
60,50,0.29,243,159,84,65.4320987654321,34.5679012345679,-4.5,-1.8518518518518516
80,90,0.42,151,78,73,51.65562913907284,48.34437086092716,-2.7999999999999896,-1.8543046357615827
80,40,0.29,311,218,93,70.09646302250803,29.903536977491964,-5.799999999999983,-1.8649517684887404
80,30,0.24,412,311,101,75.48543689320388,24.514563106796118,-7.70000000000002,-1.8689320388349564
50,30,0.35000000000000003,216,163,53,75.46296296296296,24.537037037037038,-4.100000000000013,-1.898148148148154
100,40,0.26,384,269,115,70.05208333333334,29.947916666666668,-7.399999999999938,-1.927083333333317
60,90,0.45,124,64,60,51.61290322580645,48.38709677419355,-2.3999999999999893,-1.9354838709677333
60,80,0.44,134,73,61,54.47761194029851,45.52238805970149,-2.59999999999999,-1.9402985074626788
70,30,0.41000000000000003,179,135,44,75.41899441340783,24.581005586592177,-3.4999999999999902,-1.955307262569827
30,70,0.26,111,64,47,57.65765765765766,42.34234234234234,-2.1999999999999913,-1.9819819819819742
40,50,0.35000000000000003,150,98,52,65.33333333333333,34.66666666666667,-3.0,-2.0
40,90,0.47000000000000003,95,49,46,51.578947368421055,48.421052631578945,-1.9000000000000017,-2.0000000000000018
90,30,0.34,276,208,68,75.36231884057972,24.637681159420293,-5.600000000000019,-2.0289855072463836
40,70,0.43,118,68,50,57.6271186440678,42.3728813559322,-2.40000000000002,-2.0338983050847625
100,30,0.34,280,211,69,75.35714285714286,24.642857142857146,-5.7000000000000135,-2.035714285714291
90,40,0.27,353,247,106,69.97167138810198,30.02832861189802,-7.199999999999989,-2.0396600566572207
60,30,0.36,215,162,53,75.34883720930232,24.651162790697676,-4.3999999999999835,-2.046511627906969
80,90,0.4,161,83,78,51.5527950310559,48.4472049689441,-3.2999999999999785,-2.0496894409937756
100,100,0.33,243,119,124,48.971193415637856,51.028806584362144,-5.0,-2.05761316872428
90,40,0.37,223,156,67,69.95515695067265,30.04484304932735,-4.599999999999968,-2.0627802690582815
80,30,0.37,223,168,55,75.33632286995515,24.663677130044842,-4.600000000000015,-2.0627802690583024
70,30,0.36,227,171,56,75.33039647577093,24.669603524229075,-4.699999999999983,-2.07048458149779
100,50,0.4,193,126,67,65.28497409326425,34.715025906735754,-4.0,-2.072538860103627
100,40,0.27,366,256,110,69.94535519125684,30.05464480874317,-7.5999999999999535,-2.0765027322404244
50,40,0.39,173,121,52,69.94219653179191,30.057803468208093,-3.5999999999999703,-2.0809248554913125
90,50,0.29,311,203,108,65.27331189710611,34.726688102893895,-6.5,-2.090032154340836
50,40,0.43,153,107,46,69.93464052287581,30.065359477124183,-3.199999999999974,-2.091503267973839
40,100,0.21,143,70,73,48.95104895104895,51.048951048951054,-3.0,-2.097902097902098
30,40,0.31,143,100,43,69.93006993006993,30.069930069930066,-3.0000000000000067,-2.0979020979021024
30,30,0.31,162,122,40,75.30864197530865,24.691358024691358,-3.4,-2.0987654320987654
50,60,0.39,152,93,59,61.18421052631579,38.81578947368421,-3.2000000000000255,-2.1052631578947536
60,50,0.26,259,169,90,65.25096525096525,34.74903474903475,-5.5,-2.1235521235521233
50,40,0.34,216,151,65,69.9074074074074,30.09259259259259,-4.599999999999968,-2.1296296296296147
100,30,0.42,182,137,45,75.27472527472527,24.725274725274726,-3.900000000000013,-2.14285714285715
60,50,0.24,279,182,97,65.23297491039428,34.76702508960574,-6.0,-2.1505376344086025
80,70,0.22,344,198,146,57.55813953488372,42.44186046511628,-7.399999999999995,-2.151162790697673
100,40,0.23,445,311,134,69.88764044943821,30.112359550561795,-9.599999999999957,-2.157303370786507
40,40,0.33,176,123,53,69.88636363636364,30.113636363636363,-3.7999999999999754,-2.1590909090908954
40,60,0.23,175,107,68,61.142857142857146,38.857142857142854,-3.800000000000021,-2.1714285714285837
50,80,0.4,138,75,63,54.347826086956516,45.65217391304348,-2.9999999999999893,-2.173913043478253
100,50,0.41000000000000003,184,120,64,65.21739130434783,34.78260869565217,-4.0,-2.1739130434782608
50,60,0.3,193,118,75,61.13989637305699,38.860103626943,-4.199999999999998,-2.1761658031088076
40,30,0.31,210,158,52,75.23809523809524,24.761904761904763,-4.600000000000023,-2.1904761904762013
50,80,0.44,127,69,58,54.330708661417326,45.66929133858268,-2.7999999999999883,-2.2047244094488097
40,100,0.47000000000000003,90,44,46,48.888888888888886,51.11111111111111,-2.0,-2.2222222222222223
90,100,0.45,135,66,69,48.888888888888886,51.11111111111111,-3.0,-2.2222222222222223
90,70,0.27,306,176,130,57.51633986928104,42.48366013071895,-6.800000000000036,-2.2222222222222343
60,50,0.28,247,161,86,65.18218623481782,34.81781376518219,-5.5,-2.2267206477732793
50,40,0.38,179,125,54,69.83240223463687,30.16759776536313,-3.999999999999972,-2.234636871508364
40,40,0.34,169,118,51,69.8224852071006,30.17751479289941,-3.7999999999999745,-2.2485207100591564
30,40,0.44,106,74,32,69.81132075471697,30.18867924528302,-2.399999999999991,-2.264150943396218
80,90,0.34,210,108,102,51.42857142857142,48.57142857142857,-4.799999999999995,-2.285714285714284
80,90,0.28,245,126,119,51.42857142857142,48.57142857142857,-5.599999999999998,-2.2857142857142847
40,80,0.46,105,57,48,54.285714285714285,45.714285714285715,-2.4000000000000066,-2.285714285714292
50,40,0.45,139,97,42,69.7841726618705,30.215827338129497,-3.199999999999981,-2.3021582733812815
80,70,0.25,308,177,131,57.467532467532465,42.532467532467535,-7.099999999999986,-2.305194805194801
80,70,0.29,268,154,114,57.46268656716418,42.53731343283582,-6.19999999999998,-2.3134328358208878
80,70,0.27,282,162,120,57.446808510638306,42.5531914893617,-6.599999999999981,-2.340425531914887
100,30,0.39,209,157,52,75.11961722488039,24.880382775119617,-4.900000000000012,-2.344497607655508
70,60,0.2,331,202,129,61.027190332326285,38.972809667673715,-7.800000000000066,-2.356495468277966
60,70,0.41000000000000003,148,85,63,57.432432432432435,42.567567567567565,-3.500000000000025,-2.364864864864882
40,30,0.25,241,181,60,75.10373443983403,24.896265560165975,-5.700000000000017,-2.3651452282157748
30,60,0.26,118,72,46,61.016949152542374,38.983050847457626,-2.7999999999999976,-2.3728813559322015
90,100,0.29,252,123,129,48.80952380952381,51.19047619047619,-6.0,-2.380952380952381
90,100,0.4,168,82,86,48.80952380952381,51.19047619047619,-4.0,-2.380952380952381
90,30,0.29,337,253,84,75.07418397626114,24.92581602373887,-8.099999999999998,-2.4035608308605334
80,90,0.37,183,94,89,51.36612021857923,48.63387978142077,-4.399999999999995,-2.404371584699451
40,50,0.31,166,108,58,65.06024096385542,34.93975903614458,-4.0,-2.4096385542168677
50,50,0.38,166,108,58,65.06024096385542,34.93975903614458,-4.0,-2.4096385542168677
40,70,0.4,122,70,52,57.377049180327866,42.62295081967213,-3.000000000000033,-2.45901639344265
90,40,0.32,290,202,88,69.6551724137931,30.344827586206897,-7.199999999999962,-2.4827586206896424
80,60,0.27,297,181,116,60.94276094276094,39.05723905723906,-7.400000000000036,-2.4915824915825038
50,30,0.36,204,153,51,75.0,25.0,-5.099999999999994,-2.4999999999999973
90,30,0.39,208,156,52,75.0,25.0,-5.200000000000012,-2.5000000000000058
40,30,0.24,248,186,62,75.0,25.0,-6.2000000000000215,-2.500000000000009
70,30,0.29,308,231,77,75.0,25.0,-7.700000000000029,-2.5000000000000093
60,70,0.44,136,78,58,57.35294117647059,42.64705882352941,-3.400000000000021,-2.5000000000000155
80,60,0.29,279,170,109,60.93189964157706,39.06810035842294,-7.0000000000000355,-2.508960573476715
40,40,0.43,135,94,41,69.62962962962963,30.37037037037037,-3.399999999999973,-2.5185185185184986
60,100,0.46,119,58,61,48.739495798319325,51.26050420168067,-3.0,-2.5210084033613445
80,60,0.28,284,173,111,60.91549295774647,39.08450704225352,-7.200000000000028,-2.5352112676056437
100,40,0.42,181,126,55,69.61325966850829,30.386740331491712,-4.599999999999971,-2.541436464088382
60,50,0.27,254,165,89,64.96062992125984,35.039370078740156,-6.5,-2.559055118110236
80,100,0.28,234,114,120,48.717948717948715,51.28205128205128,-6.0,-2.564102564102564
90,100,0.42,156,76,80,48.717948717948715,51.28205128205128,-4.0,-2.564102564102564
50,40,0.44,148,103,45,69.5945945945946,30.405405405405407,-3.799999999999971,-2.567567567567548
90,30,0.28,347,260,87,74.92795389048992,25.072046109510087,-8.999999999999993,-2.5936599423631104
30,50,0.24,134,87,47,64.92537313432835,35.07462686567165,-3.5,-2.6119402985074625
80,90,0.35000000000000003,199,102,97,51.256281407035175,48.743718592964825,-5.199999999999996,-2.613065326633164
50,50,0.35000000000000003,191,124,67,64.92146596858639,35.07853403141361,-5.0,-2.6178010471204187
40,30,0.21,271,203,68,74.90774907749078,25.092250922509223,-7.100000000000004,-2.6199261992619944
70,30,0.33,267,200,67,74.90636704119851,25.0936329588015,-6.999999999999993,-2.621722846441945
90,40,0.28,335,233,102,69.55223880597015,30.447761194029848,-8.799999999999988,-2.6268656716417875
70,30,0.34,255,191,64,74.90196078431373,25.098039215686274,-6.699999999999959,-2.627450980392141
90,40,0.3,312,217,95,69.55128205128204,30.448717948717945,-8.19999999999999,-2.628205128205125
40,30,0.28,215,161,54,74.88372093023256,25.116279069767444,-5.700000000000002,-2.6511627906976756
90,30,0.38,215,161,54,74.88372093023256,25.116279069767444,-5.7000000000000135,-2.6511627906976805
40,40,0.5,105,73,32,69.52380952380952,30.476190476190478,-2.7999999999999865,-2.6666666666666536
30,40,0.45,105,73,32,69.52380952380952,30.476190476190478,-2.7999999999999883,-2.6666666666666554
40,60,0.44,120,73,47,60.83333333333333,39.166666666666664,-3.2000000000000233,-2.666666666666686
40,50,0.41000000000000003,131,85,46,64.8854961832061,35.11450381679389,-3.5,-2.6717557251908395
80,30,0.42,179,134,45,74.86033519553072,25.139664804469277,-4.800000000000002,-2.681564245810057
90,40,0.44,164,114,50,69.51219512195121,30.48780487804878,-4.399999999999979,-2.68292682926828
90,30,0.43,175,131,44,74.85714285714286,25.142857142857146,-4.700000000000013,-2.685714285714293
60,60,0.23,268,163,105,60.820895522388064,39.17910447761194,-7.200000000000049,-2.686567164179123
80,70,0.23,332,190,142,57.22891566265061,42.77108433734939,-8.99999999999999,-2.7108433734939728
90,40,0.42,177,123,54,69.49152542372882,30.508474576271187,-4.799999999999981,-2.7118644067796507
100,90,0.28,291,149,142,51.20274914089347,48.797250859106526,-7.8999999999999595,-2.714776632302392
50,30,0.44,151,113,38,74.83443708609272,25.165562913907287,-4.100000000000004,-2.715231788079473
90,100,0.44,146,71,75,48.63013698630137,51.369863013698634,-4.0,-2.73972602739726
60,60,0.25,255,155,100,60.78431372549019,39.21568627450981,-7.000000000000046,-2.745098039215704
100,30,0.35000000000000003,262,196,66,74.80916030534351,25.190839694656486,-7.199999999999981,-2.7480916030534277
40,30,0.46,127,95,32,74.80314960629921,25.196850393700785,-3.500000000000008,-2.75590551181103
50,50,0.43,145,94,51,64.82758620689654,35.172413793103445,-4.0,-2.7586206896551726
50,50,0.34,199,129,70,64.82412060301507,35.175879396984925,-5.5,-2.763819095477387
100,40,0.28,347,241,106,69.45244956772333,30.547550432276655,-9.599999999999964,-2.7665706051873094
40,30,0.26,234,175,59,74.78632478632478,25.213675213675213,-6.500000000000015,-2.7777777777777843
60,30,0.35000000000000003,226,169,57,74.77876106194691,25.221238938053098,-6.2999999999999705,-2.787610619469014
100,40,0.29,337,234,103,69.43620178041543,30.56379821958457,-9.399999999999961,-2.789317507418386
40,50,0.27,179,116,63,64.80446927374301,35.19553072625698,-5.0,-2.793296089385475
90,60,0.29,293,178,115,60.75085324232082,39.249146757679185,-8.200000000000019,-2.7986348122866955
80,30,0.29,325,243,82,74.76923076923076,25.23076923076923,-9.100000000000005,-2.8000000000000016
30,50,0.22,142,92,50,64.7887323943662,35.2112676056338,-4.0,-2.8169014084507045
50,80,0.47000000000000003,113,61,52,53.98230088495575,46.017699115044245,-3.1999999999999957,-2.831858407079642
50,40,0.46,134,93,41,69.40298507462687,30.597014925373134,-3.79999999999998,-2.8358208955223727
50,50,0.2,264,171,93,64.77272727272727,35.22727272727273,-7.5,-2.840909090909091
30,90,0.25,88,45,43,51.13636363636363,48.86363636363637,-2.500000000000004,-2.8409090909090953
40,50,0.24,193,125,68,64.76683937823834,35.233160621761655,-5.5,-2.849740932642487
90,70,0.29,287,164,123,57.14285714285714,42.857142857142854,-8.200000000000031,-2.8571428571428683
30,40,0.43,111,77,34,69.36936936936937,30.630630630630627,-3.1999999999999864,-2.8828828828828708
50,40,0.29,235,163,72,69.36170212765957,30.638297872340424,-6.799999999999999,-2.893617021276595
100,30,0.36,245,183,62,74.6938775510204,25.30612244897959,-7.099999999999991,-2.8979591836734655
100,40,0.33,287,199,88,69.33797909407666,30.66202090592334,-8.399999999999952,-2.9268292682926664
30,100,0.46,68,33,35,48.529411764705884,51.470588235294116,-2.0,-2.941176470588235
40,60,0.43,122,74,48,60.65573770491803,39.34426229508197,-3.600000000000024,-2.9508196721311672
40,30,0.29,213,159,54,74.64788732394366,25.352112676056336,-6.299999999999999,-2.957746478873239
80,60,0.24,338,205,133,60.650887573964496,39.349112426035504,-10.00000000000001,-2.958579881656808
50,60,0.38,155,94,61,60.64516129032258,39.35483870967742,-4.600000000000032,-2.9677419354838914
50,40,0.31,228,158,70,69.2982456140351,30.701754385964914,-6.799999999999992,-2.9824561403508736
80,30,0.28,335,250,85,74.6268656716418,25.37313432835821,-10.000000000000007,-2.9850746268656736
90,40,0.33,280,194,86,69.28571428571428,30.714285714285715,-8.39999999999996,-2.999999999999986
80,90,0.36,190,97,93,51.05263157894737,48.94736842105264,-5.699999999999996,-2.999999999999998
90,70,0.28,291,166,125,57.0446735395189,42.955326460481096,-8.800000000000033,-3.0240549828178804
50,40,0.35000000000000003,205,142,63,69.26829268292683,30.73170731707317,-6.199999999999964,-3.0243902439024213
30,50,0.46,99,64,35,64.64646464646465,35.35353535353536,-3.0,-3.0303030303030303
90,100,0.46,132,64,68,48.484848484848484,51.515151515151516,-4.0,-3.0303030303030303
50,70,0.42,135,77,58,57.03703703703704,42.96296296296296,-4.100000000000021,-3.0370370370370527
90,40,0.31,296,205,91,69.25675675675676,30.743243243243246,-8.999999999999984,-3.040540540540535
50,50,0.21,263,170,93,64.63878326996198,35.361216730038024,-8.0,-3.041825095057034
80,90,0.29,243,124,119,51.028806584362144,48.971193415637856,-7.399999999999999,-3.0452674897119336
50,30,0.4,173,129,44,74.56647398843931,25.43352601156069,-5.299999999999987,-3.063583815028894
40,40,0.44,130,90,40,69.23076923076923,30.76923076923077,-3.999999999999974,-3.0769230769230567
50,40,0.42,156,108,48,69.23076923076923,30.76923076923077,-4.799999999999972,-3.076923076923059
60,80,0.47000000000000003,117,63,54,53.84615384615385,46.15384615384615,-3.59999999999999,-3.076923076923068
30,30,0.3,165,123,42,74.54545454545455,25.454545454545453,-5.1,-3.090909090909091
50,30,0.42,161,120,41,74.53416149068323,25.465838509316768,-4.999999999999993,-3.105590062111797
80,30,0.34,267,199,68,74.53183520599251,25.468164794007492,-8.299999999999958,-3.108614232209722
50,40,0.32,224,155,69,69.19642857142857,30.80357142857143,-6.999999999999977,-3.12499999999999
80,70,0.28,272,155,117,56.98529411764706,43.01470588235294,-8.499999999999986,-3.1249999999999947
80,30,0.39,204,152,52,74.50980392156863,25.49019607843137,-6.399999999999977,-3.137254901960773
90,30,0.36,243,181,62,74.48559670781893,25.514403292181072,-7.699999999999987,-3.168724279835385
100,30,0.41000000000000003,192,143,49,74.47916666666666,25.520833333333332,-6.100000000000004,-3.1770833333333353
70,30,0.35000000000000003,239,178,61,74.47698744769873,25.523012552301257,-7.599999999999941,-3.1799163179916072
40,90,0.4,106,54,52,50.943396226415096,49.056603773584904,-3.3999999999999813,-3.2075471698113036
90,40,0.39,204,141,63,69.11764705882352,30.88235294117647,-6.599999999999968,-3.2352941176470433
90,30,0.35000000000000003,258,192,66,74.4186046511628,25.581395348837212,-8.399999999999963,-3.2558139534883574
60,50,0.21,307,198,109,64.49511400651465,35.50488599348534,-10.0,-3.257328990228013
30,40,0.23,165,114,51,69.0909090909091,30.909090909090907,-5.399999999999984,-3.272727272727263
90,30,0.44,168,125,43,74.40476190476191,25.595238095238095,-5.500000000000003,-3.2738095238095255
40,50,0.34,152,98,54,64.47368421052632,35.526315789473685,-5.0,-3.289473684210526
40,70,0.47000000000000003,109,62,47,56.88073394495413,43.11926605504588,-3.600000000000005,-3.302752293577986
90,30,0.45,156,116,40,74.35897435897436,25.64102564102564,-5.200000000000012,-3.333333333333341
100,40,0.37,226,156,70,69.02654867256636,30.973451327433626,-7.599999999999962,-3.362831858407063
40,30,0.27,222,165,57,74.32432432432432,25.675675675675674,-7.499999999999975,-3.3783783783783674
50,70,0.41000000000000003,139,79,60,56.83453237410072,43.16546762589928,-4.700000000000019,-3.3812949640287906
90,100,0.35000000000000003,205,99,106,48.292682926829265,51.707317073170735,-7.0,-3.414634146341464
50,50,0.42,146,94,52,64.38356164383562,35.61643835616438,-5.0,-3.4246575342465753
80,30,0.38,210,156,54,74.28571428571429,25.71428571428571,-7.199999999999961,-3.42857142857141
50,60,0.35000000000000003,174,105,69,60.3448275862069,39.6551724137931,-6.000000000000023,-3.4482758620689786
40,30,0.2,272,202,70,74.26470588235294,25.735294117647058,-9.39999999999998,-3.4558823529411695
40,40,0.24,219,151,68,68.94977168949772,31.05022831050228,-7.599999999999964,-3.4703196347031797
